,ch1,ch2,ch3,ch4
0,2.02,-2.43,-1.39,-4.29
1,-1.71,-2.82,-1.33,-11.3
2,-5.79,-3.5,-0.15,-9.25
3,-5.64,-2.89,-0.38,-1.24
4,-1.04,1.11,-0.16,4.38
5,0.62,3.26,2.42,4.39
6,-1.3,-0.63,1.38,2.83
7,0.72,0.34,1.13,3.12
8,5.4,5.1,3.54,-1.22
9,2.29,3.07,0.06,-5.6
10,-5.24,-1.98,-3.93,-2.61
11,-6.02,-4.47,-2.54,-2.78
12,-5.36,-6.6,-2.97,-9.19
13,-7.91,-9.53,-6.88,-8.16
14,-3.44,-5.02,-5.81,4.05
15,4.92,4.35,-0.36,11.91
16,3.62,4.31,-1.03,3.28
17,-2.5,-0.62,-2.58,-8.96
18,-4.46,-1.31,1.59,-7.65
19,-2.47,0.89,3.98,0.24
20,1.2,1.54,1.38,2.68
21,2.31,1.28,-1.46,1.0
22,4.0,7.33,2.06,-1.47
23,6.47,11.09,6.15,-2.07
24,3.08,4.49,3.17,-2.48
25,0.39,-1.29,1.27,-1.72
26,1.22,-1.8,2.57,4.0
27,-0.82,-0.76,0.9,5.87
28,-2.89,0.14,-1.48,2.47
29,-1.37,0.11,-1.38,-0.5
30,0.84,0.06,0.9,-3.76
31,0.87,1.67,2.52,-5.69
32,0.27,3.73,1.86,-1.67
33,1.11,3.23,1.68,6.5
34,4.44,3.68,3.83,11.08
35,10.0,5.05,6.66,8.78
36,8.3,2.24,3.63,0.97
37,2.85,1.38,-3.45,-3.66
38,3.63,2.6,-6.66,0.49
39,-2.97,-6.04,-8.12,2.08
40,-13.41,-15.14,-5.73,-1.2
41,-8.72,-11.15,0.69,2.63
42,2.0,-4.44,0.93,7.09
43,6.2,-1.24,-1.86,1.21
44,1.59,-1.1,-1.07,-6.8
45,-6.09,-4.45,0.07,-7.03
46,-4.52,-3.41,-1.21,-0.28
47,3.88,4.39,-2.95,6.46
48,6.83,8.23,-0.39,8.8
49,1.45,1.28,2.89,4.71
50,-2.66,-6.48,1.03,-4.74
51,-2.17,-3.43,0.42,-10.47
52,-0.41,5.6,5.84,-7.28
53,1.16,9.51,9.62,-0.12
54,1.2,8.79,7.09,5.97
55,3.37,8.68,0.98,7.02
56,5.37,8.17,-1.71,0.58
57,3.49,6.75,-0.03,-3.85
58,1.58,4.37,-0.16,-0.36
59,1.98,-0.76,2.48,4.38
60,1.38,-9.37,4.22,4.97
61,-2.79,-15.39,-2.32,2.41
62,-6.55,-11.65,-9.15,-3.63
63,-6.7,-5.61,-11.98,-8.78
64,-6.09,-3.35,-9.29,-3.42
65,-5.74,-0.89,-2.5,-0.53
66,-1.27,1.71,2.72,-3.09
67,1.71,0.74,1.86,-2.21
68,-2.05,-6.11,-6.25,-3.63
69,-0.96,-9.05,-8.16,-3.11
70,3.5,-4.5,-2.07,-0.55
71,1.37,-3.63,-2.32,1.31
72,1.15,-2.43,-2.83,7.87
73,3.34,-2.45,-3.19,6.86
74,0.25,-10.58,-10.29,-3.29
75,-4.41,-12.73,-8.16,-3.46
76,-7.29,-5.7,2.76,0.86
77,-5.33,-0.16,6.22,-0.64
78,0.94,1.47,6.29,-2.68
79,2.51,-0.16,6.71,-0.92
80,0.65,-0.63,3.8,1.4
81,3.16,2.3,-0.02,0.21
82,6.21,3.33,-1.89,0.31
83,4.66,1.52,0.38,1.88
84,1.03,-0.13,3.86,-0.89
85,-2.66,-1.91,0.18,-7.66
86,-5.29,0.2,-1.39,-7.51
87,-3.73,6.55,8.22,1.82
88,2.16,7.78,14.01,9.27
89,9.3,7.15,6.56,14.69
90,11.7,9.16,-1.12,11.46
91,4.28,7.96,2.27,2.29
92,-5.21,5.56,8.31,1.25
93,-8.39,2.05,7.58,-5.97
94,-10.26,-3.68,2.33,-23.24
