,ch1,ch2,ch3,ch4
0,0.01,-0.27,-0.94,1.76
1,3.37,3.48,2.94,3.89
2,-2.22,0.02,0.04,-2.58
3,-9.12,-6.77,-7.47,-9.04
4,-6.53,-6.9,-7.24,-6.82
5,-2.63,-2.24,-3.15,-1.82
6,-3.73,-1.91,-2.12,-3.29
7,-3.89,-0.51,1.7,-3.51
8,-2.2,2.75,4.76,2.09
9,-2.15,0.18,2.13,4.8
10,-3.72,-2.47,-0.11,4.3
11,-10.46,-7.43,-3.91,-0.58
12,-20.32,-15.06,-11.06,-9.18
13,-20.44,-14.78,-12.53,-14.41
14,-12.34,-9.48,-7.48,-13.24
15,-7.66,-6.11,-1.56,-9.06
16,-7.82,-7.19,0.75,-9.93
17,-8.1,-6.48,-1.33,-9.82
18,-6.68,-2.43,-4.57,-1.78
19,-4.94,-1.03,-4.37,4.57
20,-3.96,-0.45,-0.09,5.94
21,0.47,1.11,4.64,5.38
22,6.09,4.9,6.89,3.44
23,4.7,4.88,2.95,5.77
24,-2.48,-2.59,-4.78,6.82
25,-5.89,-5.04,-6.45,0.07
26,-2.86,-2.49,-2.71,-6.84
27,-2.19,-1.86,-3.15,-10.3
28,0.39,0.86,-3.02,-6.79
29,9.54,6.6,3.09,2.66
30,14.06,11.24,7.82,10.02
31,7.85,6.82,5.41,6.67
32,-0.97,-1.93,-0.71,-3.52
33,-2.44,-3.74,-3.05,-5.32
34,0.07,-2.72,-2.1,0.06
35,5.37,0.81,-0.57,4.7
36,15.32,7.42,3.03,8.86
37,18.56,10.78,5.5,10.26
38,11.03,7.22,2.4,5.64
39,3.37,0.87,-1.85,-0.62
40,4.98,1.12,-1.0,1.29
41,9.95,3.16,2.67,8.73
42,7.79,4.89,7.12,10.04
43,2.22,5.97,8.86,2.32
44,-3.77,0.16,3.11,-14.67
45,-7.22,-1.96,-0.86,-30.0
46,-5.99,-0.34,0.78,-26.8
47,-2.36,-0.89,3.21,-7.37
48,3.12,0.76,4.66,11.73
49,5.12,0.54,0.65,19.57
50,5.89,1.2,-3.33,20.54
51,12.47,7.33,0.77,24.16
52,16.13,12.16,6.06,27.82
53,9.29,8.17,3.9,20.48
54,1.54,0.09,-1.91,7.51
55,-0.09,-0.87,-2.96,0.3
56,-4.54,-3.12,-3.06,-7.42
57,-14.23,-9.49,-6.29,-16.36
58,-9.34,-4.32,-3.97,-14.22
59,7.86,8.23,4.12,-5.07
60,11.48,11.67,8.15,-3.74
61,1.15,-0.25,2.67,-11.04
62,-8.27,-10.46,-4.01,-14.63
63,-9.69,-3.91,-2.75,-7.38
64,-7.58,2.04,-1.27,2.35
65,-4.15,-5.32,-3.45,-1.48
66,5.01,-9.9,-2.72,-30.52
67,11.13,1.95,1.98,-57.37
68,3.31,14.96,3.36,-41.23
69,-12.35,16.58,-3.09,10.11
70,-16.88,8.93,-9.89,56.47
71,-5.59,-8.21,-8.11,48.28
72,3.1,-14.49,1.74,-25.15
73,-0.24,-5.36,7.84,-77.59
74,-11.52,-15.39,0.76,-38.37
75,-21.54,-5.04,-5.07,18.28
76,-20.89,55.8,0.48,0.26
77,-5.69,87.82,8.71,-40.76
78,7.16,47.6,10.8,-25.41
79,-9.09,-15.27,4.63,52.15
80,-17.36,-0.31,5.05,113.16
81,-1.54,65.11,10.64,74.63
82,-10.72,17.04,-1.11,29.1
83,-22.22,-89.32,-27.26,42.53
84,4.8,-87.57,-56.24,21.69
85,33.79,-20.24,-71.48,-24.02
86,24.83,28.25,-54.84,4.68
87,-8.83,4.15,-19.77,35.76
88,-18.56,-76.37,15.34,0.89
89,23.78,-46.97,40.04,-16.75
90,51.62,101.24,32.59,-11.51
91,24.62,123.51,-2.26,12.65
92,1.94,26.51,-21.37,55.66
93,6.0,46.11,-13.2,49.72
94,21.18,142.41,7.37,27.15
95,25.36,166.29,18.27,-6.29
96,-2.8,64.4,5.66,-63.46
97,-21.29,-59.12,5.41,-42.3
98,3.81,-26.97,28.15,6.73
99,19.94,59.62,34.75,2.28
100,-0.82,33.46,16.16,-6.67
101,-18.91,-25.09,-12.29,-11.64
102,-9.01,-0.97,-42.23,-6.62
103,-7.7,5.94,-33.99,-1.93
104,-34.93,-50.18,35.91,-19.29
105,-43.48,-38.77,89.65,-33.95
106,-21.91,16.34,78.1,-55.24
107,-2.91,-4.52,39.44,-69.71
108,-9.06,-66.93,6.34,-25.78
109,-19.24,-86.39,-7.02,8.55
110,-7.46,-83.53,-5.73,-22.32
111,2.89,-58.58,-0.21,-27.18
112,1.21,-59.85,-1.6,13.21
113,-3.51,-118.01,-17.5,24.72
