,ch1,ch2,ch3,ch4
0,-17.97,-12.98,-17.08,-16.59
1,-16.61,-12.7,-14.38,-17.36
2,-21.32,-16.3,-12.79,-13.26
3,-16.97,-11.97,-10.48,-10.31
4,-11.59,-5.91,-6.73,-9.72
5,-11.86,-4.48,-5.01,-8.94
6,-2.96,0.03,-4.48,-8.02
7,14.08,11.95,6.03,1.26
8,6.75,8.98,6.36,-3.91
9,-7.55,-1.45,0.01,-15.9
10,2.1,2.5,8.38,-4.93
11,9.85,5.04,10.59,2.59
12,4.15,4.21,3.03,-3.52
13,-1.35,5.61,-1.05,-6.83
14,2.25,7.43,3.53,-1.09
15,10.82,10.11,10.28,6.45
16,13.68,9.37,9.75,3.79
17,17.38,12.31,13.04,6.24
18,14.14,12.38,10.85,6.4
19,4.08,5.7,0.15,-5.61
20,2.03,3.89,-0.81,-9.32
21,1.02,3.58,2.73,-3.23
22,5.57,7.01,8.08,6.57
23,10.28,8.84,9.5,8.15
24,2.78,2.42,2.16,-1.11
25,-4.99,-3.65,-3.67,-4.77
26,-3.64,-3.71,-3.84,-0.38
27,5.95,5.21,3.77,7.89
28,6.73,6.47,7.0,12.38
29,2.13,-0.06,5.44,12.29
30,6.74,4.24,8.18,10.44
31,5.78,6.84,4.81,5.48
32,0.32,2.63,3.55,1.73
33,-2.61,-1.13,5.7,-3.93
34,-1.37,-2.96,1.54,-2.37
35,0.2,-3.38,-3.99,3.38
36,-4.02,-4.28,-5.96,-0.54
37,1.07,0.81,0.31,-1.69
38,6.23,4.72,1.78,-1.65
39,2.43,1.42,-2.1,-1.69
40,1.24,-2.46,-1.73,-0.69
41,2.55,-0.19,-2.07,-1.07
42,8.16,10.39,2.17,4.21
43,5.9,11.59,3.11,0.61
44,-6.38,-0.54,-2.35,-9.27
45,-15.48,-11.3,-6.58,-12.23
46,-14.12,-12.46,-7.75,-9.1
47,0.85,-1.8,1.33,4.01
48,3.64,4.4,4.41,7.0
49,-8.61,-1.02,-1.9,-4.83
50,-10.58,-6.2,-2.15,-7.59
51,0.73,-2.91,1.31,5.84
52,14.69,7.72,8.31,18.42
53,12.72,8.92,8.74,8.81
54,5.07,6.53,6.16,1.81
