,ch1,ch2,ch3,ch4
0,-2.21,-0.1,-2.83,-11.66
1,-7.69,-1.24,-5.69,-11.13
2,-10.02,-2.79,-7.77,-9.24
3,-4.11,-0.11,-2.03,-5.03
4,0.33,3.22,1.68,-2.26
5,-0.48,4.54,0.76,-2.01
6,-1.47,4.96,1.37,-0.02
7,-0.25,2.99,1.89,3.66
8,-0.43,-0.55,-0.46,3.72
9,-6.52,-5.18,-6.14,-0.79
10,-6.34,-4.86,-6.04,-3.98
11,-2.32,-2.02,-2.3,-7.63
12,-3.36,-3.83,-1.4,-7.2
13,-1.69,-2.8,1.72,3.66
14,0.32,1.11,2.23,9.39
15,4.13,4.42,0.8,9.48
16,8.73,5.55,0.51,11.32
17,10.9,5.04,3.56,10.03
18,13.14,5.85,10.83,7.32
19,10.38,4.78,10.35,6.48
20,9.6,5.82,6.12,10.95
21,9.77,6.28,3.75,13.5
22,4.83,3.21,1.38,8.59
23,3.32,3.48,2.84,4.46
24,4.75,3.29,3.71,4.65
25,6.38,0.8,2.82,8.26
26,5.47,-1.72,1.4,9.75
27,1.02,-2.9,-1.65,6.65
28,-3.04,-2.39,-3.33,1.76
29,-5.68,-5.22,-2.71,-3.05
30,-4.49,-8.19,-2.44,-5.36
31,-3.25,-8.17,-6.87,-7.57
32,-4.61,-8.28,-12.23,-10.08
33,-4.9,-6.41,-16.1,-11.84
34,-4.85,-4.77,-16.92,-9.38
35,-4.8,-7.97,-6.43,-4.06
36,-6.39,-14.21,8.02,-7.44
37,-1.89,-11.28,16.07,-5.86
38,5.64,-2.3,16.28,4.05
39,-0.68,-3.26,12.32,-1.91
40,-8.56,-3.48,11.86,-8.44
41,-9.16,1.25,8.82,-1.17
42,-2.47,6.49,1.82,6.02
43,10.55,13.37,-3.47,9.83
44,10.5,12.33,-6.82,4.97
45,0.18,4.5,-3.15,-3.73
46,-5.81,-1.63,0.64,-4.03
47,-7.22,-2.27,-1.2,-1.64
48,-4.83,3.24,0.91,-4.28
49,0.75,9.63,4.13,-2.72
50,10.51,12.8,1.0,5.76
51,11.22,7.44,-9.62,0.81
52,-0.21,-4.16,-16.44,-8.24
53,-4.82,-9.89,-8.24,-1.83
54,-2.89,-3.17,0.01,1.79
55,-3.49,7.86,-3.75,-3.25
56,-5.58,13.32,-10.27,-3.71
57,-0.83,14.14,-4.9,1.88
58,7.15,10.67,4.14,2.99
59,8.77,9.27,3.32,-1.71
60,9.06,11.94,6.06,-0.04
61,6.98,7.31,7.6,2.13
62,0.17,1.4,5.67,1.22
63,-5.6,6.88,16.86,4.53
64,-8.71,5.35,21.15,1.99
65,-2.8,0.94,12.06,-1.9
66,2.67,7.57,3.12,1.51
67,-8.37,4.09,-7.63,2.62
68,-19.27,-3.75,-8.36,-3.21
69,-10.23,1.72,2.04,-11.44
70,13.81,20.95,11.94,-7.49
71,27.47,47.53,19.23,3.69
72,17.04,56.71,24.95,11.17
73,-5.88,28.29,24.13,7.09
74,-18.6,-8.62,12.77,-21.83
75,-7.14,-19.01,2.01,-33.27
76,4.04,-14.2,-5.36,-7.31
77,-6.16,-8.69,-10.74,-8.64
78,-8.83,-5.36,-10.86,-46.37
79,13.41,2.13,-17.43,-71.07
80,18.95,12.02,-18.18,-61.04
81,-8.55,-3.97,7.53,-9.76
82,-30.99,-23.4,22.01,36.94
83,-20.49,1.0,7.21,-12.61
84,-4.72,-5.99,-16.15,-61.6
