,ch1,ch2,ch3,ch4
0,-6.87,-3.81,-1.22,-5.67
1,-5.12,-5.68,-5.69,-8.98
2,-1.57,-3.54,-7.91,-9.26
3,5.41,3.11,-4.36,2.89
4,4.75,4.52,-0.16,11.31
5,-2.47,-0.47,2.21,5.56
6,0.58,-0.45,6.44,0.94
7,10.91,4.42,10.03,3.29
8,20.36,12.69,16.38,8.82
9,21.76,19.51,20.54,15.06
10,7.46,12.41,12.03,11.17
11,-6.82,1.36,1.25,-1.86
12,-6.73,2.3,1.56,-6.46
13,3.57,10.72,11.75,2.29
14,13.18,14.75,17.2,10.52
15,9.61,11.2,9.74,7.89
16,1.24,7.91,3.11,2.95
17,0.26,7.45,4.15,3.39
18,-1.27,4.72,3.23,2.68
19,-7.47,0.62,-3.22,-1.42
20,-9.34,-2.7,-8.09,-5.09
21,-9.61,-8.31,-9.1,-8.6
22,-16.25,-15.22,-10.39,-14.47
23,-15.62,-12.29,-7.66,-15.05
24,-5.07,-2.27,-3.18,-7.81
25,-0.06,0.71,-6.11,-1.33
26,-6.55,-4.07,-10.91,-2.35
27,-15.88,-10.42,-9.67,-12.22
28,-12.85,-9.25,-4.26,-11.32
29,0.19,0.71,1.77,-1.97
30,6.27,6.37,5.11,-3.18
31,1.89,2.17,4.97,-4.27
32,0.63,-2.46,4.56,2.09
33,3.86,-0.31,4.78,3.06
34,1.36,2.58,4.87,-2.49
35,-1.4,2.39,4.88,0.61
36,-0.62,3.34,4.86,4.13
37,-0.47,6.78,4.86,3.65
38,-1.2,6.89,1.42,7.22
39,-5.49,-0.04,-4.17,2.36
40,-5.35,-2.79,-5.25,-6.22
41,3.25,3.88,-0.3,-4.19
42,3.23,5.59,5.29,-4.45
43,-5.28,-0.13,5.24,-9.16
44,-4.54,0.66,3.38,-6.15
45,-3.44,2.13,0.66,-4.71
46,-12.82,-3.12,-3.54,-7.63
47,-15.22,-6.69,-5.38,-4.28
48,-4.47,-0.59,-1.54,0.61
49,8.32,15.18,7.86,6.02
50,10.93,21.43,9.71,9.8
51,4.78,14.62,7.54,1.86
52,5.66,9.37,12.74,-3.77
53,7.37,3.08,12.73,1.16
54,1.98,-6.26,3.73,3.48
55,-2.38,-13.9,-5.65,4.45
56,0.69,-16.01,-11.35,9.14
57,2.8,-17.26,-13.45,8.31
58,-5.04,-18.39,-13.45,2.71
59,-5.06,-8.15,-6.67,4.22
60,1.46,5.36,1.94,5.5
61,2.44,11.68,2.62,-4.62
62,6.23,14.56,-1.53,-18.54
63,11.56,14.78,-1.35,-32.14
64,9.03,9.91,5.05,-40.64
65,-1.63,3.72,8.96,-25.39
66,-8.4,4.53,9.03,-2.21
