,ch1,ch2,ch3,ch4
0,14.13,16.01,12.42,0.52
1,14.47,16.42,11.52,2.58
2,10.39,13.74,10.55,6.31
3,12.26,14.22,11.27,10.19
4,9.69,9.32,6.14,6.96
5,-2.25,-0.13,-2.18,-3.08
6,-7.64,-3.18,-5.13,-3.12
7,-6.41,-2.27,-5.28,2.59
8,-1.55,-1.17,-1.9,3.49
9,7.04,4.02,5.69,4.82
10,7.43,6.23,9.11,2.58
11,1.84,1.0,6.0,-1.06
12,3.61,1.82,5.09,1.0
13,6.29,4.82,4.06,0.61
14,-3.75,-3.83,-3.29,-5.57
15,-21.12,-16.43,-9.67,-11.75
16,-30.21,-22.93,-12.51,-14.11
17,-23.69,-18.26,-10.34,-7.69
18,-11.68,-7.17,-4.39,-1.35
19,-6.65,-2.85,-3.01,-1.83
20,-8.96,-6.99,-6.93,-1.37
21,-14.88,-12.75,-11.02,-3.93
22,-17.84,-15.35,-11.05,-9.94
23,-13.17,-12.19,-7.4,-10.85
24,-8.47,-6.72,-5.54,-6.25
25,-13.17,-7.1,-7.74,-4.5
26,-20.35,-8.63,-8.45,-4.13
27,-17.49,-6.25,-6.92,0.57
28,-4.58,-4.41,-4.22,1.58
29,6.74,-2.53,0.03,-0.01
30,11.95,0.36,2.25,2.44
31,13.48,1.56,2.36,8.48
32,10.29,1.11,1.81,14.0
33,5.16,-2.49,0.9,11.36
34,-0.11,-10.43,-4.13,-0.01
35,-1.57,-14.96,-10.1,-4.14
36,2.14,-10.74,-7.46,2.44
37,8.82,-0.77,2.08,4.54
38,17.9,6.64,9.3,4.9
39,20.92,4.92,5.83,7.72
40,18.7,3.14,2.64,8.77
41,14.86,8.2,7.61,6.39
42,2.16,8.52,5.75,3.2
43,-7.58,5.67,0.77,0.93
44,1.54,10.58,3.89,-0.14
45,13.43,11.61,6.64,1.86
46,11.16,6.46,6.04,-1.29
47,-0.38,5.8,6.64,-7.17
48,-4.79,6.59,7.26,-4.11
49,5.11,7.85,8.36,4.43
50,10.55,10.74,10.72,6.58
51,1.85,13.83,10.92,1.63
52,-3.87,14.36,7.69,2.9
53,3.9,11.52,6.17,8.48
54,10.29,8.04,6.4,4.99
55,1.13,1.98,2.03,-12.32
56,-8.42,-2.54,-3.65,-40.38
57,-3.44,2.18,-3.56,-45.33
58,-0.19,6.68,-1.32,-2.22
59,-8.79,1.84,-5.53,33.34
60,-14.34,-4.61,-12.05,11.43
61,-3.76,6.13,-6.86,-43.11
62,5.89,25.74,5.8,-85.24
63,1.84,4.16,6.95,-62.86
64,-2.64,-25.17,-5.74,14.09
65,-8.58,1.63,-11.96,28.66
66,-13.73,26.48,-3.33,-15.99
67,-20.95,7.64,3.0,-34.53
68,-17.87,-13.65,2.98,-66.71
69,-5.59,-0.56,3.83,-23.15
