,ch1,ch2,ch3,ch4
0,-6.15,-10.18,-6.47,-9.94
1,-6.69,-8.36,-9.72,-9.85
2,-2.74,-4.01,-9.1,-2.29
3,0.08,-1.94,-5.17,4.84
4,-1.04,-3.1,-2.75,3.45
5,-8.01,-6.18,-5.56,-6.1
6,-9.2,-5.82,-5.95,-6.46
7,0.72,-0.62,-0.47,2.58
8,7.74,2.65,1.91,5.75
9,9.13,4.49,3.58,7.05
10,4.1,3.87,2.39,4.83
11,-0.47,2.91,1.48,1.71
12,1.96,6.19,5.2,5.24
13,4.41,10.3,6.49,9.11
14,7.79,13.9,10.0,8.85
15,7.9,10.53,10.62,2.16
16,7.93,4.59,8.43,2.54
17,7.88,3.02,8.22,9.13
18,-0.6,-1.14,2.54,5.42
19,-3.78,-1.83,-0.95,-0.23
20,0.48,1.49,-1.93,-2.21
21,4.88,2.12,-2.42,0.43
22,4.26,-1.37,-1.36,2.24
23,-3.63,-7.6,-3.08,-2.8
24,-4.87,-5.27,-0.49,-5.16
25,-4.81,0.46,-0.88,-6.2
26,-9.61,-2.57,-7.4,-5.18
27,-12.47,-9.7,-9.02,-5.41
28,-11.97,-10.65,-6.56,-8.03
29,-4.46,-2.1,-0.84,-0.8
30,-1.36,0.96,-0.3,0.4
31,-0.86,-0.28,-0.97,-5.11
32,5.84,4.5,4.15,-2.48
33,8.42,4.1,2.57,-1.67
34,6.84,0.93,-1.32,-0.4
35,0.16,-0.31,-1.57,0.67
36,-4.31,-0.54,1.02,0.95
37,-2.15,2.27,2.01,1.18
38,-2.5,1.22,-1.46,-2.32
39,-0.1,-0.64,1.11,-1.63
40,2.12,0.79,5.17,-4.82
41,4.69,4.36,7.58,-5.37
42,7.52,5.75,8.16,0.9
43,3.13,0.91,3.09,1.59
44,-0.83,-3.05,-1.18,6.28
45,-6.39,-6.63,-7.71,6.1
46,-5.94,-6.87,-11.22,-0.54
47,2.58,-0.7,-4.3,-1.7
48,0.29,-0.06,-0.03,-5.24
49,-4.35,-4.47,-1.72,-6.07
50,-5.5,-6.36,-3.72,-1.47
51,-4.02,-1.48,-0.45,4.51
52,-0.04,5.52,3.08,6.87
53,-3.7,2.91,-1.11,1.68
54,-6.12,2.36,0.47,0.28
55,-4.96,6.53,6.24,0.4
56,-4.69,2.71,4.99,-10.1
57,-4.5,-4.66,-2.23,-26.45
58,-7.77,-6.74,-5.47,-29.22
59,-6.67,2.2,5.08,-13.06
60,-0.09,12.45,9.68,-0.81
61,10.16,20.82,4.89,6.82
62,14.47,24.94,6.22,19.44
63,7.83,17.03,9.71,27.01
64,12.92,10.97,12.83,30.13
65,17.1,4.2,6.73,24.6
66,7.86,-5.04,-0.11,15.15
67,1.41,0.17,4.25,6.85
68,1.64,20.34,4.75,-3.25
69,7.96,35.11,-0.62,-6.68
70,9.27,31.04,-0.24,-16.01
71,6.52,21.0,13.84,-30.83
72,2.48,5.15,20.5,-35.24
73,-4.19,-12.31,6.21,-25.93
74,0.24,-15.39,-2.16,-20.26
75,9.46,-14.15,-2.42,-35.84
76,2.39,-16.99,-8.21,-29.16
77,-15.48,-17.11,-16.28,4.34
78,-21.87,0.57,-24.85,-25.54
79,-17.67,25.59,-28.52,-104.23
80,-26.43,5.1,-25.42,-97.22
81,-31.93,-26.45,-5.41,-5.1
82,-30.47,-16.1,18.29,73.01
83,-36.45,-8.5,13.95,102.8
84,-18.9,-13.2,-4.28,91.89
85,2.1,-35.48,-39.93,81.32
86,-3.2,-97.1,-85.38,78.72
87,-35.14,-161.86,-73.87,72.72
88,-58.02,-158.75,-7.72,86.76
89,-12.22,-72.53,28.06,77.28
90,34.04,5.57,0.93,1.72
91,28.88,53.85,-40.2,-59.38
92,27.33,102.06,-24.18,-53.25
93,31.23,96.6,32.6,-20.11
94,33.4,59.41,49.5,0.8
95,34.55,64.93,28.65,-6.71
96,36.22,119.41,-0.85,-20.62
97,49.34,144.27,-33.48,-11.49
98,38.27,83.07,-19.18,-7.58
99,15.16,31.04,49.72,-36.37
100,10.9,71.01,88.29,-41.13
101,4.24,110.71,65.98,-17.86
102,-8.58,23.55,15.51,-5.17
103,-21.99,-74.76,-30.17,14.16
104,-26.51,-37.13,-45.48,30.56
105,-12.9,25.61,-47.88,41.11
106,-3.55,1.46,-18.96,37.56
107,-10.93,-22.38,45.64,-9.67
108,-17.93,26.7,70.12,-50.13
109,-28.89,33.62,56.21,-37.23
110,-33.46,-37.66,37.23,-51.77
111,-22.55,-64.62,15.14,-72.23
