,ch1,ch2,ch3,ch4
0,-4.33,-4.53,-2.12,10.12
1,11.05,-4.71,0.11,16.69
2,22.53,-2.33,2.09,19.38
3,23.01,5.88,3.18,10.35
4,12.6,9.97,3.25,-0.31
5,9.11,7.2,10.11,5.63
6,14.05,4.93,16.25,13.36
7,11.87,6.43,12.51,6.79
8,10.7,13.05,9.45,1.2
9,16.51,22.22,14.28,9.28
10,18.03,22.08,10.63,13.79
11,15.1,13.28,1.02,7.4
12,12.31,8.21,-0.93,7.97
13,6.96,8.14,1.79,16.26
14,7.92,13.16,11.72,29.33
15,3.4,8.04,12.82,24.87
16,-11.72,-7.69,0.12,-6.54
17,-25.65,-17.92,-12.08,-31.55
18,-39.6,-21.67,-18.94,-41.01
19,-29.5,-10.18,-8.64,-35.72
20,-0.31,6.01,7.23,-19.08
21,11.01,6.17,6.58,1.66
22,-1.08,-4.11,-4.43,15.82
23,-10.42,-9.03,-9.37,16.03
24,-4.53,-4.31,-5.28,13.81
25,0.38,5.92,-1.65,7.2
26,7.77,14.88,3.35,9.88
27,18.24,12.53,10.73,19.14
28,17.2,7.18,11.75,1.29
29,1.66,1.41,2.6,-22.42
30,-10.97,-4.48,-6.76,-25.83
31,-6.33,1.2,-4.31,-15.35
32,0.07,4.12,-2.67,-6.66
33,-3.41,-1.09,-6.33,-7.21
34,-11.36,-1.6,-3.64,-5.22
35,-19.27,-1.43,-2.13,-11.8
36,-11.55,3.71,-0.32,-13.14
37,8.86,13.32,6.46,5.06
38,15.97,8.84,7.13,6.93
39,9.17,-2.68,5.01,-3.33
40,-9.99,-9.18,-1.92,-7.46
41,-22.45,-8.91,-9.2,-6.35
42,-17.45,-5.37,-5.89,-5.21
43,-10.34,-2.48,-0.96,-9.92
44,6.6,10.45,5.81,-6.88
45,15.53,17.67,6.61,-3.19
46,11.05,8.46,-1.25,5.46
47,12.38,2.01,-3.24,18.85
48,5.32,-0.12,0.64,5.5
49,-6.27,-1.12,4.08,-12.17
50,-9.11,-2.14,-1.16,-12.98
51,-11.61,-3.94,-9.77,-14.52
52,-20.55,-18.28,-19.4,-9.1
53,-15.57,-33.9,-23.77,9.57
54,7.25,-11.65,-4.03,19.8
55,11.45,20.46,15.33,6.31
56,6.3,25.75,12.04,-9.82
57,6.22,14.0,4.71,-11.45
58,2.77,3.7,5.82,-2.69
59,9.25,18.42,11.17,14.36
60,12.18,28.67,6.82,14.23
61,5.74,2.76,-2.22,-5.23
62,7.49,-14.45,0.96,-10.02
63,4.38,-12.89,5.81,2.37
64,-9.45,-28.73,-6.0,16.05
65,-16.93,-31.71,-18.87,21.17
66,-5.99,6.79,-0.35,14.77
67,7.71,30.56,20.57,-1.02
68,6.22,14.1,9.87,-7.54
69,-3.16,-8.14,-1.04,9.84
70,-14.5,-30.5,-2.53,25.97
71,-8.37,-35.64,-7.26,18.76
72,11.87,-3.31,-9.04,-5.12
73,12.88,24.0,-8.11,-25.56
74,0.9,18.13,-4.58,-41.4
75,-7.8,10.94,0.09,-34.57
76,-16.45,1.55,-4.97,32.71
77,-18.03,-16.6,-11.99,88.74
78,-2.35,-7.42,-1.45,67.78
79,17.79,0.55,5.97,21.28
80,13.48,-3.63,-9.82,-11.97
81,-7.33,11.77,-15.12,-19.32
82,-7.55,4.99,-4.29,-14.76
83,5.55,-10.26,-0.44,-18.13
84,8.98,5.23,7.61,-15.75
