,ch1,ch2,ch3,ch4
0,0.48,-3.18,-0.53,0.4
1,-0.45,-4.97,-3.32,2.26
2,1.93,-1.53,-2.04,0.79
3,8.42,1.82,0.51,8.36
4,8.03,-0.72,-1.42,12.57
5,1.72,-3.66,-3.78,11.19
6,-0.33,-0.59,-1.32,7.49
7,-4.77,-1.71,-3.11,-7.58
8,-4.63,-3.65,-2.92,-12.56
9,-2.12,-3.58,-1.84,-7.71
10,-1.62,-3.27,-1.61,-3.37
11,4.53,-0.46,3.88,7.17
12,4.4,-2.03,1.93,8.72
13,1.13,-1.58,-1.69,4.28
14,2.15,3.48,-0.42,4.82
15,-3.07,0.84,-1.33,1.67
16,-7.42,-2.12,-0.07,-4.45
17,-0.04,3.52,4.58,-5.53
18,8.9,9.09,10.27,1.27
19,7.15,7.38,10.16,10.32
20,6.52,7.67,8.31,17.69
21,7.62,9.66,7.15,9.5
22,-1.55,3.41,0.96,-18.16
23,-7.38,-1.4,1.68,-34.17
24,-9.68,-4.71,3.6,-28.8
25,-9.85,-8.63,-1.18,-11.41
26,-2.53,-5.36,-3.63,3.95
27,0.32,-0.65,-5.66,4.39
28,1.26,2.45,-5.23,9.5
29,1.26,1.55,-4.66,17.8
30,-1.16,-4.05,-5.52,14.87
31,-0.63,-7.83,-4.93,5.08
32,-2.89,-9.97,-7.99,-9.08
33,-5.19,-9.43,-9.04,-8.73
34,-7.72,-7.93,-8.18,-1.28
35,-7.12,-5.44,-6.65,-4.9
36,-0.9,-1.48,-4.16,-7.73
37,-4.6,-4.16,-8.49,-14.49
38,-9.22,-7.3,-9.11,-18.92
39,-5.67,-5.17,-3.74,-11.75
40,-1.97,-0.9,-0.68,-4.04
41,-0.5,3.87,0.52,0.81
42,-2.11,3.68,-0.62,2.28
43,-1.51,0.56,1.35,4.84
44,-0.98,-2.41,3.92,3.46
45,2.0,-2.02,5.09,-0.7
46,8.47,3.31,8.3,3.83
47,6.73,5.4,8.93,7.31
48,-1.5,4.09,7.03,1.46
49,-7.22,4.98,4.16,-5.62
50,-1.67,8.38,4.65,-4.63
51,8.03,10.93,8.43,4.21
52,12.08,12.12,8.11,13.5
53,12.52,11.91,6.66,15.3
54,3.42,4.07,2.55,7.26
55,-6.8,-6.13,-3.8,-1.93
56,-8.41,-9.61,-6.8,-9.68
57,-13.19,-9.0,-10.89,-16.42
58,-19.49,-6.88,-12.93,-13.43
59,-10.18,-5.15,-3.99,-2.72
60,9.38,-3.24,10.06,3.28
61,16.65,3.55,14.28,1.84
62,10.03,12.47,8.23,2.2
63,6.82,22.41,4.99,3.71
64,10.21,30.8,6.23,-1.11
65,7.15,25.5,5.87,-1.41
66,-1.58,14.13,4.07,5.54
67,-6.04,11.78,3.8,7.22
68,-6.75,12.1,5.01,0.14
69,-9.09,5.09,-0.49,-11.3
70,-10.09,0.77,-5.87,-10.54
