,ch1,ch2,ch3,ch4
0,9.27,2.43,9.08,-13.89
1,-3.46,-3.65,2.48,-16.4
2,-2.88,0.7,1.69,-15.51
3,7.11,8.84,5.85,-6.59
4,6.14,9.88,7.09,-2.51
5,8.73,11.59,9.32,-5.53
6,9.25,9.58,6.5,-3.84
7,2.15,4.48,3.3,6.02
8,0.85,5.87,4.54,8.42
9,6.22,9.44,5.58,2.35
10,9.43,10.63,6.89,1.15
11,8.39,10.88,7.61,1.18
12,13.27,12.73,10.28,2.46
13,10.53,9.52,5.8,3.62
14,-4.66,-0.6,-5.14,0.62
15,-5.67,-6.1,-5.87,-0.88
16,5.7,-1.04,0.92,1.89
17,13.38,11.3,10.61,11.96
18,6.48,10.73,10.56,13.07
19,-5.48,-3.81,-0.63,-0.76
20,-4.18,-7.98,-3.75,-5.01
21,1.35,-2.69,-1.31,2.62
22,3.82,0.41,1.33,6.07
23,-1.35,-1.3,-1.4,-3.51
24,-8.04,-2.12,-5.57,-9.3
25,-6.75,2.4,-2.59,-6.08
26,-5.27,0.2,-0.35,-6.21
27,0.56,-5.49,3.18,2.17
28,8.8,2.82,8.22,11.33
29,8.89,13.72,10.23,6.78
30,0.81,8.1,5.08,-4.27
31,-7.13,-2.72,-4.08,-7.95
32,-5.42,-3.32,-5.15,2.51
33,-0.26,4.21,-2.57,11.13
34,1.83,7.58,-2.15,11.44
35,1.47,-0.63,-2.41,10.25
36,1.1,-8.24,-3.3,7.33
37,4.84,-5.68,-0.78,1.64
38,5.23,-1.81,2.21,-4.05
39,-2.53,-5.63,-1.8,-4.0
40,-11.4,-12.91,-9.42,-5.5
41,-17.08,-16.22,-12.47,-9.5
42,-20.79,-18.38,-11.83,-7.91
43,-28.08,-27.72,-17.97,-13.08
44,-29.06,-33.01,-22.83,-19.06
45,-18.55,-22.53,-14.3,-12.84
46,-12.29,-9.17,-4.65,-6.03
47,-10.84,1.18,-0.95,-3.96
48,-3.66,9.6,5.05,-1.43
49,3.96,8.5,12.2,1.57
50,-3.87,-6.59,7.12,-6.18
51,-17.9,-19.27,-4.47,-14.18
52,-13.38,-10.38,-4.54,-7.12
53,7.56,6.14,3.38,0.91
54,23.98,16.03,9.31,7.51
55,17.75,20.76,9.87,14.97
56,-0.8,16.89,7.48,14.48
57,-5.51,5.61,5.73,6.8
58,-0.92,-11.07,-0.67,-5.82
59,2.35,-16.2,-3.53,-8.7
60,4.11,-4.53,-0.33,0.81
61,8.45,3.82,-0.15,-0.84
62,20.78,8.88,3.44,-3.98
