,ch1,ch2,ch3,ch4
0,6.64,-2.58,-3.19,-2.14
1,-4.69,-9.21,-9.01,-12.86
2,-9.23,-10.36,-5.05,-12.76
3,-7.5,-13.06,-1.77,-0.83
4,-4.32,-16.42,-2.05,10.65
5,0.77,-12.27,-0.63,7.8
6,6.83,-4.62,1.04,-4.68
7,3.9,-4.29,-1.35,-8.73
8,-1.29,-8.41,-2.52,3.11
9,-1.47,-10.27,-2.76,10.19
10,-5.91,-13.85,-6.38,3.43
11,-6.63,-12.88,-2.26,1.51
12,-3.68,-6.62,3.1,3.99
13,-3.14,-2.63,0.37,5.28
14,-0.42,-0.51,-0.02,2.4
15,0.75,-0.67,1.2,-2.12
16,2.22,1.12,2.02,2.24
17,2.15,4.96,3.3,-0.49
18,-1.82,5.81,2.04,-12.58
19,-3.07,7.86,0.74,-12.21
20,-2.25,12.3,0.74,-5.74
21,0.88,14.6,1.45,-2.9
22,3.21,15.18,3.1,1.07
23,6.88,19.72,6.65,3.55
24,10.67,22.01,7.4,0.19
25,5.48,12.38,3.06,-2.26
26,3.47,5.05,3.99,5.16
27,6.86,11.52,7.89,10.59
28,7.11,20.11,8.04,8.02
29,7.52,20.32,8.35,3.53
30,3.99,13.36,6.91,-4.61
31,-1.98,6.97,4.09,-7.55
32,-2.34,3.58,1.3,-1.57
33,-2.55,-3.58,-4.42,1.93
34,-4.01,-8.79,-5.56,1.08
35,-0.79,-3.14,-3.22,2.55
36,3.49,3.39,-3.6,11.26
37,2.96,0.5,-1.95,19.45
38,-1.11,-6.45,1.43,14.52
39,-6.64,-11.27,2.79,-3.97
40,-12.88,-13.65,0.15,-25.39
41,-14.57,-10.07,-1.85,-34.74
42,-16.88,-7.8,-3.39,-34.49
43,-24.74,-14.2,-8.0,-29.04
44,-22.33,-15.81,-11.24,-15.76
45,-3.57,-7.14,-11.15,-1.02
46,12.29,-0.58,-7.64,13.35
47,8.53,-3.71,-4.32,18.86
48,3.89,-4.79,2.75,22.69
49,8.99,0.48,11.21,31.17
50,4.06,1.1,6.57,21.57
51,-5.23,-2.58,-3.06,0.9
52,-9.42,-5.41,-10.1,-11.86
53,-10.75,-4.55,-13.1,-9.41
54,-10.59,-6.85,-9.49,-3.09
55,-9.44,-6.59,-3.36,-9.61
56,-1.91,6.83,4.08,-16.85
57,1.57,9.78,2.45,-16.66
58,-8.65,-9.49,-6.09,-14.41
59,-15.78,-21.95,-5.2,-14.38
60,-6.12,-7.9,4.98,-10.93
61,7.95,12.83,11.68,-2.11
62,6.42,5.89,0.49,3.71
63,-2.9,-12.62,-11.69,7.3
64,-3.35,-2.81,-1.59,8.19
65,-2.08,18.7,10.39,-5.23
66,7.04,26.67,8.01,-20.73
67,26.11,27.08,7.6,-16.12
68,32.66,25.43,18.61,-21.28
69,16.01,13.8,23.5,-37.92
70,-4.86,-6.96,12.05,-42.85
71,2.46,-2.71,0.77,-55.53
72,21.41,24.94,-3.44,-73.11
73,16.0,25.08,0.73,-48.42
74,1.12,-2.45,11.97,-16.7
75,-6.38,-4.17,14.28,-58.07
76,-5.53,50.3,17.48,-66.1
77,-10.78,75.93,16.6,8.37
78,-32.19,12.63,-5.07,66.3
79,-29.86,-34.57,-11.93,48.24
80,-26.09,-17.91,-22.3,24.55
81,-54.19,-34.11,-59.05,217.53
82,-67.89,-97.64,-56.72,427.8
83,-50.66,-75.13,-10.77,294.43
84,-18.74,40.06,14.75,42.06
85,-0.64,21.92,-24.61,-60.98
86,3.35,-134.8,-88.01,-62.37
87,19.34,-186.72,-76.74,-48.35
88,47.18,-88.77,-10.28,-40.96
89,66.38,38.26,12.02,-22.7
90,58.63,67.74,-0.69,-15.95
91,32.44,49.96,2.67,-40.52
92,9.64,70.53,16.61,-55.14
93,28.63,63.52,39.49,-32.57
94,81.05,49.23,59.67,-13.69
95,95.11,83.27,49.71,-15.23
96,63.53,115.5,19.87,-21.54
97,26.86,102.57,11.19,-35.83
98,-15.26,74.99,18.57,-26.36
99,-44.13,54.08,13.52,19.73
100,-38.42,28.54,-5.43,25.41
101,-27.04,-15.3,-31.15,-31.33
102,-29.94,-64.84,-42.29,-52.88
103,-43.49,-66.17,-49.26,-8.33
104,-55.2,-40.68,-71.82,13.42
105,-58.18,-38.74,-60.61,-22.83
106,-48.72,-15.6,12.26,-45.92
107,-26.38,42.86,87.23,-42.45
108,-7.94,77.01,97.3,-56.22
109,-13.47,45.14,56.39,-62.89
110,-34.04,-49.65,18.49,-35.68
111,-17.93,-97.61,4.64,2.88
112,28.99,-36.16,21.02,21.5
113,33.01,-0.0,28.6,21.32
114,-0.47,-65.66,7.44,14.55
115,-2.59,-120.45,-6.19,1.68
116,23.86,-101.2,-10.84,14.71
117,26.22,-72.11,-18.71,42.96
118,15.86,-46.13,-15.22,31.05
119,24.31,-3.58,1.36,11.8
120,39.41,27.58,10.49,19.29
121,46.92,29.3,10.92,8.26
122,33.76,13.48,9.46,-15.81
123,16.25,-3.29,10.56,4.87
124,25.76,11.72,18.27,37.0
125,34.04,28.4,17.5,25.95
126,20.25,3.59,5.68,16.82
127,5.72,-3.41,1.07,21.73
128,0.3,12.0,3.08,15.55
129,2.12,14.2,2.13,9.02
130,1.98,14.73,-4.41,-8.83
131,-3.1,17.39,-3.92,-20.09
132,-11.14,9.26,7.66,-8.25
