,ch1,ch2,ch3,ch4
0,19.71,13.27,16.74,32.71
1,101.93,66.12,54.62,39.51
2,134.69,100.28,71.28,15.39
3,57.82,49.0,32.06,-22.67
4,-13.94,-0.0,-1.66,-9.88
5,-21.08,0.72,-2.31,-3.38
6,20.14,18.92,2.81,-35.16
7,29.92,14.71,-1.56,-24.47
8,7.12,5.86,7.15,2.85
9,16.78,21.09,23.33,12.44
10,13.29,16.12,10.38,11.48
11,-22.34,-13.37,-11.11,-0.02
12,-26.12,-15.12,-12.82,12.14
13,-10.25,-3.95,-7.82,18.92
14,-20.05,-16.95,-9.65,-20.19
15,-21.18,-21.37,-7.4,-36.72
16,-1.6,-1.32,2.83,-0.78
17,8.0,11.4,7.7,28.64
18,-10.47,-5.29,-3.44,30.72
19,-21.92,-21.09,-14.13,4.53
20,-12.27,-13.69,-9.8,-25.2
21,-20.88,-13.35,-6.69,-16.56
22,-26.02,-14.4,-0.79,-5.76
23,-26.83,-14.85,-8.16,-31.28
24,-27.03,-14.58,-23.4,-42.44
25,-3.62,7.07,-1.28,-8.17
26,8.39,19.02,20.49,21.3
27,-22.6,-10.18,-8.09,2.91
28,-45.6,-36.41,-38.14,-11.38
29,-8.73,-13.64,-16.29,14.09
30,25.38,18.53,12.44,23.76
31,-8.04,0.25,-2.47,23.51
32,-30.22,-23.54,-20.11,31.27
33,-5.03,-11.3,-16.64,9.74
34,-8.6,-10.55,-16.04,-6.1
35,-8.14,-9.62,-4.52,-0.52
36,-8.4,-14.75,-4.23,1.29
37,-6.45,-14.45,-8.18,0.87
38,14.23,3.9,-3.51,-18.81
39,-33.25,-21.88,-29.32,-33.66
40,-52.12,-24.48,-23.09,-27.93
41,39.11,38.62,32.29,1.03
42,58.16,40.84,31.31,33.29
43,0.08,-1.25,0.29,16.88
44,2.44,4.2,3.9,-21.81
45,-20.95,-13.35,-11.63,-45.22
46,-34.45,-21.49,-13.05,-31.54
47,27.69,26.12,25.79,10.47
48,51.5,41.77,35.87,22.22
49,25.2,20.3,17.8,6.49
50,1.17,7.01,7.69,3.11
51,5.83,11.42,13.15,6.17
52,14.14,12.68,15.41,-0.34
53,17.53,12.52,16.41,2.67
54,17.57,10.7,15.79,1.69
55,-14.72,-9.11,-2.73,-15.19
56,-20.72,-8.09,-5.67,-7.13
57,13.77,14.39,14.01,9.38
58,12.25,6.17,10.08,12.54
59,-17.18,-15.46,-10.17,9.6
60,-5.65,1.62,-1.39,3.36
61,25.48,26.74,15.93,5.86
62,14.39,11.77,5.6,8.92
63,-5.0,-6.49,-6.09,12.83
64,11.34,5.4,2.6,20.7
65,25.49,19.3,9.84,16.15
66,12.83,12.78,3.09,14.52
67,10.28,3.43,-1.16,31.89
68,26.27,9.39,6.78,34.27
69,32.95,17.69,13.14,13.35
70,28.77,15.26,9.09,12.93
71,33.48,14.15,8.9,32.12
72,32.53,7.46,6.45,31.37
73,27.87,6.31,4.38,19.21
74,35.7,19.87,10.71,21.25
75,30.6,14.73,5.52,25.81
76,22.85,12.46,6.06,14.35
77,29.06,36.65,21.13,-0.57
78,28.29,45.28,23.56,-3.24
79,8.28,-0.47,3.63,3.13
80,-18.38,-47.8,-29.65,9.95
81,-43.99,-48.36,-53.38,-4.79
82,-72.41,-44.78,-44.98,-45.92
83,-73.05,-28.21,-3.62,-74.64
84,-47.93,-17.59,17.95,-63.16
85,-56.03,-54.8,-16.47,-31.85
86,-88.97,-68.4,-44.33,-21.25
87,-82.58,-38.83,-33.8,-42.06
88,-39.64,-20.64,-44.26,-123.95
89,-20.33,-11.73,-60.93,-196.34
90,-40.39,0.49,-10.36,-97.13
91,-41.05,21.37,66.67,22.48
92,-3.81,52.54,69.19,-25.33
93,1.6,26.82,2.72,-49.35
