,ch1,ch2,ch3,ch4
0,5.2,0.32,9.09,9.32
1,2.64,0.22,8.53,3.63
2,-4.76,-1.34,2.44,-13.71
3,-8.51,-2.15,-1.17,-19.49
4,-3.93,-1.24,-0.14,-10.58
5,2.09,-0.14,3.14,-0.49
6,2.72,-0.33,1.46,2.36
7,0.46,-0.59,-4.18,-0.51
8,-5.14,-5.64,-7.94,-0.65
9,-7.42,-9.19,-7.3,11.0
10,7.09,3.65,1.25,29.92
11,23.53,17.58,9.59,36.88
12,17.91,11.1,7.73,23.19
13,1.02,-1.77,1.43,-0.02
14,-12.66,-6.43,-3.75,-22.19
15,-19.22,-7.54,-7.5,-29.55
16,-9.0,-4.59,-9.26,-12.37
17,9.07,2.92,-2.18,6.69
18,12.39,7.62,8.57,1.02
19,-0.86,2.18,6.29,-12.68
20,-11.57,-6.17,0.34,-13.01
21,-12.56,-7.34,-2.64,-14.37
22,-11.47,-7.14,-7.82,-14.05
23,-11.29,-7.1,-8.33,-6.89
24,-13.41,-7.73,-7.98,-7.37
25,-18.51,-10.21,-12.66,-15.42
26,-22.36,-10.84,-16.35,-23.87
27,-21.74,-12.37,-13.88,-19.57
28,-13.39,-11.12,-5.62,-3.62
29,-1.38,-7.06,1.03,1.94
30,5.75,-2.74,5.71,2.32
31,10.33,4.09,8.71,10.16
32,17.79,12.43,11.44,16.5
33,19.13,16.7,13.45,15.76
34,12.11,11.78,7.63,10.21
35,9.0,7.94,2.96,5.58
36,6.03,8.46,3.54,3.11
37,4.47,6.81,4.74,4.63
38,8.52,3.91,5.78,9.47
39,7.75,2.11,3.87,10.98
40,0.24,1.28,0.74,8.89
41,-5.23,-0.4,-0.18,6.97
42,-3.73,-2.06,1.09,3.63
43,0.99,-3.47,0.55,-2.91
44,0.6,-6.85,-3.55,-1.63
45,-3.8,-6.77,-6.54,4.02
46,-4.05,-0.7,-5.4,0.3
47,1.91,6.73,1.13,-1.45
48,6.78,10.61,5.97,1.31
49,7.53,10.98,3.79,3.97
50,10.27,10.8,3.76,11.72
51,6.77,5.69,3.19,11.02
