,ch1,ch2,ch3,ch4
0,1.84,-3.75,-12.38,9.62
1,3.44,0.95,-9.21,9.84
2,7.28,1.79,-6.83,15.26
3,7.6,-0.41,-4.14,15.48
4,1.81,-4.21,-2.72,9.8
5,-10.46,-8.83,-6.35,-4.79
6,-14.72,-9.85,-8.19,-15.71
7,-8.46,-8.97,-5.71,-17.0
8,-3.84,-9.24,-4.65,-14.37
9,1.43,-5.06,-2.69,-5.14
10,1.03,-1.24,-3.74,-4.47
11,-7.14,-4.82,-5.09,-17.81
12,-10.02,-8.12,-0.73,-20.13
13,-5.49,-6.7,1.18,-4.14
14,-1.38,-6.11,-1.52,6.16
15,-3.6,-9.87,-6.0,0.68
16,-4.54,-11.12,-6.61,0.03
17,1.93,-6.26,-2.47,5.35
18,7.13,-3.33,-1.05,4.23
19,4.51,-6.62,-1.9,2.24
20,-4.04,-13.12,-4.46,0.2
21,-5.15,-11.89,-3.55,2.44
22,0.88,-4.24,1.29,5.2
23,2.87,-0.83,4.08,2.2
24,5.56,2.39,5.9,2.8
25,5.54,4.62,2.02,1.07
26,3.23,6.62,-4.25,-3.12
27,1.58,9.02,-9.2,-6.6
28,-7.51,-1.18,-9.98,-11.19
29,-15.75,-13.55,3.5,-13.35
30,-14.62,-8.05,15.56,-11.58
31,-5.39,9.25,14.59,1.38
32,3.21,19.54,9.1,10.92
33,3.99,16.17,4.67,7.76
34,5.83,13.34,3.92,4.43
35,5.75,16.35,1.65,-0.41
36,1.38,19.08,4.55,-0.03
37,0.29,18.04,13.15,6.64
38,3.85,12.36,14.18,9.23
39,12.48,8.69,7.91,10.89
40,17.77,7.98,0.72,12.03
41,16.96,9.63,3.0,14.07
42,9.99,10.54,6.39,10.92
43,-2.16,0.79,0.41,-2.45
44,-5.55,-5.09,-1.48,-8.38
45,-0.64,6.22,-0.48,-0.88
46,5.94,15.63,-1.6,10.9
47,9.91,11.48,-0.61,12.66
48,9.12,5.49,2.87,5.14
49,8.79,5.3,5.45,-0.21
50,4.45,5.56,-2.77,-6.59
51,0.35,6.61,-10.49,-4.45
52,0.26,5.44,-3.31,2.44
53,0.67,-1.22,10.1,2.38
54,6.26,-1.01,19.26,6.86
55,9.05,4.68,13.83,4.33
56,7.41,7.73,3.17,-4.25
57,2.3,5.9,-0.96,-4.2
58,-5.37,0.43,-3.03,-2.73
59,-5.62,-0.79,-1.54,-0.24
60,-4.47,-3.26,-0.57,-0.86
61,-4.81,-7.85,-0.72,-6.21
62,-8.27,-9.01,-1.92,-14.38
63,-13.51,-9.56,-6.08,-15.45
64,-11.4,-7.62,-4.38,-4.37
65,-7.07,-3.36,-2.66,-0.05
66,-1.27,1.88,-6.1,-2.28
67,1.53,3.74,-6.21,-4.49
68,-0.4,2.26,1.93,-3.3
69,4.47,9.32,11.6,5.41
70,2.74,14.46,5.07,3.31
71,-4.85,5.1,-1.44,-4.5
72,-5.18,-2.47,6.91,-3.3
73,-6.45,1.7,6.72,-5.37
74,-4.23,8.68,0.2,-8.53
75,-4.45,6.04,-3.92,-6.87
76,-8.68,-2.02,-6.02,-7.82
77,-4.18,-2.9,-0.49,-9.68
78,0.96,3.5,4.35,-1.0
79,1.06,10.91,4.75,5.32
80,-0.68,11.89,0.83,-3.28
81,4.64,9.88,-2.39,-1.85
82,6.71,5.62,-1.27,5.92
83,-6.56,-2.05,0.13,-1.08
84,-8.49,3.9,6.06,-4.7
85,5.13,19.78,6.21,5.24
86,10.15,22.43,3.21,13.4
87,-0.41,14.83,9.31,3.45
88,-11.08,9.41,10.54,-11.19
89,-3.07,10.1,8.7,-4.37
90,6.67,9.74,10.14,6.96
91,1.12,-1.05,5.68,3.2
92,-2.91,-13.21,-5.98,-4.92
93,1.99,-13.59,-11.51,1.95
94,1.84,-10.2,-5.44,12.64
95,-8.15,-18.28,-5.1,0.32
96,-9.75,-24.42,-8.58,-7.16
97,8.67,-8.59,3.19,10.11
98,21.56,3.87,14.57,20.99
99,1.37,-24.02,-6.43,8.59
100,-18.74,-51.16,-32.19,-8.09
101,-7.36,-31.79,-20.16,-6.61
102,-11.17,-17.92,-9.98,-10.29
103,-33.75,-38.44,-27.81,-27.54
104,-26.12,-50.95,-38.93,-20.45
105,-7.72,-35.56,-32.44,-3.0
106,3.69,-3.4,-9.83,1.83
107,15.37,11.9,12.1,4.86
108,16.4,-4.55,11.98,-1.56
109,14.68,-16.22,2.11,-5.01
110,11.17,-15.08,-11.0,5.17
111,1.73,-15.27,-11.38,11.95
112,-0.64,-1.79,7.17,13.82
113,4.18,22.12,15.28,16.82
114,9.45,30.22,12.36,20.8
115,8.85,15.35,8.62,16.1
116,-0.8,-4.73,2.54,4.39
117,-9.84,-18.25,-8.07,-9.82
118,-4.84,-12.36,-12.45,-26.38
119,5.05,9.49,-1.6,-31.31
120,2.1,7.34,-1.05,-13.28
121,-5.95,-11.32,-10.61,17.72
122,-7.67,-12.18,-7.68,19.59
123,-6.28,-0.94,0.76,-9.83
124,-11.01,0.8,-3.76,-15.7
125,-15.03,-6.12,-16.65,11.6
126,-1.28,5.51,-9.55,21.47
127,19.65,25.57,7.73,-33.32
128,21.81,22.06,8.69,-98.59
129,8.23,1.99,5.05,-57.44
130,1.15,-4.64,8.92,45.03
131,3.94,24.3,14.29,18.28
132,5.12,44.68,12.8,-88.72
133,-12.09,18.41,11.23,-23.89
134,-28.66,-23.84,4.72,115.78
135,-9.03,-28.08,-0.96,82.51
136,8.9,12.42,16.19,0.29
137,-12.52,24.49,21.15,12.33
138,-11.83,22.72,2.31,2.48
139,33.42,45.64,0.52,-68.52
140,23.21,35.34,22.42,-35.28
141,-42.28,-14.01,23.58,125.21
142,-54.02,-41.13,-11.43,185.54
143,-14.96,-53.68,-44.75,76.92
144,-4.13,-41.61,-58.42,-37.9
145,-29.38,-27.71,-50.92,-48.83
146,-27.51,-103.73,-44.03,0.77
147,-3.12,-115.06,-47.67,-0.16
148,10.31,-1.86,-39.46,-19.42
149,23.08,46.43,-29.58,28.26
150,26.99,58.11,-15.45,22.82
151,23.32,47.89,-1.0,-40.51
152,28.3,35.67,-21.93,-22.95
153,57.17,115.89,-35.82,-4.18
154,55.7,115.51,-14.52,-14.59
155,3.26,50.61,23.3,43.09
156,10.03,145.52,45.42,91.4
157,48.1,226.37,28.67,18.13
158,25.59,164.19,52.06,-55.38
159,-5.71,110.52,101.15,-23.89
160,-6.69,89.08,81.15,-4.77
161,1.64,113.58,31.83,-45.53
162,-17.03,82.28,11.56,-81.67
163,-53.07,-48.95,-1.61,-81.66
164,-44.59,-72.55,-15.77,-22.39
165,-11.16,1.54,-6.62,50.89
166,-3.91,18.01,23.48,47.9
167,-1.47,2.05,48.82,-11.16
168,13.71,4.98,50.96,-38.12
169,21.24,-28.6,35.41,-28.8
170,8.88,-95.59,22.5,-24.98
171,-4.8,-139.88,20.45,-11.93
172,-4.49,-144.41,9.83,6.48
173,-2.2,-136.15,-6.56,-1.79
174,10.27,-153.78,-12.24,-3.55
175,19.76,-177.97,-14.04,8.29
176,6.82,-168.9,-9.89,-5.99
177,3.43,-145.74,-8.9,-18.77
178,13.47,-146.65,-17.64,2.0
179,11.76,-158.89,-18.27,17.34
180,5.74,-155.28,-11.29,3.07
181,10.16,-140.45,-7.87,-3.58
182,10.5,-120.51,-8.52,3.08
183,-0.17,-86.73,-5.85,1.32
184,-6.66,-65.82,0.27,12.33
185,-10.97,-74.11,-6.29,24.08
186,-14.54,-62.45,-15.51,11.91
187,-8.18,-22.39,-12.48,-2.14
188,4.65,15.81,-7.88,0.06
189,8.48,44.5,-4.63,4.76
190,3.13,61.5,-0.39,-0.4
191,7.94,81.66,7.91,3.82
192,8.1,98.8,9.51,7.52
193,-4.32,98.39,4.87,1.72
194,-1.62,100.44,7.39,9.71
195,5.49,107.28,1.53,12.44
196,2.42,113.21,-4.22,0.15
197,2.46,116.51,4.33,-3.44
198,4.14,103.31,6.44,-0.48
199,1.28,84.43,3.0,1.11
200,-0.78,75.75,7.32,4.15
201,1.69,69.63,9.69,12.24
202,1.38,62.22,3.59,16.71
203,0.95,56.69,0.96,13.16
204,4.47,45.06,2.06,8.37
205,-2.71,21.9,-2.95,-0.61
206,-10.87,6.24,-2.79,-2.78
207,-3.21,3.27,0.85,1.17
208,5.93,-7.81,-3.55,-2.02
209,-0.56,-26.92,-7.07,-5.11
210,-13.94,-40.23,-9.94,-5.32
211,-10.65,-40.95,-9.57,-2.91
212,-0.92,-31.67,-4.8,-7.52
213,1.45,-21.79,-1.3,-14.9
214,2.86,-18.43,1.09,-7.63
215,-0.69,-20.08,-1.48,-1.69
216,-5.62,-18.75,-4.82,-1.49
217,-6.1,-14.77,-7.58,2.66
218,-1.12,-5.87,-5.84,0.37
219,4.38,7.04,1.58,-6.49
220,-1.3,9.65,0.53,-4.19
221,-6.33,5.35,-4.31,1.63
222,-2.21,4.52,-6.16,-2.47
223,2.14,8.22,-4.95,-4.47
224,3.52,12.6,-1.74,2.98
225,-3.87,10.41,-4.51,4.35
226,-7.7,10.45,-2.42,1.68
227,-0.62,15.29,4.34,-0.67
228,5.0,14.65,4.66,-1.36
229,7.03,10.85,4.72,6.28
230,1.96,7.9,3.69,8.06
231,-2.7,8.34,2.56,-1.75
232,-1.19,6.99,-1.61,-11.26
233,-0.03,0.55,-8.31,-4.2
234,-2.84,-2.62,-7.67,16.45
235,-9.22,-2.44,-5.1,14.76
236,-3.79,2.41,1.75,3.67
237,8.5,9.1,8.94,6.71
238,8.21,8.13,5.54,6.08
239,2.34,4.0,1.7,2.19
240,-3.03,-0.74,0.14,-1.74
241,-6.51,-5.72,-0.79,-10.88
242,-8.85,-8.75,-2.41,-14.5
243,-11.85,-13.2,-7.54,-3.72
244,-9.29,-14.16,-7.71,-0.39
245,-6.59,-9.46,-5.93,-10.87
246,-4.22,-6.51,-4.74,-8.85
247,-2.4,-7.38,-2.9,-4.04
248,-2.98,-5.94,-2.25,-8.42
249,0.61,-1.05,2.26,-3.46
250,-2.2,-4.87,1.35,-1.99
251,-5.16,-10.94,-0.61,-6.02
252,3.8,-5.93,5.72,3.8
253,10.8,0.89,7.77,9.39
254,8.51,2.68,2.88,1.16
255,-0.68,1.96,-3.37,-9.99
256,-5.99,3.17,-3.42,-13.59
257,-3.45,5.98,-0.62,-4.53
258,2.42,8.4,1.65,2.48
259,6.43,7.33,6.56,1.64
260,-1.31,-2.78,3.58,3.46
261,-8.47,-10.21,-3.1,11.69
262,-6.34,-7.9,-5.93,14.43
263,-4.53,-5.19,-7.8,3.22
264,-1.83,-0.42,-4.38,-5.28
265,1.8,7.08,-0.58,0.29
266,7.24,10.35,3.79,11.06
267,9.53,9.12,9.55,12.74
268,4.16,6.36,5.77,2.66
269,2.1,4.18,-1.69,-5.14
270,2.44,2.61,-1.44,-9.82
271,-2.32,-2.19,0.49,-11.5
272,-6.3,-3.54,-2.42,-2.3
273,-4.8,4.67,-4.22,1.42
274,-0.36,7.67,-0.62,-3.47
275,5.73,2.06,5.19,1.57
276,10.16,1.81,8.83,9.36
277,7.29,1.41,5.73,3.88
278,-2.67,-8.04,-3.2,-7.69
279,-10.23,-14.9,-9.35,-6.9
280,-8.68,-10.67,-6.73,3.55
281,-0.06,0.21,0.93,8.8
282,7.91,8.75,4.05,2.9
283,7.01,8.32,0.87,-4.03
284,-0.05,3.53,-0.2,-1.55
285,-5.1,-1.24,2.49,-0.08
286,-3.62,-6.25,2.54,-1.91
287,-0.02,-9.3,-0.81,-1.89
288,-2.07,-10.86,-2.3,-7.12
289,-4.54,-7.39,-0.14,-12.66
290,-1.92,0.11,0.5,-8.23
291,-1.06,4.22,-1.4,-0.77
292,-4.65,4.46,-5.57,1.66
293,-4.97,0.74,-6.25,3.48
294,-1.67,-1.66,0.44,2.96
295,3.12,4.25,5.27,0.4
296,10.68,11.17,9.95,9.86
297,6.76,6.22,7.99,13.24
298,-7.33,-5.32,-2.87,-0.2
299,-9.72,-8.5,-5.89,-6.4
300,-2.6,-3.81,-3.43,-2.16
301,2.81,4.15,-1.18,4.44
302,3.95,9.47,1.31,3.6
303,-0.63,5.35,2.35,-7.79
304,-9.57,0.09,3.53,-22.1
305,-13.91,-0.56,3.79,-31.15
306,-8.85,-0.67,1.99,-21.34
307,-3.62,-1.93,-2.94,-4.85
308,0.64,-4.16,-6.83,2.32
309,5.37,-4.41,-7.43,14.21
310,3.66,-3.08,-9.25,27.09
311,3.45,2.25,-5.81,27.57
312,7.99,11.54,1.98,24.08
313,7.65,11.49,4.37,20.2
314,4.17,0.03,1.61,8.47
315,-0.51,-9.03,-2.64,-6.89
316,-3.09,-5.53,-3.06,-15.07
317,-3.09,3.87,-0.74,-15.88
318,-3.4,5.92,0.89,-12.95
319,-4.04,-0.46,-0.62,-11.95
320,-7.31,-2.85,-6.42,-8.76
321,-6.23,2.27,-7.59,3.41
322,-3.21,-3.01,-5.58,1.36
323,-4.8,-14.64,-4.02,-12.44
