,ch1,ch2,ch3,ch4
0,-1.24,-3.92,-0.49,0.02
1,7.25,1.88,6.24,9.13
2,12.88,7.3,9.5,11.59
3,13.08,8.7,3.69,6.08
4,9.0,6.94,-4.73,4.87
5,1.05,3.45,-3.55,9.9
6,-3.33,3.62,5.64,8.27
7,-0.35,7.84,9.85,-2.43
8,5.73,9.14,11.12,-3.61
9,3.44,2.32,9.88,0.51
10,-2.78,-5.1,6.32,2.76
11,-3.48,-6.68,1.14,6.14
12,-1.29,-4.74,-5.05,3.87
13,4.25,2.1,-2.52,1.76
14,5.9,6.65,-0.98,-0.38
15,1.7,5.72,-6.33,-4.77
16,-5.31,1.06,-8.63,-8.28
17,-13.38,-9.06,-7.66,-12.41
18,-12.96,-14.31,-3.02,-12.26
19,-9.54,-12.85,-0.92,-10.58
20,-6.64,-8.77,-1.23,-6.73
21,-2.13,-2.36,0.18,1.72
22,-0.56,0.55,-2.9,3.7
23,-0.01,-0.08,-5.27,-6.05
24,-0.52,-0.77,-2.48,-18.92
25,-1.0,-1.69,1.77,-16.28
26,-2.0,-2.75,4.43,2.64
27,-4.57,-3.39,3.12,13.68
28,-1.82,0.02,1.9,8.52
29,3.09,5.62,2.03,1.1
30,6.64,8.74,2.77,1.84
31,9.72,11.36,4.35,2.53
32,6.47,8.22,4.83,-3.94
33,-2.64,-1.97,2.3,-8.84
34,-7.89,-7.32,-3.08,-3.9
35,-1.18,-2.96,-4.03,4.31
36,7.01,2.15,-0.49,4.88
37,3.09,0.8,1.81,1.11
38,-2.01,1.72,4.47,3.05
39,-0.01,6.69,3.29,7.11
40,3.64,6.97,0.94,0.24
41,3.41,2.65,2.82,-9.72
42,1.19,-0.36,4.62,-2.46
43,5.43,1.24,2.82,12.66
44,8.06,0.88,-5.25,12.84
45,1.58,-2.22,-6.69,2.99
46,-6.6,-2.16,0.9,-5.28
47,-8.52,-0.41,4.23,-5.94
48,-3.71,-0.83,2.72,-0.87
49,-5.01,-4.82,-2.86,-3.33
50,-11.56,-7.73,-5.69,-5.06
51,-10.52,-7.71,-5.62,0.23
52,-4.77,-6.69,-9.62,1.93
53,1.34,-2.47,-7.7,2.55
54,4.43,1.04,-0.21,0.44
