,ch1,ch2,ch3,ch4
0,-7.82,-5.24,-7.14,-13.3
1,-2.7,-0.68,-3.42,-1.97
2,-5.76,-4.28,-4.96,-1.43
3,-8.39,-8.2,-5.44,-3.39
4,-5.32,-6.78,-2.39,-3.88
5,-1.25,-2.3,0.34,-8.65
6,0.36,1.56,-0.0,-13.48
7,3.21,3.18,0.98,-10.05
8,4.72,2.1,2.52,-1.09
9,0.25,-1.03,-0.85,1.85
10,-2.39,-2.32,-1.95,-0.37
11,-0.44,0.39,1.58,-3.29
12,2.67,4.64,4.21,-2.37
13,0.32,3.62,1.91,0.17
14,-9.5,-3.29,-4.5,-5.25
15,-7.89,-2.47,-3.1,-8.26
16,5.08,5.63,2.55,-0.64
17,10.97,6.63,4.91,7.68
18,8.42,1.38,8.27,10.51
19,1.72,-3.02,7.74,4.36
20,-0.15,-3.52,1.89,-1.71
21,2.08,-1.79,-3.84,0.28
22,-5.61,-4.21,-7.92,0.87
23,-13.06,-9.34,-10.37,-0.46
24,-6.53,-9.1,-8.92,2.54
25,0.06,-5.01,-2.62,4.18
26,-0.74,-2.92,0.48,-2.59
27,0.39,-1.92,-3.94,-6.39
28,4.04,-0.23,-8.28,0.21
29,5.76,1.28,-4.76,6.45
30,4.32,1.43,6.59,7.96
31,-2.64,-0.7,11.92,4.17
32,-8.21,-2.55,5.56,2.66
33,-5.63,-1.39,-0.63,8.71
34,0.82,2.3,-1.68,11.38
35,6.99,7.69,0.63,10.33
36,7.34,9.62,1.76,8.53
37,4.1,6.27,0.33,5.07
38,3.85,3.07,-2.14,2.34
39,0.37,1.44,-5.26,-1.03
40,-5.85,-0.22,-1.18,-4.36
41,-9.03,-3.88,3.21,-8.02
42,-8.08,-5.88,0.24,-8.96
43,-3.1,-2.18,0.53,-3.76
44,-2.49,-0.06,-1.05,-1.55
45,-0.51,2.63,-3.35,-1.14
46,6.51,6.45,-0.35,-0.09
47,8.33,6.52,0.25,-2.63
48,4.91,8.82,-3.08,-5.47
49,-2.99,9.67,-5.08,-6.23
50,-10.26,3.94,-1.09,-6.03
51,-10.78,-2.73,1.5,-5.36
52,0.52,1.39,9.01,-1.26
53,13.12,12.03,22.45,-0.5
54,8.16,11.51,19.73,-6.01
55,-1.82,3.69,5.71,-5.46
56,-3.98,0.49,-1.49,0.47
57,-2.29,2.17,0.47,0.87
58,2.11,4.65,4.21,-1.36
59,1.81,9.02,5.21,-1.26
60,-5.12,14.0,6.87,-5.55
61,-13.72,9.79,2.61,-15.88
62,-16.7,3.77,-6.42,-18.64
63,-3.17,5.55,-4.37,-15.35
64,11.58,5.29,2.34,-30.3
65,11.97,0.22,3.99,-41.29
66,4.24,-1.45,-1.26,-21.01
67,0.79,7.92,-7.38,-25.05
68,5.14,13.78,-0.97,-72.99
69,-11.77,16.75,12.94,-86.37
70,-29.48,11.81,20.04,-16.32
71,-13.23,-20.25,8.3,75.18
72,-9.89,-36.67,-8.5,122.29
73,-15.32,-11.91,-13.13,87.25
74,0.66,29.68,-3.03,3.5
75,1.89,11.83,-13.42,1.95
76,-17.7,-39.55,-40.52,54.12
77,-30.94,-24.09,-37.47,96.04
78,-14.88,-31.44,-51.8,146.25
79,21.86,-87.33,-83.99,142.96
80,21.51,-65.77,-61.9,67.21
81,-6.98,9.03,1.34,-10.63
82,7.71,32.33,28.61,-47.04
83,32.09,34.55,18.81,-55.09
84,15.41,76.24,26.85,-59.41
85,25.17,141.05,53.55,-91.08
86,40.48,148.14,48.35,-108.14
87,3.65,64.33,-3.52,-29.17
88,-24.75,14.55,-25.5,41.07
89,-29.89,31.32,-4.33,7.48
90,-17.83,-6.02,-5.58,-34.53
91,15.69,-61.38,-23.79,-24.32
92,30.25,-30.7,-3.34,1.59
93,7.14,-4.53,27.66,7.08
94,-26.06,-28.58,17.24,-3.34
95,-27.07,22.52,21.64,-3.07
96,5.07,96.07,49.78,-13.59
97,16.35,53.39,44.51,-44.52
98,-14.83,-44.06,16.25,-49.19
99,-34.4,-96.34,-3.51,-18.17
100,-4.68,-85.64,0.87,18.7
101,9.69,-67.13,11.04,16.06
102,-14.41,-85.74,5.78,-14.69
103,-8.01,-111.55,-2.5,-12.52
104,17.18,-121.5,-10.24,8.32
105,20.02,-102.19,-9.91,20.02
106,21.24,-63.81,-3.76,32.47
107,31.48,-40.54,-9.75,38.16
108,34.83,-26.47,-14.11,27.83
109,28.36,-17.83,-11.44,13.7
110,20.9,-21.78,-10.67,7.82
111,9.67,-14.4,-2.24,-0.6
112,3.04,11.79,11.87,-10.03
113,12.56,18.32,5.41,-8.93
114,20.07,0.05,-10.86,-4.77
115,16.76,-5.96,1.32,-2.21
116,11.5,5.62,16.92,-0.69
117,7.73,16.83,7.84,3.2
118,1.9,16.88,-3.47,3.0
119,-5.52,14.05,-4.09,-7.61
120,-4.71,24.69,-0.28,-7.26
121,-2.45,36.58,-4.53,5.82
122,-6.13,29.85,-11.73,7.26
123,-6.43,19.34,-6.12,2.08
124,-5.47,16.98,1.64,2.49
125,-13.77,9.47,-3.65,-4.83
126,-27.86,-2.49,-20.37,-25.96
127,-29.05,3.85,-28.2,-43.16
128,-17.74,18.81,-17.03,-42.7
129,-13.09,10.36,-9.06,-24.89
130,-9.1,1.96,-7.23,1.28
131,-4.33,8.16,-5.1,18.43
132,-3.18,6.76,-4.05,27.14
133,6.66,12.64,4.34,35.57
134,17.34,30.92,13.37,32.11
135,15.75,29.35,13.83,19.82
136,4.02,11.87,7.72,6.09
137,-3.33,11.42,4.91,-9.21
138,-1.35,16.44,8.21,-13.82
139,-2.17,7.12,6.0,-4.57
140,0.21,4.96,5.42,8.13
141,7.94,11.85,10.68,6.73
142,6.79,5.84,8.26,-7.56
143,2.63,3.27,8.56,-15.45
144,7.02,13.39,16.34,-13.46
145,12.17,11.03,15.94,-1.64
146,11.36,3.69,13.11,13.71
147,9.94,9.81,15.58,19.1
148,4.68,10.77,13.98,12.08
149,-2.72,2.54,10.01,-0.83
150,2.69,5.69,13.37,-3.84
151,7.98,9.21,12.64,4.27
152,0.52,1.87,4.43,-0.68
153,-1.36,2.73,3.85,-12.45
154,2.51,9.69,5.32,-6.21
155,0.96,4.47,-0.52,8.25
156,-3.43,-5.18,-8.14,12.14
157,-3.62,-3.59,-6.74,8.55
158,-0.95,2.24,-0.4,6.31
159,-4.99,0.59,-2.82,4.78
160,-3.58,1.5,-2.38,3.82
161,1.28,4.59,0.17,-8.71
162,-4.06,-1.2,-8.37,-27.18
163,-9.43,-3.55,-15.13,-19.09
164,-14.37,-0.52,-14.78,6.43
165,-19.22,-1.71,-15.2,14.89
166,-16.2,0.39,-14.97,3.3
167,-7.7,7.62,-9.97,-7.9
168,-3.66,8.21,-7.83,-6.25
169,-5.82,3.65,-11.29,1.21
170,-6.46,5.22,-8.53,6.95
171,-3.31,6.66,-4.33,6.59
172,-2.93,0.94,-6.87,-0.45
173,-6.12,-2.27,-7.26,1.33
174,-1.48,2.12,-1.11,9.13
175,12.7,7.71,6.46,11.89
176,18.58,7.23,9.02,13.29
177,8.45,1.25,8.92,11.9
178,-0.79,-4.27,8.7,8.69
179,-0.33,-4.81,7.85,5.06
180,2.33,-2.6,8.73,1.63
181,-1.79,-7.48,3.42,-1.05
182,-9.02,-13.71,-2.55,-3.39
183,-7.76,-10.44,1.73,-6.99
