,ch1,ch2,ch3,ch4
0,7.01,4.39,-3.01,22.87
1,12.53,11.58,1.94,14.0
2,5.97,5.36,1.06,1.61
3,-10.07,-7.64,-5.22,-10.25
4,-14.73,-10.79,-6.58,-13.24
5,-3.67,-3.27,-3.16,-9.54
6,4.6,2.68,0.5,-5.98
7,1.03,-1.05,3.57,-7.68
8,-9.26,-8.58,0.53,-11.33
9,-16.11,-9.55,-4.56,-10.3
10,-12.35,-3.92,-4.82,-4.66
11,-5.45,-2.11,-3.21,-1.06
12,-4.88,-6.2,-3.07,-5.21
13,-8.5,-9.15,-5.75,-12.38
14,-8.84,-9.11,-8.55,-13.19
15,-4.16,-3.49,-7.79,-8.0
16,5.07,5.5,0.01,-0.75
17,10.8,10.63,8.99,2.38
18,0.37,10.4,7.29,-0.82
19,-9.96,4.91,3.29,1.17
20,-4.57,-4.97,0.55,3.28
21,11.08,-6.13,-0.56,9.21
22,25.79,9.12,6.07,23.09
23,22.23,22.88,10.47,21.1
24,5.28,14.76,8.17,4.8
25,-9.43,-15.06,-1.1,-10.62
26,-15.74,-35.75,-11.18,-17.53
27,-9.44,-27.3,-9.79,-7.09
28,-4.26,-13.67,-6.18,3.55
29,-6.02,-10.6,-6.59,4.57
30,-3.17,-6.29,-4.99,7.84
31,1.07,1.79,0.1,9.27
32,-1.75,1.19,3.06,2.05
33,-9.61,-10.29,-3.94,-7.46
34,-6.9,-12.23,-8.03,-3.15
35,3.54,-1.48,-4.34,8.56
36,4.09,2.3,-4.18,6.82
37,-1.37,-1.95,-5.56,-1.81
38,-8.76,-6.36,-9.03,-6.35
39,-11.07,-5.2,-8.43,-3.69
40,-1.18,1.68,-0.29,5.09
41,6.13,3.85,1.83,5.69
42,2.15,0.3,-1.62,-3.33
43,-3.67,-0.71,-4.48,-6.6
44,-0.72,4.87,-1.77,-1.07
45,6.44,10.46,6.58,5.29
46,4.89,6.11,8.02,5.49
47,-0.25,-0.12,4.67,-0.44
48,-0.37,1.76,4.76,-5.34
49,2.3,8.89,7.37,-5.54
50,-0.23,10.98,5.79,-7.57
51,-4.06,7.61,3.56,-6.2
52,2.97,10.2,10.26,3.43
53,10.3,12.94,12.97,5.27
54,10.06,10.53,8.33,3.52
55,5.06,7.38,3.5,4.08
56,-4.61,2.07,-1.62,-0.11
57,-10.63,-3.24,-2.37,-2.75
58,-8.49,-4.97,-0.88,-2.86
59,0.07,-2.51,1.75,-3.84
60,8.16,1.11,3.66,-2.09
61,7.88,-0.31,2.06,3.48
62,-1.05,-5.76,-0.83,4.65
63,-15.2,-10.4,-8.77,-5.67
64,-19.52,-9.59,-12.51,-15.84
65,-11.04,-5.1,-7.44,-12.18
66,-6.8,-6.1,-6.82,-3.91
67,-11.46,-12.68,-11.25,-4.67
68,-18.35,-18.03,-15.76,-14.01
69,-14.31,-17.17,-16.61,-14.09
70,-2.91,-10.35,-12.49,-0.15
71,2.22,-5.85,-6.05,6.71
72,4.62,-8.67,-0.09,2.61
73,0.16,-11.37,-0.82,-7.85
74,-10.63,-10.1,-5.66,-14.39
75,-12.06,-5.07,-3.61,-6.81
76,0.9,6.96,5.34,4.99
77,13.61,13.24,9.55,8.6
78,10.69,1.18,2.66,0.01
79,3.1,-11.73,-5.45,-4.2
80,3.4,-4.06,-1.18,0.66
81,7.06,13.54,9.81,4.38
82,11.03,20.25,14.61,9.26
83,11.32,17.81,13.25,10.55
84,8.3,13.79,10.85,8.29
85,0.78,8.35,6.2,1.85
86,-11.88,-1.33,-3.92,-9.16
87,-6.27,-9.41,-8.21,-4.92
88,11.96,-8.87,-3.99,7.43
89,8.13,-2.91,0.53,4.1
90,-7.89,9.25,7.23,-5.07
91,-7.45,21.9,11.94,-1.88
92,13.1,23.05,12.66,15.22
93,32.1,12.39,11.76,25.27
94,22.21,2.42,7.49,12.43
95,-5.55,3.71,1.79,-10.08
96,-5.4,2.19,-3.86,-13.67
97,15.02,-7.07,-5.18,2.08
98,9.91,-2.09,4.21,7.1
99,-9.88,9.49,14.09,4.12
100,-12.42,6.29,8.78,2.03
101,2.77,-0.95,-3.06,-0.3
102,12.45,-0.04,-4.36,1.03
103,4.88,1.83,-0.73,0.57
104,-2.51,-0.49,-1.18,2.13
105,-3.38,-5.32,-4.7,2.58
106,-8.16,-7.02,-7.35,-9.3
107,-14.48,-5.27,-7.9,-15.82
108,-13.88,-8.15,-10.23,-6.76
109,-10.67,-9.95,-9.11,0.53
110,-12.05,-6.8,-4.93,-0.81
111,-4.47,2.66,-0.78,1.51
112,14.27,23.11,4.62,15.6
113,18.63,23.58,2.95,19.59
114,4.71,-3.13,-1.82,-2.79
115,-2.98,-9.68,2.87,-18.33
116,8.61,14.61,14.73,-5.75
117,22.49,34.5,17.85,-12.18
118,17.55,21.19,5.19,-34.04
119,5.62,-3.05,-2.19,-24.23
120,10.68,7.36,5.22,-21.76
121,22.41,32.83,5.9,-23.58
122,7.12,16.73,-2.15,7.4
123,-20.8,-8.81,-2.64,-12.18
124,-20.42,-24.17,0.49,-31.02
125,3.16,-38.87,11.77,25.09
126,5.12,15.11,21.04,26.79
127,-42.85,41.74,-7.75,45.71
128,-69.84,-22.1,-41.64,123.67
129,-30.48,-24.78,-26.9,96.35
