,ch1,ch2,ch3,ch4
0,-2.96,3.33,-5.54,-5.19
1,-3.33,1.64,-5.71,-6.22
2,-6.71,-3.23,-6.61,-9.9
3,-3.43,-1.23,-1.52,-6.26
4,1.01,3.23,3.87,-0.77
5,-3.62,0.22,0.33,-3.69
6,-3.73,0.73,-0.8,-4.73
7,1.62,6.15,3.76,-3.39
8,5.55,10.63,7.99,-0.61
9,4.64,10.58,6.71,1.28
10,2.38,6.5,4.9,2.74
11,4.36,5.48,8.33,6.42
12,-0.96,2.97,5.9,-1.55
13,-6.16,1.49,3.37,-9.94
14,-0.1,5.94,7.0,-3.11
15,6.11,9.98,7.05,3.46
16,5.86,9.86,3.94,3.57
17,-1.94,2.66,-0.32,-1.6
18,-2.23,-0.34,-1.35,-4.27
19,6.91,4.65,-0.13,2.18
20,7.89,5.88,1.45,6.76
21,3.53,3.95,2.93,5.14
22,-3.6,0.39,-4.72,-3.48
23,-8.68,-2.21,-12.36,-11.09
24,-6.13,-1.83,-6.65,-8.29
25,-5.16,-2.3,2.84,-3.77
26,-3.68,-0.25,6.01,-0.92
27,1.72,4.67,5.3,3.02
28,4.05,7.67,3.8,5.72
29,3.0,9.91,2.42,0.94
30,3.33,10.41,4.39,-4.62
31,1.78,4.85,5.08,-5.31
32,-1.52,0.27,1.6,-6.0
33,0.47,4.19,3.25,-1.42
34,2.65,7.95,7.68,7.72
35,3.84,8.99,7.8,15.07
36,5.86,9.41,5.61,16.14
37,4.22,5.45,2.6,8.58
38,2.15,0.99,0.75,3.36
39,1.47,-0.13,0.36,3.63
40,1.78,-1.81,-0.11,0.72
41,1.69,-6.97,-3.52,-1.73
42,-3.38,-13.39,-9.75,1.65
43,-9.3,-16.7,-11.62,5.55
44,-11.31,-14.18,-11.16,0.58
45,-10.63,-8.74,-9.63,-7.4
46,-8.74,-7.52,-4.98,-5.5
47,-9.24,-11.87,-4.73,-3.22
48,-12.45,-18.61,-9.4,-6.99
49,-4.43,-13.11,-8.36,-5.23
50,16.38,10.66,4.9,2.13
51,22.75,25.82,14.68,1.41
52,11.08,18.61,8.71,-5.86
53,2.47,0.92,-0.61,0.74
54,-0.64,-13.45,-4.56,11.91
55,-6.37,-16.68,-5.75,4.18
56,-9.99,-5.43,-3.98,-7.75
57,0.5,11.16,2.79,-1.76
58,13.29,15.64,8.88,12.67
59,8.68,11.22,8.88,11.42
60,-1.67,10.13,8.25,-0.99
61,-3.94,6.76,7.82,-10.96
62,-4.11,-1.44,1.92,-20.92
63,-7.43,-7.27,-3.95,-24.83
64,-15.09,-15.08,-6.15,-17.22
65,-16.37,-19.69,-7.6,0.48
66,-4.03,-15.21,-8.85,14.07
67,6.93,-8.32,-4.57,11.29
68,9.3,-2.69,7.07,11.63
69,8.21,-3.27,8.73,20.86
70,5.01,-2.99,-2.34,17.62
71,-0.99,3.04,-10.31,2.51
72,-7.01,2.66,-10.33,-9.94
73,-2.02,2.31,-1.37,-14.39
74,8.35,9.69,5.57,-12.7
75,13.23,14.1,6.92,-8.3
76,9.95,8.53,8.27,-5.43
77,-6.03,-3.87,-2.57,-7.47
78,-14.91,-5.39,-10.38,-5.65
79,-7.31,6.68,1.69,-1.66
80,-2.69,11.35,9.66,-4.4
81,-4.96,4.88,5.64,-9.82
82,-12.66,-4.74,-5.25,-13.0
83,-25.29,-15.39,-17.98,-12.2
84,-24.28,-13.94,-12.96,-8.02
85,-5.76,3.26,8.97,-0.4
86,10.85,11.4,19.83,8.64
87,15.43,3.36,10.43,15.23
88,6.65,-3.56,1.01,12.02
89,-7.07,-7.98,-3.58,-3.29
90,-12.91,-13.31,-10.77,-10.28
91,-11.41,-14.43,-12.18,-2.76
92,-8.93,-12.65,-5.92,2.03
93,-6.77,-8.54,-3.22,3.02
94,-1.37,-3.55,-5.98,4.01
95,11.89,2.23,-2.06,7.86
96,13.8,1.64,0.68,7.01
97,-0.15,-9.19,-7.43,-4.41
98,-4.95,-16.65,-13.13,-8.92
99,-7.94,-18.97,-14.23,-6.82
100,-13.14,-14.47,-7.93,-6.77
101,-6.69,-7.94,1.6,-3.99
102,6.88,-3.79,2.88,0.71
103,24.83,11.01,9.71,7.97
104,37.77,22.87,20.79,18.24
105,25.24,13.48,14.12,21.7
106,2.23,-1.92,-0.83,16.2
107,-1.12,-3.81,-4.66,7.45
108,12.88,10.54,3.74,0.68
109,25.62,21.36,14.2,2.04
110,28.37,15.72,13.07,9.38
111,15.35,5.26,-1.13,9.94
112,-10.83,-9.79,-21.45,-2.87
113,-29.46,-26.91,-28.83,-13.21
114,-27.35,-25.13,-10.24,-7.17
115,-1.19,-3.48,15.63,11.02
116,31.4,17.15,29.15,26.82
117,36.55,18.53,20.96,22.89
118,5.74,-2.36,-4.79,0.58
119,-31.5,-28.96,-28.39,-18.65
120,-34.46,-31.91,-31.23,-18.7
121,-7.44,0.55,-6.12,-7.92
122,13.47,34.8,22.6,0.67
123,15.0,38.94,26.58,6.85
124,4.87,17.53,8.61,5.7
125,-3.29,-5.21,-8.76,-2.09
126,-3.59,-9.23,-10.98,-7.74
127,-5.35,-0.29,-5.56,-12.45
128,-2.88,5.24,-3.76,-14.41
129,10.73,1.45,-7.43,-32.29
130,18.56,6.02,6.58,-61.39
131,13.55,21.95,34.48,-80.09
132,13.63,35.94,38.1,-99.11
133,12.15,42.2,19.36,-86.53
134,-9.2,28.04,-5.29,-50.74
135,-18.29,7.96,-24.16,-46.8
136,-9.71,-1.15,-25.05,-25.23
137,-11.89,16.45,-28.25,84.4
138,-39.04,-22.25,-31.26,130.61
139,-84.38,-126.31,2.71,42.54
140,-78.42,-118.04,18.11,47.93
141,-17.28,-30.27,-46.95,187.0
142,6.45,12.43,-70.72,263.7
143,3.38,14.72,-3.44,181.12
144,16.8,-40.93,8.47,57.18
145,11.7,-102.19,-19.42,2.73
146,1.17,-63.03,-11.22,-20.15
147,11.02,-25.18,0.71,-49.62
148,42.99,-8.63,10.36,-53.4
149,74.81,75.95,1.95,-35.0
150,64.6,71.75,-5.56,-70.28
