,ch1,ch2,ch3,ch4
0,-9.89,3.48,2.58,-20.86
1,-8.01,3.6,3.68,-16.25
2,-2.38,3.93,2.97,-9.56
3,1.43,4.52,-2.3,-0.76
4,2.95,3.86,-6.73,13.55
5,8.17,4.06,-3.19,24.35
6,13.11,5.95,-0.23,24.25
7,15.08,9.11,1.5,22.97
8,11.31,7.58,4.36,15.4
9,3.99,1.53,5.41,-0.54
10,0.71,-0.84,4.4,-7.88
11,-1.01,-1.15,0.51,-7.42
12,-3.11,-0.5,-2.54,-8.29
13,-3.26,3.43,-1.58,-8.68
14,-0.01,6.77,1.5,-4.84
15,-2.7,1.86,-0.69,-2.3
16,-12.48,-8.28,-8.1,-8.75
17,-12.54,-9.98,-8.57,-13.09
18,-5.43,-4.75,-2.9,-4.79
19,1.26,-1.27,0.15,6.77
20,5.6,-0.27,-1.05,8.4
21,-0.85,-2.69,-5.41,-1.63
22,-7.24,-3.59,-6.52,-8.07
23,-4.24,-2.0,-4.35,-6.74
24,-0.06,-1.08,-2.22,-4.75
25,2.82,2.86,2.55,-0.58
26,3.81,6.62,5.98,1.68
27,1.7,4.93,4.82,0.52
28,-2.11,-0.31,-0.27,-2.94
29,-2.79,-3.09,-3.16,-7.77
30,-1.4,-1.04,-0.06,-8.48
31,-0.31,2.65,3.35,-2.94
32,2.44,4.81,5.16,6.35
33,0.39,2.28,1.82,6.77
34,-3.14,-0.67,-2.1,-2.56
35,-0.56,0.08,-0.6,-7.04
36,4.18,1.32,2.54,0.05
37,5.9,2.09,5.82,11.76
38,1.01,1.37,4.5,9.8
39,-0.7,1.45,1.57,3.44
40,6.67,5.7,5.01,9.63
41,8.84,5.69,7.88,12.43
42,0.27,-3.76,2.4,4.27
43,-6.97,-10.86,-4.31,-3.22
44,-4.7,-8.42,-4.89,-0.56
45,0.09,-3.99,-2.95,9.11
46,0.53,-2.81,-2.13,13.46
47,0.54,-2.85,-1.15,9.85
48,2.94,-1.55,-0.52,6.37
49,5.64,0.04,-0.19,6.28
50,2.47,-1.88,-2.04,0.87
51,-4.22,-3.24,-5.83,-6.22
52,-3.14,-0.54,-2.89,-5.41
53,-2.28,-1.59,-0.16,-2.44
54,-6.0,-5.12,-4.15,-4.71
55,0.05,-0.81,-3.44,-7.03
56,8.81,6.72,2.27,-3.58
57,7.55,6.45,5.19,1.29
58,0.35,0.33,2.33,2.0
59,-2.54,-1.08,-0.91,-0.73
60,0.92,2.69,-1.37,-0.3
61,0.51,3.74,-0.77,-0.28
62,-4.41,0.28,2.7,-5.11
63,-12.23,-5.57,1.35,-14.66
64,-13.07,-6.96,-1.62,-14.91
65,-1.58,-1.0,3.78,0.66
66,4.49,5.89,9.83,9.23
67,3.97,8.48,9.79,5.37
68,-1.11,6.0,2.64,-4.02
69,-13.21,0.76,-5.5,-12.73
70,-15.77,0.38,-5.87,-13.98
71,-1.79,10.25,0.86,-9.22
72,11.98,21.84,8.02,-1.35
73,6.41,19.67,5.94,1.8
74,-8.23,4.75,-3.33,-0.14
75,-8.22,-3.91,-7.84,-1.34
76,0.1,-5.1,-5.6,-0.05
77,2.01,-12.04,-0.72,2.24
78,-3.53,-21.47,-0.13,2.35
79,-10.06,-21.81,-3.49,-0.33
80,-12.66,-15.28,-5.27,-6.27
81,-8.27,-7.12,-4.69,-7.54
82,5.88,1.47,-1.07,3.28
83,15.5,2.65,0.05,8.07
84,9.49,-3.57,-3.24,0.76
85,-4.8,-12.41,-13.0,-1.65
86,-7.34,-11.5,-21.22,6.76
87,2.86,-1.84,-19.64,14.02
88,-0.41,-4.15,-9.47,4.88
89,-17.51,-15.29,10.27,-6.6
90,-30.67,-22.4,16.11,-10.62
91,-28.73,-16.18,5.68,-11.55
92,-8.13,-0.64,2.2,-3.02
93,25.81,19.81,11.93,11.85
94,49.32,39.04,25.24,21.2
95,39.44,33.26,18.66,11.98
96,15.88,13.63,1.66,-7.62
97,6.79,5.78,-0.03,-6.34
98,3.29,2.21,-0.89,5.08
99,-0.72,-3.98,-10.15,3.45
100,-4.84,-10.39,-16.99,-2.85
101,-8.35,-11.86,-17.08,-8.56
102,4.16,-0.36,-4.49,-5.44
103,20.16,12.91,9.85,-3.42
104,29.5,18.8,14.84,-9.99
105,27.83,12.95,11.27,-5.62
106,10.33,-2.79,1.13,11.24
107,-0.3,-8.86,-8.91,15.83
108,-4.66,-9.94,-15.27,-14.91
109,-7.55,-13.13,-7.49,-34.34
110,-5.82,-8.83,5.63,1.95
111,-7.67,3.17,10.76,39.37
112,-9.14,14.93,14.76,21.56
113,-5.26,16.71,10.52,-37.7
114,1.75,5.3,-3.48,-61.89
