,ch1,ch2,ch3,ch4
0,5.93,2.36,1.02,4.99
1,6.47,5.62,2.06,-2.24
2,-4.88,1.24,-0.7,-10.12
3,-10.47,-0.85,-3.08,-3.85
4,-8.25,-2.41,-4.96,0.5
5,-0.86,-1.36,-0.75,1.45
6,2.0,-0.17,1.78,2.32
7,1.72,-1.14,0.01,-2.74
8,5.97,2.22,5.43,3.16
9,1.67,0.88,5.45,9.89
10,-7.36,-5.66,-3.05,1.9
11,-10.78,-7.46,-7.53,-10.58
12,-6.57,-3.18,-4.34,-12.15
13,5.45,2.88,3.2,1.99
14,6.7,-0.37,2.7,5.89
15,-2.43,-6.44,-2.8,-4.53
16,-7.32,-8.0,-5.72,-8.48
17,-5.93,-6.34,-4.95,-5.38
18,-0.68,0.65,-0.04,-4.89
19,3.02,5.24,1.45,-8.47
20,8.8,7.99,2.67,2.94
21,10.76,8.46,3.55,20.86
22,3.95,2.65,0.68,18.11
23,-0.64,-0.39,1.67,4.8
24,2.22,2.42,6.45,-2.97
25,6.12,4.74,9.01,-5.99
26,2.41,2.94,5.27,-7.66
27,-3.62,-0.82,-0.98,-1.34
28,-3.51,-3.14,-3.11,7.58
29,-2.38,-4.5,-4.03,1.09
30,-4.54,-4.27,-5.46,-8.0
31,-4.06,-2.68,-5.22,-3.15
32,1.77,0.19,-3.59,4.34
33,2.76,1.71,-2.11,4.11
34,-5.14,-1.54,-1.1,-1.46
35,-5.08,1.39,3.03,-3.11
36,3.33,10.45,5.4,-4.06
37,5.04,13.46,3.61,-5.7
38,3.77,11.67,3.96,1.4
39,4.46,7.8,2.52,6.78
40,6.63,4.72,0.28,3.37
41,7.64,3.34,1.51,-1.26
42,3.97,1.26,0.18,-0.74
43,0.37,0.1,-2.65,2.86
44,2.49,-1.86,0.99,3.59
45,6.59,-4.04,7.08,7.49
46,0.76,-7.28,3.7,6.81
47,-9.95,-10.32,-3.62,-6.75
48,-10.49,-8.19,-4.62,-10.43
49,-7.34,-7.88,-5.42,-0.45
50,-5.59,-7.73,-5.58,3.3
51,-0.59,-1.23,-2.23,2.11
52,2.83,3.88,-0.48,4.66
53,1.7,2.07,-1.8,4.4
54,-0.11,-3.16,-3.85,0.94
55,0.8,-4.02,2.32,6.19
56,0.83,-2.0,8.72,9.5
57,-0.98,-2.62,2.41,3.21
58,-3.06,-5.4,-5.53,-6.32
59,-11.43,-14.44,-7.83,-23.96
60,-16.06,-19.9,-4.04,-33.45
61,-9.12,-11.87,0.79,-20.59
62,2.32,-1.46,1.04,-3.3
63,9.48,-2.93,-5.42,5.47
64,6.92,-8.54,-13.13,12.48
65,11.72,6.9,-0.96,27.59
66,25.01,26.97,16.87,35.67
67,27.75,25.92,20.37,31.66
68,20.34,17.36,20.05,32.19
69,13.94,15.94,17.86,25.65
70,13.22,18.26,19.14,7.82
71,10.49,15.53,24.43,-6.06
72,4.07,9.6,25.12,-12.86
73,-0.22,7.32,20.58,-13.6
74,-3.33,5.46,8.25,-13.84
75,-5.85,2.83,-4.38,-13.25
76,-10.92,2.08,-9.49,-14.31
77,-10.03,2.52,-14.0,-15.8
78,2.15,3.05,-12.88,-6.81
79,-0.25,0.22,-3.4,-1.11
80,-17.55,3.03,2.25,-7.03
81,-20.29,8.06,-1.44,-12.72
82,-6.64,1.63,-7.18,-12.34
83,0.59,-3.45,-6.95,-5.39
84,-15.9,-6.24,-11.41,-4.36
85,-34.41,-15.05,-23.6,-14.99
86,-26.66,-13.52,-30.17,-23.56
87,-0.07,8.56,-16.31,-21.72
88,16.87,22.77,12.71,-6.79
89,7.55,3.88,22.88,8.48
90,-2.39,-13.04,14.82,11.23
91,-0.98,-0.68,8.5,2.36
92,-5.46,6.08,-0.25,-4.24
93,-16.06,-8.18,-13.45,3.19
94,-22.52,-17.71,-22.75,2.14
95,-19.72,-11.9,-16.5,-12.15
96,-14.73,-6.11,-5.14,-16.19
97,-11.86,-9.59,-2.08,-5.88
98,-6.66,-14.47,-5.21,5.57
99,-4.49,-21.07,-12.18,9.21
100,-7.16,-26.84,-9.3,9.47
101,-5.27,-21.58,0.99,3.58
102,1.45,-8.02,4.86,0.36
103,-3.79,-7.19,-1.44,16.09
104,-7.12,-16.39,-10.58,23.42
105,1.74,-12.98,-10.91,11.12
106,0.86,-3.42,-8.33,1.42
107,15.62,13.25,3.36,0.12
108,37.36,22.16,12.98,1.6
109,43.92,25.34,13.44,-3.82
110,70.7,51.57,30.03,-3.73
111,93.36,63.85,44.32,14.6
112,75.18,45.03,37.56,31.07
113,36.64,21.75,18.59,23.6
114,-1.53,0.15,-4.98,2.98
115,-17.28,-15.96,-18.31,1.29
116,-18.02,-24.23,-19.06,10.85
117,-33.45,-22.26,-17.33,4.45
118,-43.69,-16.38,-12.54,-4.51
119,-31.61,-20.94,-2.84,-3.5
120,-19.09,-27.06,2.54,-1.74
121,-14.54,-18.71,-2.51,-3.14
122,-6.07,-2.69,-8.69,-5.57
123,-1.48,-3.75,-12.34,-3.87
124,-20.4,-25.54,-20.74,4.03
125,-33.14,-33.72,-25.04,8.69
126,-17.64,-19.97,-17.93,-1.16
127,-4.1,-10.04,-13.38,-7.1
128,-3.53,-5.91,-15.02,4.72
129,-0.54,3.77,-1.34,12.47
130,12.77,20.2,28.37,6.07
131,20.14,33.14,35.8,-28.56
132,20.38,35.05,15.4,-66.17
133,22.99,23.94,-0.9,-58.79
134,12.47,-1.57,-8.89,-13.8
135,-8.33,-20.25,-12.2,25.16
136,-7.75,-9.74,-4.93,-9.74
137,-1.4,17.16,5.42,-63.99
138,-15.03,26.19,5.08,-60.77
139,-13.65,14.7,-2.02,-37.21
140,-10.32,-9.66,-21.33,-15.42
141,-42.14,-48.82,-49.13,7.16
142,-78.66,-61.87,-39.04,74.09
143,-76.45,-51.33,-12.34,144.64
144,-43.13,-38.02,-23.26,116.85
145,-28.09,-33.5,-36.49,33.68
146,-32.2,-59.29,-14.09,-19.54
147,-23.33,-75.74,7.39,-11.73
148,0.74,-53.79,-30.93,9.0
149,23.94,-12.67,-92.94,-6.78
150,28.07,-45.39,-89.12,-28.75
151,17.71,-137.53,-15.42,-42.46
152,11.48,-94.4,50.28,-37.31
153,31.26,82.95,51.34,8.51
154,58.14,160.48,27.2,52.18
155,52.7,78.61,11.46,38.47
156,38.76,20.34,9.5,-11.85
157,50.07,71.01,20.67,-25.94
158,60.9,164.66,32.76,2.48
159,34.1,181.99,30.74,21.07
160,-5.32,80.83,0.19,34.33
161,-20.55,11.55,-3.77,31.22
162,-18.27,25.35,37.72,-0.55
163,-6.52,55.53,54.13,-21.37
164,19.98,78.06,13.64,-27.92
165,22.81,45.24,-29.34,-32.81
166,-11.63,12.98,7.3,-28.91
167,-22.68,75.83,100.7,-20.76
168,-12.38,121.34,134.34,-18.45
169,-12.93,56.53,81.84,-23.62
170,-13.14,-11.96,29.56,-22.97
171,-2.54,-23.1,23.51,-2.42
172,10.51,-39.53,21.57,17.53
173,-9.65,-99.54,-15.38,17.02
174,-44.8,-143.85,-52.59,4.88
175,-16.5,-120.47,-41.29,8.87
176,46.54,-75.62,-11.79,27.28
177,55.22,-69.85,-9.6,22.17
178,28.35,-85.19,-22.45,-0.66
179,11.81,-83.67,-34.42,-14.56
180,5.37,-64.51,-40.28,-13.09
181,6.08,-44.04,-42.17,-1.64
182,8.57,-33.89,-34.05,10.16
183,2.38,-30.47,-6.35,15.03
184,-1.71,-19.49,21.39,15.82
185,9.91,-3.43,31.44,26.17
186,15.76,-1.53,13.69,29.78
187,6.57,-2.61,-6.37,-0.05
188,1.62,9.59,1.47,-33.89
189,4.14,26.25,10.8,-22.48
190,4.11,31.11,10.72,10.26
191,-0.9,22.51,15.81,16.78
192,-3.66,16.01,16.37,12.89
193,-0.96,17.51,3.58,17.07
194,-0.32,16.28,-13.12,14.15
195,-5.83,8.36,-15.02,-2.58
196,-17.99,-0.8,7.72,-23.53
