,ch1,ch2,ch3,ch4
0,40.91,14.98,7.84,33.66
1,-15.67,-20.87,-22.86,-4.02
2,-41.02,-34.63,-28.45,-26.5
3,-19.14,-20.21,-14.5,-18.97
4,14.29,-2.35,-1.31,0.55
5,-4.74,-17.19,-18.92,-0.85
6,-68.07,-60.02,-51.92,-39.09
7,-77.22,-65.67,-47.2,-65.42
8,-68.76,-59.4,-36.78,-46.63
9,-69.09,-57.3,-38.76,-16.87
10,-28.0,-21.26,-15.24,-8.81
11,-0.5,-3.67,0.18,-12.3
12,-40.1,-42.84,-32.86,-22.59
13,-63.57,-58.92,-47.24,-27.98
14,-45.09,-35.68,-23.35,-28.84
15,-53.39,-34.59,-22.34,-29.88
16,-33.28,-25.7,-26.78,-5.04
17,-11.16,-19.48,-27.08,-1.24
18,-42.59,-35.05,-25.98,-36.18
19,-27.91,-12.21,-2.13,-22.58
20,28.97,29.09,21.52,33.4
21,46.61,35.51,23.22,53.09
22,58.91,47.49,36.75,32.93
23,85.78,75.97,66.52,14.3
24,71.63,64.65,58.72,14.67
25,60.7,49.53,40.19,16.92
26,72.26,52.11,42.24,28.12
27,52.94,44.42,38.23,51.36
28,50.25,53.57,42.99,38.52
29,62.82,60.39,52.25,-14.14
30,12.9,20.29,22.77,-51.39
31,-13.87,-1.86,-3.87,-25.23
32,31.22,29.08,12.5,23.35
33,22.47,20.91,11.38,8.41
34,0.95,-4.35,-3.82,-26.09
35,11.56,-0.68,-4.04,-3.34
36,-27.5,-20.91,-18.85,11.2
37,-48.15,-27.92,-24.37,-16.8
38,-13.93,-8.62,-10.65,-27.76
39,-1.27,-7.47,-6.6,1.66
40,6.34,3.47,4.81,37.15
41,21.85,20.19,15.1,28.09
42,-8.03,1.13,-0.64,-6.75
43,-55.11,-28.71,-13.7,-16.21
44,-38.12,-20.88,-5.95,4.67
45,-4.95,-3.18,-2.51,8.23
46,-47.42,-34.1,-25.79,-22.48
47,-53.97,-34.87,-26.6,-31.25
48,40.55,34.48,22.43,5.2
49,64.97,41.2,28.63,29.27
50,-9.43,-17.62,-20.05,2.65
51,-73.82,-56.48,-50.36,-29.71
52,-81.22,-58.67,-43.14,-21.92
53,-27.57,-23.06,-17.91,0.12
54,25.39,11.38,-3.63,7.56
55,-2.08,-9.81,-14.43,-1.43
56,-58.82,-53.46,-36.05,-15.16
57,-45.52,-44.16,-37.5,-9.48
58,-22.75,-15.15,-19.47,2.34
59,-1.68,7.78,12.04,20.68
60,59.36,43.18,37.71,39.9
61,48.89,30.3,16.01,9.35
62,-22.47,-16.03,-18.56,-32.3
63,-17.99,-4.77,-1.1,-10.7
64,6.8,17.86,19.91,13.84
65,-30.13,-16.14,-9.89,-4.43
66,-39.43,-30.6,-23.43,-18.32
67,15.76,10.0,5.07,-5.93
68,63.51,44.43,26.52,43.56
69,48.26,38.04,18.15,65.17
70,-18.99,-2.76,-4.52,17.45
71,-16.4,0.34,9.86,-6.72
72,46.98,39.3,35.92,-12.85
73,29.98,20.1,14.68,-38.76
