,ch1,ch2,ch3,ch4
0,-6.17,-5.71,-5.73,-15.91
1,-3.67,-3.13,-5.01,-15.35
2,-1.84,0.95,-3.25,-11.09
3,-4.45,1.02,-3.69,-7.84
4,-6.68,-4.17,-2.27,-8.41
5,-4.78,-8.0,0.98,-7.64
6,-5.8,-7.03,1.6,-9.81
7,-9.21,-5.28,-1.48,-10.57
8,-3.08,1.19,-1.32,4.17
9,6.28,7.7,1.36,13.43
10,3.87,4.94,0.11,5.64
11,-2.21,0.23,-0.87,-3.51
12,-3.12,-1.21,-1.65,-4.15
13,-3.8,-1.55,-2.86,-1.1
14,-3.33,-1.78,-0.96,-3.96
15,-0.44,-0.14,0.59,-2.26
16,0.22,2.01,0.85,5.43
17,3.15,2.6,3.62,8.5
18,7.21,4.56,4.84,6.29
19,4.68,6.53,3.11,-0.09
20,2.47,8.36,4.24,-4.19
21,4.39,9.29,6.55,-1.0
22,4.67,5.6,6.77,6.11
23,1.43,1.68,5.04,7.31
24,-2.05,-1.58,0.42,-2.9
25,-1.69,-3.13,-3.84,-10.29
26,1.95,1.27,-3.88,-3.7
27,1.87,2.85,-4.03,5.81
28,-3.67,-2.1,-4.64,5.61
29,-4.3,-5.65,-3.06,-1.32
30,2.16,-2.54,-1.37,1.94
31,7.2,4.63,0.33,15.55
32,6.69,6.9,1.02,16.37
33,1.55,6.79,1.89,5.0
34,-3.2,6.69,3.31,-0.85
35,-1.01,3.66,3.86,0.72
36,6.21,3.32,6.1,6.12
37,6.1,4.44,4.7,10.28
38,-4.46,1.49,-1.89,5.98
39,-8.08,-1.99,-1.83,-1.37
40,-0.06,-0.52,3.29,-2.16
41,1.36,1.61,3.62,-3.4
42,-5.64,1.5,2.75,-8.66
43,-6.16,5.17,3.61,-10.21
44,0.26,8.5,3.8,-8.35
45,2.64,7.08,3.76,-8.63
46,-2.42,3.1,3.09,-10.26
47,-7.89,-2.91,-0.64,-7.9
48,-7.09,-6.45,-7.12,-4.81
49,-1.48,-5.0,-4.54,-2.23
50,3.66,-1.23,6.96,4.33
51,2.54,-0.22,7.02,9.52
52,-5.16,-5.99,-4.8,2.84
53,-9.31,-15.4,-10.73,-7.32
54,-6.84,-23.52,-6.53,-4.67
55,-4.7,-20.54,1.19,3.59
56,-0.16,-2.33,6.98,6.49
57,5.93,12.25,6.67,1.5
58,6.22,10.47,3.85,-5.74
59,4.5,-1.01,1.14,-4.85
60,4.69,-10.45,-4.6,0.63
61,7.15,-5.34,-7.61,0.7
62,4.78,7.32,-7.6,-4.26
63,-3.67,7.91,-9.21,-2.38
64,-5.57,-0.0,-4.55,5.39
65,2.09,1.92,9.35,6.78
66,11.72,15.88,15.81,0.19
67,13.16,23.83,4.74,-5.49
68,11.04,16.11,-7.51,-20.19
69,11.48,2.25,-6.31,-33.64
70,5.04,-1.42,4.15,-41.36
71,1.17,7.3,10.46,-58.9
72,13.54,18.26,8.73,-46.0
73,2.06,19.4,5.15,-15.11
74,-22.25,8.05,8.06,-40.37
75,-13.96,8.31,18.31,-82.68
76,-5.52,19.8,18.05,-60.72
77,-14.18,-3.75,-2.09,51.37
78,-35.67,-41.44,-32.29,196.34
79,-43.21,-25.22,-42.29,206.83
80,-29.85,-10.63,-11.57,105.16
81,-31.32,-41.16,7.67,29.46
82,-23.47,-29.27,-13.94,24.42
83,4.91,43.0,-39.71,62.95
84,17.93,27.58,-65.94,31.07
85,12.64,-117.39,-70.25,-19.07
86,-5.95,-185.45,-36.21,-6.97
87,-22.49,-78.69,-11.45,-9.42
88,9.92,88.81,8.08,-33.36
89,53.78,140.66,27.84,-49.09
90,55.56,91.04,13.45,-80.98
91,31.64,65.66,-6.22,-84.06
92,6.26,48.08,-38.2,0.74
93,17.77,78.65,-67.65,63.63
94,16.42,155.67,0.4,20.04
95,-24.32,145.69,82.49,-23.32
96,-28.83,31.58,58.42,-7.27
97,-1.52,-24.06,1.33,11.05
98,7.43,47.8,-19.15,2.02
99,-13.67,75.54,-13.82,-29.15
100,-28.81,-3.13,-1.41,-41.58
101,-18.28,-31.31,7.82,-20.58
102,-13.32,22.22,42.14,-15.38
103,-11.64,39.97,81.18,-33.24
104,-2.41,-30.76,56.3,-30.2
105,1.2,-98.65,3.79,-5.01
106,0.05,-81.31,-8.56,6.89
107,3.58,-27.97,7.56,8.16
108,3.15,-51.48,13.69,-4.03
109,-3.49,-132.44,-0.8,-12.24
110,1.35,-140.76,-7.26,2.97
111,5.94,-93.85,4.98,14.02
112,3.25,-52.13,13.22,18.18
113,14.89,-55.73,11.33,22.82
114,41.28,-90.98,1.66,22.19
115,48.99,-78.65,-6.6,13.14
116,21.89,-52.44,-4.83,3.77
117,-5.46,-65.15,-4.57,15.12
118,-6.27,-75.95,-3.76,28.25
119,9.55,-54.15,0.25,6.6
120,21.14,-28.61,-2.54,-13.24
121,20.01,-23.19,-6.66,-3.44
122,11.94,-20.18,-1.47,-4.87
123,3.03,-1.24,7.67,-7.63
124,1.4,-0.06,1.14,18.5
125,3.13,-16.95,-4.04,20.92
126,1.75,2.24,13.4,-13.57
127,2.82,34.86,20.35,-22.0
128,2.31,43.08,6.14,-6.66
129,-3.05,29.8,-0.72,-5.22
130,-2.41,16.11,4.64,-9.33
131,3.29,29.48,3.58,-7.53
132,5.3,52.64,-6.06,-0.23
133,3.6,53.64,-6.49,12.73
134,0.24,42.41,0.72,19.79
135,1.28,46.96,0.54,9.78
136,5.77,55.99,-0.09,-4.41
137,2.51,46.84,7.91,-2.5
138,-9.57,32.51,8.17,-7.96
139,-21.44,23.02,-1.35,-36.09
140,-23.97,14.16,-2.9,-40.28
141,-15.71,10.9,-3.63,-19.09
142,-4.58,13.73,-8.74,-7.57
143,3.16,16.78,-7.51,1.08
144,2.91,13.6,-4.59,11.25
145,1.58,7.43,-2.64,20.94
146,5.66,1.56,0.39,32.33
147,6.5,-7.02,0.21,38.77
148,8.65,-4.78,1.85,30.86
149,11.21,0.82,2.64,6.1
150,0.4,-9.77,-3.18,-16.62
151,-11.02,-16.94,-5.72,-17.0
152,-10.22,-11.72,-5.95,-8.67
153,-5.48,-10.09,-6.31,-7.71
154,3.11,-8.0,0.94,-9.1
155,8.22,-1.79,6.36,-12.95
156,-1.22,-5.11,0.4,-17.79
157,-9.63,-13.32,-3.5,-8.34
158,-5.53,-9.88,0.76,8.1
159,-0.85,-4.53,1.19,8.15
160,-3.32,-6.41,-4.06,1.71
161,-8.24,-3.73,-5.17,0.85
162,-8.29,3.8,-0.71,0.04
163,-1.7,8.7,1.58,0.8
164,3.9,12.09,-1.51,0.69
165,5.01,16.76,-3.54,-3.87
166,-0.99,18.98,-3.81,-7.28
167,-9.82,16.63,-4.97,-6.51
168,-8.55,16.85,-2.63,-0.43
169,-3.98,19.26,0.1,7.04
170,-3.6,17.24,-1.37,11.72
171,0.04,15.84,-0.51,12.9
172,4.77,21.85,4.72,5.23
173,2.91,26.51,5.79,2.04
174,-1.92,23.33,1.55,11.97
175,-3.94,16.89,-2.59,13.0
176,-1.81,12.56,-2.41,-3.16
177,-0.35,12.18,1.02,-20.79
178,-2.23,11.41,2.3,-16.05
179,-0.88,6.15,1.44,5.52
180,4.01,1.94,0.86,10.56
181,9.32,3.91,2.9,6.21
182,10.13,4.51,4.38,8.79
183,1.82,-0.03,0.55,8.26
184,-2.82,-3.43,-2.03,5.19
185,2.71,-3.07,0.51,8.19
186,6.51,0.51,1.45,11.19
187,6.16,5.86,0.34,7.71
188,4.43,3.53,-0.59,2.52
189,-0.38,-8.3,-2.86,-2.02
190,-3.42,-15.42,-2.8,0.9
191,-2.37,-13.3,-0.88,6.97
192,-5.97,-10.91,-3.98,2.38
193,-9.8,-5.0,-7.28,-2.11
194,-5.52,2.48,-4.59,0.22
195,-1.0,0.32,-1.38,0.12
196,-0.24,-5.71,-0.22,-4.88
197,-1.03,-9.28,0.8,-12.25
198,-0.29,-8.13,1.93,-13.03
199,0.97,-7.96,0.83,-4.14
200,-1.36,-10.94,-0.37,2.4
201,-2.52,-5.87,2.57,1.26
202,-2.66,2.37,3.06,-0.86
203,-8.94,-3.77,-5.2,-8.11
204,-12.17,-18.08,-10.96,-16.43
205,-2.33,-10.77,0.0,-9.39
206,8.41,15.6,14.91,4.57
207,10.76,28.93,18.6,6.37
208,11.03,19.45,16.11,1.11
209,9.96,1.15,11.47,5.25
210,5.46,-4.94,9.12,8.22
211,5.12,5.69,11.62,-0.37
212,9.47,12.49,11.85,-2.48
213,10.93,8.52,8.99,8.1
214,7.13,-0.13,5.75,11.58
215,0.65,-7.44,-0.43,2.31
216,-3.28,-5.88,-8.18,-1.21
217,-3.5,-2.46,-10.6,5.45
218,-4.07,-5.41,-6.53,4.51
219,-6.17,-11.23,-4.95,-8.03
220,-9.14,-11.06,-10.41,-18.95
221,-12.68,-8.26,-15.99,-17.93
222,-13.77,-10.77,-15.81,-4.98
223,-10.79,-10.5,-12.24,0.99
224,-7.0,-7.9,-8.19,-7.99
225,-5.3,-14.29,-6.3,-16.21
226,-3.92,-21.46,-7.42,-9.62
227,-3.48,-15.08,-6.75,7.65
228,-1.93,-3.84,-2.27,18.58
229,3.34,-0.92,2.19,16.87
230,5.22,-2.93,2.26,7.6
231,-3.65,-8.83,-4.07,-4.67
232,-11.58,-14.49,-9.1,-11.85
233,-5.02,-10.68,-7.53,-8.44
234,4.37,-5.2,-4.4,-3.95
235,9.99,-0.46,2.95,0.51
236,12.73,8.92,13.17,3.55
237,5.71,13.46,15.66,-0.57
238,-5.79,5.89,9.11,-1.64
239,-5.22,-0.56,4.0,4.42
240,3.92,3.89,2.84,6.22
241,3.12,5.9,0.17,-0.61
242,-1.58,1.48,-0.41,-6.36
243,4.0,4.16,5.42,-4.54
244,9.85,10.11,10.38,0.43
245,3.4,7.06,4.83,-1.06
246,-2.77,1.88,-2.34,-7.55
247,-0.12,1.88,-3.01,-7.49
248,0.56,2.09,-4.41,2.1
249,-1.29,0.51,-5.39,11.16
250,-2.56,-0.41,-3.01,9.03
251,-3.38,-2.59,-3.58,1.6
252,-0.07,-5.3,-4.62,1.66
