,ch1,ch2,ch3,ch4
0,-0.3,-5.54,-0.71,-6.17
1,6.25,-3.95,6.63,-0.35
2,4.92,-3.73,0.53,5.27
3,3.2,-0.15,-2.71,8.87
4,7.54,2.5,4.04,8.16
5,6.17,0.25,5.68,-2.97
6,-2.81,-2.31,0.71,-9.27
7,-3.23,-1.66,1.52,4.48
8,4.28,-0.1,4.11,16.26
9,9.47,3.47,0.97,10.97
10,18.4,12.77,6.66,7.6
11,19.95,15.76,14.34,6.13
12,1.62,6.83,4.53,-1.24
13,-9.62,-0.15,-5.6,-3.61
14,-3.71,-3.65,-5.09,-1.57
15,-2.31,-6.68,-6.51,-2.39
16,-7.14,-7.38,-9.62,-5.32
17,-4.67,-6.25,-6.13,-4.33
18,1.41,-3.77,-2.55,0.5
19,-3.28,-4.9,-7.76,-1.71
20,-5.01,-4.49,-5.54,-2.1
21,5.21,-0.13,3.11,2.65
22,7.67,1.5,0.55,-2.38
23,3.55,4.23,0.14,-7.69
24,2.09,4.77,5.6,-1.35
25,1.0,1.72,4.99,5.96
26,1.42,3.26,3.6,4.44
27,4.55,5.89,7.06,4.06
28,6.28,5.96,8.0,8.13
29,0.39,5.61,3.42,3.87
30,-3.27,5.17,5.28,-0.97
31,0.13,2.66,10.31,-2.28
32,0.1,0.56,7.41,-7.24
33,-1.67,1.9,2.85,-3.19
34,-2.03,1.02,-1.34,6.03
35,-2.94,-1.24,-6.15,4.24
36,-6.34,0.03,-7.64,-3.12
37,-5.71,3.79,-1.49,-4.96
38,-4.52,2.88,2.71,-4.4
39,-13.34,-3.14,-5.65,-11.99
40,-9.45,-0.24,-7.28,-14.8
41,2.6,4.4,0.02,-6.22
42,-3.24,0.06,-0.4,0.9
43,-8.15,-0.39,-0.92,5.34
44,-4.33,2.35,1.68,3.72
45,-1.85,2.07,0.64,-1.63
46,-1.65,1.55,-3.82,-5.64
47,-0.99,1.21,-3.55,-6.72
48,2.16,1.29,-0.13,-7.44
49,2.67,0.83,-2.09,-13.09
50,6.77,1.93,1.9,-4.12
51,8.05,-0.54,6.76,13.11
52,-2.03,-6.77,0.56,10.88
53,-3.72,-3.72,-1.83,2.05
54,4.81,2.98,2.24,1.28
55,4.52,1.46,1.94,4.79
56,-7.2,-5.15,-4.61,7.17
57,-11.01,-5.72,-5.06,8.04
58,-0.62,1.83,4.54,6.4
59,2.92,4.27,7.71,-2.16
60,-5.43,-1.54,2.98,-18.04
61,-13.78,-6.94,-1.21,-31.37
