,ch1,ch2,ch3,ch4
0,5.39,5.08,3.43,-0.86
1,-1.34,-2.24,-0.82,-0.55
2,-8.54,-6.55,-8.04,-5.12
3,-3.57,-1.25,-5.03,-6.4
4,7.71,7.69,6.28,-2.65
5,4.64,4.16,6.61,-2.0
6,-8.84,-6.97,-1.54,-1.18
7,-17.33,-10.73,-7.35,-3.46
8,-5.62,-2.28,-2.37,-1.06
9,8.77,7.32,3.79,6.87
10,6.77,7.69,4.08,4.78
11,2.25,0.95,4.44,0.51
12,0.97,-2.62,1.8,0.18
13,4.25,6.46,0.33,0.71
14,5.46,14.45,0.67,-1.6
15,3.33,12.74,3.97,-0.23
16,3.91,7.4,10.73,8.11
17,-1.18,-0.2,8.65,5.92
18,-3.64,-1.11,3.79,0.1
19,1.7,2.38,2.76,3.08
20,3.81,0.92,1.56,5.49
21,-2.24,-2.81,-0.44,0.37
22,-8.88,-5.08,-3.84,-4.79
23,-1.43,-3.99,-4.34,-0.82
24,6.02,-4.3,-6.26,3.86
25,2.02,-6.83,-8.12,6.28
26,-1.57,-6.1,-4.49,8.31
27,-5.36,-3.86,-5.99,1.26
28,-5.09,1.28,-8.7,-3.06
29,-2.41,6.45,-5.27,2.11
30,-2.75,3.54,0.54,6.47
31,4.41,0.08,7.94,12.45
32,10.21,2.59,11.2,12.34
33,7.98,6.13,8.08,4.2
34,5.69,5.2,2.04,-2.41
35,3.89,0.56,2.48,-2.55
36,2.16,-3.13,9.03,3.77
37,-1.18,-5.96,4.39,3.11
38,-2.73,-6.26,-4.26,-0.86
39,-2.0,-6.21,-5.97,0.22
40,-0.22,-3.71,-1.71,-1.14
41,0.29,2.49,3.95,-5.49
42,-5.33,-0.12,-3.89,-11.17
43,-7.93,-7.22,-11.8,-11.3
44,-6.4,-8.67,-7.27,-9.14
45,-5.89,-7.92,-3.17,-8.24
46,-7.34,-10.81,-4.98,-3.92
47,-13.02,-12.53,-9.37,-6.49
48,-9.21,-2.94,-5.48,-7.3
49,-0.37,4.5,-1.07,-2.49
50,-3.42,0.33,-3.9,-4.25
51,-9.35,-4.06,-3.97,-2.3
52,-7.11,-1.68,-1.17,4.16
53,4.52,7.66,4.23,5.23
54,12.09,16.28,6.99,-4.24
55,11.86,17.23,7.43,-21.43
56,13.61,9.57,9.4,-26.05
57,13.4,2.67,3.0,-11.82
58,8.24,11.76,-1.7,-0.96
59,-1.25,19.14,3.28,-6.38
60,-7.07,1.04,2.66,-20.42
61,-5.22,-14.96,-1.89,-67.0
62,-6.35,-7.47,-0.0,-91.09
63,-10.64,-6.18,1.57,17.0
64,-13.59,-17.93,-10.1,134.86
65,-11.31,-12.91,-19.29,79.13
66,-11.79,-6.47,-11.87,-46.35
67,-22.1,-12.21,-1.79,-58.3
68,-14.09,6.13,22.11,14.85
69,2.72,33.77,44.98,36.82
70,-3.16,15.16,22.26,-19.3
71,-12.27,-21.54,-21.32,7.53
72,-15.37,-37.73,-54.58,130.6
73,-13.64,-54.18,-54.13,150.1
74,-7.94,-77.66,-28.6,67.36
75,-7.03,-96.29,-43.8,12.56
76,-15.03,-87.11,-56.01,-2.22
77,-28.8,-45.64,-13.53,-26.53
78,-9.73,20.83,28.18,-59.83
79,48.03,62.42,25.32,-74.39
80,74.41,52.78,0.9,-79.03
81,34.66,27.96,1.38,-47.04
82,-19.87,20.16,13.07,9.86
83,-33.91,58.67,9.46,30.9
84,-12.58,87.84,-7.23,25.69
85,-4.45,38.23,-21.88,-15.41
86,-13.57,-8.35,-11.71,-45.87
87,4.52,28.22,17.84,-48.04
88,24.78,66.97,36.05,-58.8
89,5.95,74.52,26.99,-6.55
90,-16.81,43.58,-1.26,71.94
91,-18.92,-18.6,-24.22,74.79
92,-3.78,5.11,-5.41,26.85
93,19.13,73.92,50.98,-18.9
94,20.74,50.24,67.25,-33.06
95,16.09,-2.46,27.34,-5.91
96,30.66,-4.44,-19.25,15.92
97,27.41,1.73,-28.01,-5.34
98,2.34,11.63,29.43,-35.6
99,-10.61,-1.64,50.48,-52.72
100,-7.92,-64.58,-10.41,-28.39
101,4.4,-78.05,-36.65,40.51
102,10.68,-20.02,3.65,46.07
103,17.17,14.04,37.31,-26.16
104,24.45,8.4,24.25,-44.12
105,16.97,-9.41,-4.78,29.79
106,8.39,-25.87,-9.67,88.47
107,6.24,-30.92,-3.0,61.0
108,6.46,-50.65,-10.06,4.64
109,10.54,-68.35,-13.68,-13.51
110,19.24,-28.04,3.0,0.16
111,20.53,24.22,16.51,6.76
112,4.82,1.05,8.77,-5.85
113,-4.25,-40.78,3.78,-12.01
114,9.48,-23.5,2.59,-8.37
115,16.58,-19.07,-10.28,-8.35
116,2.16,-33.24,-6.37,-3.62
117,-6.22,-1.38,15.73,5.15
118,2.44,25.36,17.21,4.73
119,6.55,6.49,-4.72,-2.6
120,-4.42,-20.93,-20.0,-3.01
121,-14.97,-23.79,-9.89,-1.24
122,-10.8,-2.54,11.66,-0.7
123,-0.42,10.02,15.36,4.82
124,5.33,4.97,3.91,10.59
125,3.64,-4.21,0.97,12.43
126,-6.26,-3.84,3.46,0.49
127,-14.02,11.05,-0.72,-20.09
128,-15.85,11.09,-5.55,-31.39
129,-16.15,-3.46,-4.0,-27.92
130,-11.55,1.1,0.14,-10.21
131,-3.13,11.77,-6.04,2.77
132,2.95,3.54,-20.25,3.49
133,3.45,-1.03,-17.88,8.32
