,ch1,ch2,ch3,ch4
0,-2.24,-5.25,-3.17,7.46
1,-8.31,-8.76,-7.71,-1.93
2,-4.71,-4.65,-6.54,-6.84
3,0.59,1.54,-2.19,-3.64
4,2.49,3.45,2.22,-0.39
5,4.01,4.74,4.62,2.46
6,0.75,3.74,3.6,3.58
7,0.04,4.17,7.56,-2.85
8,0.46,5.57,9.64,-19.23
9,3.42,8.41,10.15,-22.22
10,6.91,9.18,9.6,-12.31
11,6.25,7.32,6.26,-4.02
12,9.4,9.37,7.43,9.71
13,11.25,8.75,6.14,18.71
14,15.19,10.23,7.58,24.91
15,22.59,16.06,11.72,32.8
16,23.12,15.5,9.48,32.59
17,17.29,9.99,5.98,26.2
18,4.53,1.79,-2.31,9.72
19,-1.09,-1.88,-6.45,-4.7
20,1.51,-0.91,-4.05,-9.77
21,-1.64,-2.88,-5.68,-13.95
22,-3.34,-3.71,-6.55,-18.25
23,-5.24,-5.95,-7.19,-29.86
24,-8.96,-9.32,-7.34,-24.8
25,-11.82,-9.74,-8.14,4.02
26,-11.37,-9.06,-7.1,20.09
27,-4.8,-7.3,-1.88,14.3
28,-2.16,-6.05,-1.55,-1.21
29,-2.16,-2.36,0.17,-6.97
30,-4.28,0.75,1.8,-3.45
31,-7.69,-0.75,0.37,-5.96
32,-5.34,-1.19,3.33,-10.24
33,-8.9,-4.81,1.24,-15.05
34,-17.33,-11.99,-4.47,-14.03
35,-21.88,-16.96,-7.35,-7.83
36,-22.7,-17.83,-7.6,-7.65
37,-17.04,-12.69,-3.99,-8.7
38,-15.08,-11.32,-5.78,-11.45
39,-13.79,-13.17,-7.74,-10.16
40,-6.16,-8.76,-4.71,-5.04
41,1.32,-0.94,0.91,-3.79
42,6.15,3.94,5.96,-0.47
43,2.57,1.17,-0.86,2.16
44,-1.14,-1.91,-6.4,6.71
45,-2.45,-2.55,-3.41,8.13
46,-2.26,-2.32,-0.09,5.56
47,5.84,2.95,3.68,9.28
48,8.58,6.63,2.3,8.0
49,5.35,5.33,1.37,5.42
50,5.27,4.1,2.14,7.21
51,13.81,9.04,3.33,9.8
52,25.51,17.75,9.82,13.61
53,20.21,18.33,10.41,10.97
54,10.9,13.12,4.97,11.27
55,9.94,9.29,1.55,12.07
56,11.06,15.44,4.66,1.77
57,13.29,19.43,9.97,-8.81
58,9.39,2.84,5.37,-3.42
59,5.92,-9.91,0.63,20.52
60,-0.2,-12.7,-4.15,27.94
61,-12.25,-12.26,-9.21,8.28
62,-5.26,4.87,1.03,-17.53
63,12.19,19.87,10.13,-39.68
64,13.93,11.42,3.59,-25.44
65,4.73,-4.1,-4.45,26.32
66,-6.79,-10.35,-5.5,51.04
67,-17.12,-7.74,-4.35,17.52
68,-20.0,-2.99,-5.49,-24.25
69,-9.14,-0.15,-0.25,-18.59
70,5.7,10.06,9.79,9.94
71,8.97,21.55,13.01,3.71
72,-4.04,17.51,6.99,-38.3
73,-15.14,16.87,-0.42,-60.97
74,4.11,23.83,5.07,-20.98
75,18.44,17.63,9.23,40.39
76,-11.86,4.44,-4.49,57.99
77,-51.02,-7.64,-21.74,30.82
78,-40.66,-12.35,-19.2,-9.34
79,9.3,4.17,6.28,-31.57
80,28.62,22.42,17.24,-29.61
81,28.46,30.28,10.14,-7.44
82,38.11,38.0,14.8,27.1
83,24.59,24.23,18.11,35.31
84,0.25,18.23,16.6,-1.47
85,-16.7,32.93,2.0,-49.11
86,-21.94,19.59,-18.12,-43.55
87,-6.43,-10.07,-16.71,15.06
88,-0.34,-26.73,-19.6,44.83
89,-4.46,-22.07,-4.49,26.72
90,-4.89,-15.13,31.08,1.36
91,-9.07,-11.62,31.52,-15.36
92,-15.06,-1.88,0.5,-22.18
93,-18.78,-1.03,-29.96,-17.2
94,-18.73,-9.93,-35.32,-10.28
95,-16.09,-24.03,-26.23,-13.25
96,5.6,-26.35,-11.91,-1.04
97,24.83,-16.3,1.89,19.64
98,-1.26,-23.7,-8.75,6.9
99,-21.02,-27.38,-17.52,-9.11
100,6.18,-10.47,-8.49,-2.43
101,26.9,-1.05,-4.9,-4.34
102,19.1,-5.71,-13.05,-11.86
103,3.86,-22.04,-25.15,-10.3
104,-8.0,-39.94,-12.49,-10.53
105,-14.0,-40.69,16.09,-11.15
106,-1.89,-22.36,23.22,-1.24
107,36.03,4.79,16.32,-11.61
108,52.77,12.0,1.07,-37.94
109,17.49,-15.6,-18.25,-3.98
110,-25.05,-24.58,-9.74,55.73
111,-37.65,2.44,18.03,55.61
112,-25.67,-6.91,15.87,-10.89
113,-7.05,-48.09,-17.21,-88.91
114,8.96,-27.65,-26.76,-82.94
115,5.74,40.45,-1.29,-13.89
116,-21.6,42.84,16.06,34.24
117,-35.63,-30.98,9.48,16.73
118,-35.85,-60.4,7.63,-43.07
119,-20.74,-3.68,14.3,-4.85
120,9.62,12.09,-7.29,82.52
121,3.27,-34.79,-31.88,102.83
122,-25.23,-22.95,-29.17,111.95
123,-35.45,7.88,-27.3,85.61
124,-28.64,-32.0,-8.19,31.6
125,-15.39,-55.33,7.6,-3.4
126,-0.81,-9.46,-23.78,-36.09
127,21.34,-23.54,-42.0,-25.26
128,44.05,-100.4,-20.12,14.46
129,71.81,-65.63,-1.62,7.88
130,94.84,85.65,1.04,-10.19
131,90.11,182.33,25.49,20.4
132,65.81,105.87,50.17,27.88
133,28.71,-9.51,33.3,1.35
134,24.67,45.43,24.84,4.4
135,53.86,137.72,32.93,-12.24
136,27.8,84.99,28.01,-30.2
137,-33.42,37.98,15.56,14.45
138,-43.02,66.32,9.15,36.81
139,1.6,57.28,22.81,-2.62
140,18.31,23.26,31.96,-38.93
141,-24.37,-25.53,-1.34,-52.69
142,-50.72,-67.22,-51.93,-30.59
143,-51.53,-13.16,-34.03,-11.37
144,-55.0,54.58,30.94,-33.39
145,-30.33,71.33,60.45,-48.53
146,-2.96,86.66,78.49,-34.87
147,-19.85,51.54,70.53,-7.41
148,-43.96,0.89,31.87,19.19
149,-40.38,-23.77,17.38,29.03
