,ch1,ch2,ch3,ch4
0,-2.31,-0.42,-0.62,1.95
1,-0.58,2.61,4.07,-3.17
2,3.48,5.55,10.53,0.25
3,7.39,6.34,10.36,6.29
4,6.82,4.67,2.56,6.36
5,3.55,2.09,-1.65,6.96
6,-1.4,-1.54,-2.84,1.95
7,-7.41,-7.91,-6.64,-5.42
8,-9.04,-10.27,-4.22,-1.96
9,-3.64,-4.28,5.05,5.01
10,4.01,5.29,9.88,7.01
11,11.25,15.31,13.32,7.35
12,16.09,18.42,19.08,6.81
13,10.56,12.55,21.4,-1.04
14,-2.75,4.25,16.04,-20.45
15,-6.66,1.99,9.85,-29.87
16,0.05,7.68,10.9,-11.79
17,3.98,8.79,9.48,10.0
18,6.29,5.44,2.64,20.41
19,7.55,2.76,-1.78,26.42
20,3.17,-0.33,-3.34,24.46
21,2.23,0.37,-2.02,15.89
22,8.47,0.62,-1.79,8.14
23,8.99,-1.98,-6.19,0.49
24,-0.62,-3.76,-9.82,-6.37
25,-11.08,-8.56,-12.65,-7.15
26,-16.71,-13.78,-16.5,-5.8
27,-20.79,-16.18,-18.17,-11.89
28,-21.69,-17.54,-18.31,-19.07
29,-15.64,-15.2,-16.55,-22.52
30,-8.79,-9.99,-11.74,-21.11
31,-6.27,-6.22,-8.43,-12.49
32,-8.32,-6.89,-10.08,-7.44
33,-10.04,-8.26,-11.59,-7.48
34,-9.55,-6.83,-9.86,-7.15
35,-8.41,-4.18,-6.85,-6.71
36,-5.33,-0.88,-1.48,-5.88
37,-0.73,2.01,4.03,-3.53
38,0.39,2.58,1.91,-2.04
39,-2.09,0.8,-3.5,-5.05
40,-0.38,0.88,0.69,-2.02
41,4.45,2.48,9.44,7.33
42,5.35,0.98,11.18,6.8
43,3.85,0.16,6.34,4.29
44,6.87,5.2,3.34,10.51
45,8.39,9.06,2.74,11.46
46,2.96,6.9,-2.74,2.35
47,-3.73,2.95,-11.6,-5.94
48,-7.4,0.48,-12.19,-9.89
49,-8.4,-1.06,-2.6,-9.57
50,-10.68,-3.0,2.1,-7.03
51,-9.78,-1.28,-0.23,-5.98
52,-2.42,3.65,1.08,-2.79
53,7.72,10.14,6.78,4.05
54,13.1,14.92,10.85,3.57
55,11.57,13.41,10.79,-2.79
56,10.19,10.72,6.39,1.66
57,6.74,5.61,-0.96,10.7
58,-0.46,-1.7,-2.9,12.82
59,-3.42,-3.55,1.93,9.06
60,-0.14,0.73,4.48,4.29
61,3.26,5.02,3.14,8.68
62,3.28,3.14,3.75,12.24
63,1.81,0.51,7.02,6.15
64,1.17,1.22,6.39,4.18
65,2.63,1.05,2.83,6.44
66,3.51,-3.01,1.13,4.96
67,1.04,-9.86,-2.08,-2.56
68,-0.17,-11.07,-5.27,-6.1
69,-3.97,-9.42,-7.87,-2.88
70,-12.68,-13.98,-11.94,-6.82
71,-9.14,-15.21,-9.69,-10.46
72,3.68,-8.76,-2.8,-3.8
73,0.2,-1.94,0.76,3.41
74,-12.57,6.19,3.25,-1.65
75,-7.82,15.12,4.44,-15.11
76,11.98,18.93,6.29,-16.43
77,18.03,18.65,11.24,-5.07
78,-1.35,10.1,5.14,1.65
79,-14.9,-10.63,-12.09,7.35
80,-8.22,-21.74,-15.97,12.6
81,-2.13,-9.16,-2.57,2.86
82,0.83,5.25,7.86,-8.06
83,0.72,0.71,4.25,-6.89
84,-6.66,-13.96,-4.73,-7.56
85,-12.29,-16.97,-6.94,-11.15
86,-3.88,-2.72,-2.55,-5.45
87,10.5,10.03,1.97,5.81
88,10.57,14.98,4.65,1.67
89,-0.25,14.66,3.8,-26.91
90,-4.01,2.05,-1.68,-42.22
91,2.45,-13.0,-7.14,-17.02
92,9.33,-15.15,-7.63,6.4
93,2.12,-4.74,-5.91,-1.46
