,ch1,ch2,ch3,ch4
0,-15.77,-14.7,-9.6,-20.91
1,-15.6,-13.52,-4.79,-20.19
2,-8.34,-5.47,-1.67,-7.14
3,4.79,7.07,1.66,6.66
4,10.54,12.43,6.0,8.06
5,4.04,8.4,6.04,1.93
6,-4.57,4.83,-1.69,-5.74
7,-6.33,6.29,-5.87,-5.56
8,-4.89,6.07,-1.73,2.05
9,-11.29,-3.61,-3.0,-4.64
10,-12.36,-10.04,-3.07,-13.92
11,3.64,-2.8,6.01,-1.67
12,16.41,8.01,12.78,10.87
13,8.69,10.8,7.27,1.59
14,-6.04,4.74,-4.51,-12.34
15,-8.39,-0.03,-8.56,-9.28
16,-5.71,-1.44,-7.91,2.25
17,-8.54,-3.02,-5.83,4.57
18,-10.5,-4.68,-2.85,-5.43
19,-7.75,-7.21,-2.32,-13.77
20,-0.89,-5.81,1.89,-5.89
21,7.25,-0.47,6.28,7.95
22,9.0,2.37,5.54,12.19
23,3.82,-0.28,1.3,7.58
24,0.39,-6.07,-3.42,6.78
25,1.7,-4.45,-0.73,12.36
26,0.99,1.73,3.31,9.61
27,-0.99,3.61,0.55,2.88
28,-0.47,2.82,-4.06,4.04
29,0.4,0.0,-3.94,5.84
30,2.99,-1.33,2.92,5.92
31,1.27,-4.41,2.51,2.89
32,-4.72,-9.45,-8.46,-4.0
33,-4.69,-5.67,-14.31,-3.89
34,2.64,4.02,-7.26,3.56
35,9.15,6.99,7.82,7.22
36,5.72,1.99,12.41,5.05
37,-0.73,-1.91,5.86,1.32
38,-4.13,-4.18,1.54,-2.81
39,-0.16,-6.25,2.1,-1.04
40,11.22,-1.59,5.62,6.42
41,12.58,3.95,3.78,6.33
42,5.4,3.19,-1.49,0.94
43,3.12,1.87,-2.49,-0.06
44,3.86,2.8,-1.68,0.18
45,2.94,2.65,0.58,-1.38
46,-0.88,-0.85,3.09,-1.34
47,-2.99,-4.66,1.94,1.68
48,0.08,-4.63,-1.59,3.12
49,4.38,-0.36,-1.87,1.55
50,5.16,1.56,1.48,-2.1
51,-2.64,-3.52,-2.2,-8.04
52,-9.79,-6.49,-6.15,-8.87
53,-6.04,-3.84,-3.03,-6.5
54,-0.66,-1.54,-4.15,-7.86
55,3.41,4.88,-1.89,-5.42
56,4.43,9.63,5.28,0.73
57,0.22,6.24,4.99,1.56
58,-3.44,4.22,2.25,-3.05
59,-6.63,-0.15,3.15,-3.25
60,-6.97,-6.44,5.55,3.71
61,-2.85,-5.02,3.41,4.3
62,0.02,-0.04,-1.07,-2.44
63,0.6,1.75,-0.26,-4.93
64,0.82,0.64,3.72,-2.35
65,-2.02,-1.0,5.05,1.38
66,-11.3,-5.45,-3.42,-0.79
67,-12.55,-7.76,-12.75,-3.83
68,3.29,-2.13,-8.86,1.86
69,16.24,3.5,-0.47,7.45
70,11.47,1.81,1.25,3.35
71,-4.99,-6.68,-5.14,-9.65
72,-9.08,-6.66,-7.19,-10.78
73,2.06,2.87,0.57,3.91
74,4.92,3.42,6.63,11.14
75,-0.46,-4.19,5.88,9.12
76,-1.18,-5.85,-1.44,3.95
77,3.31,6.01,-1.62,-1.19
78,4.94,14.63,5.17,0.17
79,2.91,10.36,3.89,4.99
80,3.74,6.86,4.16,6.92
81,-2.79,-1.91,3.05,-2.44
82,-12.86,-11.13,-2.6,-14.68
83,-11.35,-3.24,-1.17,-10.78
84,-12.0,2.94,-2.56,-0.86
85,-13.52,-1.27,-6.11,-0.25
86,-4.65,-1.88,-0.56,-6.24
87,12.34,9.5,9.5,-10.69
88,24.61,25.96,15.69,-20.16
89,18.83,27.75,15.59,-18.41
90,0.85,19.19,6.85,7.64
91,-16.3,2.95,-10.98,15.42
92,-15.19,-12.23,-18.13,-13.52
93,4.55,-5.37,-4.59,-56.71
94,16.99,-6.81,5.18,-46.99
95,7.35,-16.47,0.98,11.21
96,-6.8,4.76,-1.15,-4.01
97,-2.27,20.76,10.76,-69.29
98,0.3,5.93,10.6,-73.52
99,-37.22,-17.04,-23.57,-16.11
100,-53.08,-23.74,-32.37,70.11
101,0.42,-12.42,-4.38,102.15
102,13.86,-27.94,-15.56,58.88
103,-38.87,-55.89,-35.34,71.37
104,-50.67,-46.56,-7.65,137.09
105,-11.03,-36.1,-2.12,131.22
106,9.06,-94.1,-44.23,58.04
107,10.76,-114.32,-73.66,6.81
108,19.02,-37.76,-56.2,-16.18
109,9.19,-26.05,-4.94,-43.32
110,1.28,-57.32,29.34,-69.55
111,22.03,16.63,38.19,-85.41
112,46.24,128.39,33.49,-68.48
113,52.3,101.07,10.9,-29.12
114,33.02,12.06,0.06,4.17
115,-0.77,65.58,2.3,38.03
116,-16.03,155.56,-8.96,46.18
117,-7.11,138.54,-13.06,-12.45
118,4.58,97.41,3.11,-98.0
119,12.21,74.54,12.78,-117.24
120,-0.63,74.87,7.09,-21.88
121,-36.02,60.28,-3.37,96.18
122,-45.11,47.46,-10.5,109.51
123,-22.25,76.13,-14.03,46.67
124,-2.9,66.52,-9.49,-34.33
125,5.16,44.73,21.61,-120.52
126,-25.01,34.01,58.42,-111.66
127,-45.69,11.04,58.43,13.3
128,0.82,2.75,27.36,85.67
129,47.76,-1.37,-3.56,51.06
130,61.97,-4.94,1.56,9.34
131,49.21,-13.86,40.59,-4.61
132,20.69,-43.42,66.36,2.35
133,20.01,-36.72,69.55,24.91
134,33.05,-18.39,53.51,22.42
135,24.26,-57.88,16.31,-2.35
136,12.09,-80.2,-15.18,-5.79
137,10.76,-56.15,-22.34,4.48
138,3.98,-61.96,-20.87,13.2
139,0.92,-70.6,-24.92,6.1
140,11.05,-58.1,-27.8,-22.7
141,8.41,-89.27,-20.32,-12.15
142,1.0,-118.23,5.75,41.75
143,1.33,-91.51,24.91,48.98
144,-5.57,-59.37,11.67,5.16
145,-12.9,-54.13,-6.91,-32.1
146,-11.81,-49.22,-13.3,-43.29
147,-9.01,-28.93,-9.09,-29.11
148,-7.41,-25.21,1.51,0.85
149,0.19,-47.91,-0.71,23.85
150,12.44,-59.47,-12.38,20.14
151,10.07,-42.24,-15.31,10.07
152,-2.72,-22.63,-8.43,9.87
153,-3.41,-10.26,-1.05,3.59
154,-6.6,-9.15,-7.51,1.52
155,-15.01,-11.29,-15.0,13.62
156,-11.26,0.87,-10.46,2.55
157,-11.25,0.33,-13.78,-32.49
158,-20.48,-16.58,-24.14,-38.42
159,-22.1,-7.16,-24.8,-25.22
160,-9.19,26.67,-17.6,-30.52
161,4.9,39.22,-12.42,-28.43
162,2.6,21.4,-3.93,-1.96
163,-11.06,6.37,9.03,8.39
164,-14.55,11.2,13.65,1.79
165,-1.16,24.23,12.52,11.5
166,7.84,36.57,6.53,11.53
167,4.83,41.99,-0.33,-7.4
168,4.93,33.64,3.25,-7.24
169,9.57,30.52,12.01,7.55
170,8.38,40.73,13.53,12.56
171,-1.47,32.59,5.1,10.49
172,-5.83,13.68,-1.26,12.74
173,1.31,13.19,-4.77,12.71
174,3.22,13.58,-7.43,2.96
175,1.85,7.6,1.19,1.99
176,4.87,10.3,10.41,0.35
177,-0.31,12.58,6.13,-15.42
178,-8.17,2.86,-1.23,-13.67
179,-1.14,1.03,3.17,4.23
180,6.8,12.59,9.25,-0.12
181,-3.72,6.43,-2.65,-16.05
182,-11.79,-9.02,-15.31,-5.07
183,-4.56,-4.41,-12.0,11.17
184,-3.67,3.07,-8.28,2.53
185,0.9,3.06,-1.03,1.25
186,15.84,6.44,13.01,7.59
187,13.41,8.43,14.86,0.75
188,7.44,9.29,11.81,9.19
189,21.82,13.48,19.14,25.16
190,17.85,6.7,10.31,9.32
191,-13.87,-9.71,-16.06,-12.34
192,-8.41,-6.43,-7.83,4.91
193,16.54,5.26,14.2,15.95
194,1.65,-0.71,1.45,-4.91
195,-7.06,-3.57,-5.22,1.71
196,10.96,2.46,8.82,19.36
197,0.86,-1.13,-2.49,4.41
198,-22.77,-4.64,-20.85,-6.52
199,-14.11,-0.99,-11.11,1.07
200,-1.94,-0.96,-4.57,-2.67
201,-9.39,-0.39,-13.55,-14.86
202,-6.23,7.62,-8.1,-12.86
203,3.05,12.9,2.82,-6.77
204,-3.94,12.59,-2.3,-7.84
205,-6.11,14.91,-4.87,-0.44
206,2.63,15.31,1.17,9.0
207,0.63,13.12,0.22,1.07
208,-4.25,16.36,0.31,-10.99
209,4.67,17.32,10.07,-5.11
210,11.05,9.94,14.04,6.44
211,-0.46,2.15,3.27,3.37
212,-8.05,0.26,-2.79,-0.41
213,-1.42,2.22,3.93,1.26
214,-1.47,1.55,3.34,-5.54
215,-5.46,-0.63,-4.23,-6.89
216,-2.45,-2.04,-5.65,2.1
217,0.26,-0.04,0.1,3.46
218,2.34,4.45,7.94,2.86
219,6.41,2.32,8.76,14.82
220,9.39,-0.54,8.29,24.51
221,7.64,3.3,12.28,10.83
222,6.89,7.75,15.58,-4.17
223,4.27,3.48,10.7,-6.74
224,-5.97,-5.49,-3.48,-10.37
225,-7.49,-5.14,-9.48,-9.86
226,-3.95,-5.05,-7.62,-5.05
227,-5.3,-6.95,-7.04,2.67
228,-4.91,-2.31,-4.98,5.31
229,-3.96,-3.88,-4.81,-1.39
230,-2.4,-9.69,-5.37,-3.32
231,-3.11,-8.14,-4.03,-10.52
232,-6.04,-4.18,-2.14,-17.13
233,-6.14,-4.84,-2.42,-6.55
234,-2.98,-7.83,-6.12,3.51
235,2.03,-4.87,-8.87,3.78
236,-1.15,-1.88,-10.57,2.32
237,-8.36,-5.91,-9.87,5.0
238,-10.09,-10.69,-8.95,0.23
239,-11.76,-14.34,-9.63,-10.01
240,-4.98,-9.63,-0.82,0.42
241,6.27,1.42,8.69,9.85
242,7.65,6.18,8.75,1.18
243,3.63,1.86,5.32,-2.7
244,1.44,-4.07,0.15,-1.01
245,5.24,2.78,0.79,-1.52
246,2.37,7.5,2.03,-6.24
247,-5.85,-0.99,-2.65,-5.03
248,-5.27,-2.94,-4.64,0.17
249,-4.34,0.61,-5.44,-3.42
250,-0.82,0.08,-2.84,-2.56
251,7.85,-0.04,4.7,2.21
252,8.77,2.62,5.34,1.38
253,4.12,2.96,0.88,1.55
254,1.04,-0.63,-0.73,-1.15
255,-2.63,-2.0,-3.36,-7.73
256,-5.34,0.48,-4.86,-7.15
257,0.2,4.83,2.01,3.07
258,7.64,8.18,9.0,11.47
259,2.82,1.89,3.62,10.1
260,-2.5,-5.01,-2.17,5.71
261,2.73,1.55,0.86,3.2
262,6.18,10.74,3.66,5.12
263,5.33,12.54,6.48,10.62
264,3.43,7.58,5.56,6.67
265,-1.76,1.01,-0.64,-4.92
266,-8.56,-5.01,-4.63,-8.28
267,-7.41,-6.14,-1.12,-4.11
268,-1.04,-1.56,2.96,-2.94
269,-5.65,-4.21,-4.38,-7.43
270,-11.02,-9.03,-8.85,-8.7
271,-4.45,-4.41,-2.73,-8.13
272,2.72,1.85,-0.4,-9.19
273,5.63,1.47,-2.45,-4.47
274,6.81,-0.32,-0.73,3.02
275,3.08,2.2,0.99,4.12
276,-2.63,4.03,-1.73,0.46
277,4.09,7.32,2.83,2.65
278,12.32,11.41,7.39,4.6
279,3.29,7.1,-0.7,-2.37
280,-1.73,2.92,-0.62,0.5
281,3.94,3.4,8.07,9.74
282,2.94,1.67,7.37,8.52
283,-0.71,-0.84,3.05,5.73
284,5.06,1.72,4.35,4.94
285,12.78,6.83,6.39,4.47
286,6.61,3.26,0.93,2.16
287,-2.36,-3.74,-4.09,1.33
288,-6.22,-6.59,-4.26,0.29
289,-16.82,-11.61,-10.53,-7.95
290,-13.31,-10.28,-7.61,-1.43
291,6.69,-3.47,6.02,10.43
292,-6.02,-7.33,-7.55,-9.25
293,-19.62,-4.1,-17.78,-13.72
294,10.48,9.56,8.48,20.1
295,13.11,3.24,10.88,12.16
296,-19.98,-9.07,-11.05,-31.04
297,-12.46,-1.91,4.07,-33.48
298,5.17,0.83,17.54,-23.68
299,-12.21,-7.3,-6.28,-26.85
300,-7.3,-0.13,-4.79,3.19
301,20.81,9.12,16.52,38.34
302,11.47,3.26,2.57,22.76
303,-0.64,3.69,-8.94,7.54
304,20.59,11.26,10.11,30.71
305,19.82,4.0,11.62,30.51
306,-6.43,-6.41,-4.5,2.66
307,-2.63,-1.74,1.96,0.56
308,7.27,2.53,7.07,-2.29
309,-10.14,-1.84,-9.79,-23.71
310,-14.18,-3.11,-14.11,-17.45
311,1.39,-1.1,-0.81,2.55
312,-4.23,-1.2,-1.42,-7.75
313,-12.64,1.18,-7.12,-17.17
314,3.52,5.86,2.77,-0.51
315,7.12,1.07,3.82,3.5
316,-10.49,-8.03,-6.32,-12.2
317,-12.99,-9.25,-4.85,-13.92
318,-4.78,-8.46,-4.72,-10.32
319,-4.72,-7.96,-10.57,-14.49
320,-2.68,-1.45,-4.87,-6.56
321,1.95,5.1,2.19,1.29
322,2.62,2.06,0.18,0.02
323,6.12,-4.19,2.3,6.61
324,6.72,-5.38,5.79,12.55
325,-2.84,-5.66,-0.12,6.17
326,-8.73,-4.94,-5.05,-2.43
327,-2.11,2.1,0.32,-0.25
328,7.01,10.6,8.99,6.78
329,7.75,10.63,8.36,6.24
330,0.63,4.62,-0.92,-0.56
331,-0.3,3.64,-0.26,2.33
332,8.24,4.45,7.69,16.14
333,5.31,-1.56,1.04,11.78
334,-12.9,-9.9,-14.5,-9.83
335,-10.74,-8.0,-8.3,-7.42
336,6.54,-0.77,4.6,4.46
337,-2.27,0.27,-8.85,-8.19
338,-3.88,4.65,-9.26,-3.63
339,22.64,8.09,17.88,19.55
340,10.72,-5.23,9.72,1.38
341,-28.24,-14.57,-19.61,-22.47
342,-8.89,1.14,0.18,7.31
343,22.81,9.45,21.1,28.62
344,-0.99,-2.26,-5.53,2.19
345,-8.78,1.08,-7.84,0.87
346,13.88,5.56,11.42,20.66
347,-1.29,-10.27,-10.3,4.0
348,-10.91,-6.57,-17.87,-0.26
349,26.57,20.55,22.41,29.08
350,32.55,23.45,33.5,22.6
351,-5.5,6.08,7.09,-10.13
352,-6.12,6.93,11.47,-8.92
353,12.55,12.69,25.73,-2.51
354,-0.32,4.41,8.7,-15.21
355,1.62,6.2,4.34,-2.8
356,22.6,13.6,16.93,19.35
357,9.93,6.01,5.18,8.06
358,-11.9,-3.29,-9.83,-8.74
359,-9.05,-7.61,-6.03,-8.08
360,-8.87,-12.92,-8.32,-11.7
361,-16.66,-12.26,-17.27,-19.93
362,-7.47,-4.01,-9.86,-11.33
363,3.02,-0.24,-1.27,-1.63
364,-4.12,-1.3,-8.07,-5.75
365,-4.38,-0.3,-7.58,0.65
366,4.19,-3.25,0.83,7.92
367,-0.03,-8.06,-2.12,-2.32
368,-4.88,-4.53,-6.95,-4.17
369,0.77,1.98,-3.08,3.91
370,-1.6,1.33,-1.8,-0.93
371,-13.88,-5.27,-7.87,-11.86
372,-12.53,-7.11,-7.22,-7.74
373,-4.76,-6.73,-5.75,0.34
374,-7.3,-10.1,-13.14,-3.53
375,-7.94,-10.88,-14.3,-3.91
376,-6.21,-10.81,-11.08,-3.39
377,-9.4,-10.72,-11.48,-11.49
378,-9.25,-6.83,-8.11,-16.1
379,0.31,0.01,1.04,-8.52
380,6.93,4.73,6.07,2.66
381,1.23,2.15,0.51,2.27
382,0.99,0.68,-2.13,3.06
383,7.43,3.49,2.68,12.82
384,5.24,3.33,5.07,13.31
385,3.25,3.84,7.21,7.27
386,2.18,2.96,7.9,0.16
387,-1.06,-1.85,4.84,-6.26
388,0.72,-2.04,3.68,-5.29
389,6.48,4.47,7.09,1.74
390,10.03,9.5,8.78,7.53
391,4.21,3.46,0.8,1.61
392,-0.5,-1.76,-3.27,-3.0
393,1.91,3.07,3.1,0.33
394,-0.16,3.27,4.23,-2.13
395,-5.87,-3.08,-1.29,-2.87
396,-7.75,-5.53,-4.9,0.9
397,-2.13,-0.59,-1.8,4.82
398,2.5,2.19,1.81,8.96
399,-2.56,-3.78,-1.6,4.69
