,ch1,ch2,ch3,ch4
0,-1.25,-1.0,-2.66,-0.56
1,-0.25,-1.74,-1.71,2.36
2,-2.03,-2.88,-2.01,-2.19
3,-7.75,-6.75,-5.04,-9.03
4,-10.2,-6.61,-3.94,-10.34
5,-8.93,-2.29,-1.68,-10.64
6,-5.88,-0.17,-1.6,-8.76
7,0.74,1.06,2.2,-0.94
8,4.92,1.96,6.58,3.83
9,8.69,3.92,8.59,2.01
10,10.01,3.01,6.07,-3.68
11,5.6,0.69,2.95,-5.25
12,-1.84,0.35,2.93,-1.51
13,-11.58,-3.83,-0.17,-1.81
14,-12.56,-7.11,-3.02,-3.58
15,-5.93,-4.74,-2.47,-5.94
16,0.3,0.66,1.7,-1.83
17,4.34,4.42,4.76,5.59
18,3.09,4.1,2.45,2.79
19,0.82,1.97,1.27,2.35
20,-4.76,-3.92,-2.31,-1.56
21,-7.51,-5.15,-3.86,-8.38
22,-4.89,-2.12,-1.71,-5.96
23,-5.56,-6.22,-5.15,-5.71
24,1.34,-5.26,-2.68,-0.84
25,8.64,0.61,2.3,4.46
26,6.32,1.52,0.81,2.35
27,3.57,1.51,-0.12,2.79
28,-0.03,-0.52,-1.96,1.35
29,-3.88,-1.48,-2.05,-0.33
30,-4.67,-0.22,-0.64,2.0
31,1.4,2.02,-0.32,3.76
32,7.48,3.9,-1.66,1.2
33,3.87,1.9,-2.53,-1.81
34,0.28,2.58,3.78,0.82
35,-0.04,4.97,6.84,-1.41
36,-2.65,5.44,5.23,-8.3
37,-6.09,4.39,3.74,-6.46
38,-3.24,2.33,0.58,2.68
39,6.48,4.56,2.94,8.59
40,6.06,2.09,1.38,3.5
41,-0.71,-4.94,-5.85,2.19
42,1.05,-4.33,-6.54,5.13
43,8.21,1.15,-1.93,2.62
44,13.65,4.99,2.92,3.8
45,7.09,0.15,-2.6,-0.05
46,3.19,-2.8,-7.92,-2.07
47,12.79,4.53,0.9,5.53
48,14.94,8.41,10.13,9.3
49,7.09,4.94,11.0,10.6
50,-1.01,-3.52,-1.07,3.54
51,-7.45,-9.77,-10.6,-4.53
52,-10.19,-7.93,-0.32,0.81
53,-10.41,-5.5,7.96,4.38
54,-10.18,-5.0,1.71,-2.03
55,-9.69,-4.35,-5.84,-8.8
56,-1.84,1.88,-0.35,-3.56
57,5.75,6.08,5.34,3.71
58,1.88,0.54,-1.9,-2.37
59,-1.9,0.68,-3.48,-6.2
60,-8.81,0.68,-1.72,-6.35
61,-14.06,-3.78,-1.57,-6.71
62,-10.53,-6.4,-2.75,-4.55
63,-7.19,-6.11,-4.54,-5.09
64,-4.29,1.38,3.49,-3.65
65,-10.24,1.0,2.67,-7.63
66,-13.97,-3.17,-6.54,-11.95
67,-4.75,0.93,-5.24,-1.38
68,-1.11,2.56,0.59,9.21
69,-6.74,-0.61,2.52,4.89
70,-11.38,-1.47,-3.65,-14.43
71,-2.76,9.88,-2.24,-22.39
72,9.32,23.21,13.47,-6.37
73,5.76,24.08,20.04,2.4
74,-1.92,22.9,12.7,-3.62
75,-1.86,21.36,5.84,-4.39
76,5.07,16.33,6.48,7.43
77,3.32,10.68,6.56,10.13
78,-5.76,9.03,5.37,-5.46
79,1.88,15.21,13.38,-15.5
80,12.33,15.48,13.92,-16.62
81,8.83,1.99,-8.76,-10.37
82,-4.55,-15.87,-32.99,2.89
83,-13.79,-13.53,-19.65,14.98
84,-5.06,6.26,18.43,23.8
85,-2.39,0.44,22.22,15.67
86,-8.95,-18.42,-1.14,-12.13
87,4.38,-18.67,-20.31,-40.9
88,24.36,-1.12,-19.01,-47.38
89,32.53,35.1,20.03,-56.33
90,17.27,27.55,38.55,-68.24
91,-17.12,-35.33,6.11,3.52
92,-13.78,-45.66,-16.65,66.56
93,2.69,-23.45,-21.33,1.54
94,-31.64,-38.99,-29.07,-13.93
95,-42.34,-40.89,-26.96,70.92
96,-1.41,-16.3,-14.79,126.41
97,-0.17,-16.4,-11.79,143.9
98,-30.53,-35.27,-21.53,93.5
99,-35.06,-57.23,-32.65,10.16
100,-19.67,-94.43,-57.61,-26.29
101,2.63,-104.37,-72.29,-38.83
102,5.03,-56.91,-31.21,-52.58
103,-6.54,-14.8,20.39,-68.4
104,7.74,7.78,43.51,-51.74
105,26.46,23.65,38.94,-14.5
106,35.7,32.16,6.6,6.47
107,46.45,39.3,-17.45,-4.03
108,36.88,22.38,-20.79,-28.59
109,4.03,39.38,-15.6,34.54
110,-10.2,88.21,1.56,116.41
111,1.81,88.19,13.19,83.41
112,-4.17,42.44,-2.31,2.92
113,-27.29,8.87,-24.04,-49.99
114,-27.34,57.73,-15.13,-89.61
115,-11.59,122.83,-5.37,-107.8
116,-5.67,100.8,-14.5,-70.28
117,-9.57,44.24,6.45,-27.51
118,-20.41,48.17,41.39,-6.68
119,-25.78,106.51,53.19,28.82
120,-23.09,114.11,56.47,33.33
121,-21.23,39.58,58.34,-10.1
122,-4.97,-31.25,38.56,-18.23
123,22.86,-47.17,-2.19,8.28
124,40.03,-24.44,-15.28,-1.37
125,32.27,-6.06,13.45,-11.08
126,18.02,-13.45,36.02,30.0
127,26.99,-9.7,26.83,62.26
128,33.99,-25.46,9.08,34.65
129,28.53,-73.7,11.29,-5.41
130,30.58,-70.5,20.93,-10.08
131,30.57,-34.48,12.25,4.75
132,24.0,-24.93,-1.77,12.56
133,19.47,-40.02,-3.22,11.29
134,18.82,-53.85,0.44,26.23
135,21.87,-53.49,-7.74,36.22
136,18.64,-42.14,-5.7,16.06
137,7.27,-12.72,16.99,-5.28
138,3.49,-0.26,21.51,-12.54
139,4.78,-37.03,2.9,-1.12
140,-0.28,-62.84,-4.09,16.07
141,0.73,-33.5,14.0,21.7
142,4.33,-11.16,8.13,13.46
143,-1.17,-23.01,-31.06,8.11
144,0.59,-20.31,-34.27,11.31
145,1.46,-12.89,-2.6,-2.91
146,-7.31,-8.11,19.66,-14.96
147,-10.35,4.61,22.37,-9.98
148,-7.44,-0.74,4.65,-17.39
149,-2.73,-8.89,-10.79,-22.9
150,2.0,1.17,-17.68,-7.69
151,8.35,16.0,-24.88,6.23
152,5.91,20.43,-15.71,1.51
153,-6.44,19.18,7.56,-5.46
154,-4.52,27.52,20.33,-0.82
155,4.63,29.17,12.29,-1.61
156,0.31,15.12,-8.71,-5.95
157,-7.14,5.55,-26.41,-4.67
158,-5.71,4.78,-26.95,-10.19
159,-6.47,4.05,-8.44,-18.23
160,-16.68,-0.18,8.42,-17.16
161,-18.44,-2.96,6.49,-8.74
162,-8.76,-5.13,-2.06,1.36
163,-4.34,-8.45,-5.19,2.03
164,-2.49,-7.22,-6.12,0.47
165,-0.47,-3.95,-7.09,3.37
