,ch1,ch2,ch3,ch4
0,15.25,13.74,4.56,7.3
1,10.99,15.2,5.09,7.9
2,-1.07,12.96,0.35,1.36
3,-6.42,5.75,-2.55,-1.82
4,-6.0,1.25,-0.35,-0.85
5,-6.7,3.55,2.19,-3.52
6,-6.93,2.88,2.39,-10.01
7,0.49,4.07,4.68,-8.96
8,9.3,8.27,6.02,1.92
9,5.43,4.49,1.06,4.16
10,-0.48,-0.09,-1.25,2.54
11,4.24,2.4,2.8,11.05
12,8.35,4.34,5.07,12.89
13,5.16,1.4,2.15,1.76
14,2.77,2.26,-0.09,-4.41
15,5.99,8.87,1.96,-5.19
16,9.51,11.42,4.12,-6.89
17,3.71,4.78,0.33,-6.3
18,-9.94,-6.96,-8.0,-8.13
19,-19.07,-14.18,-11.46,-12.26
20,-23.81,-17.87,-10.31,-14.99
21,-26.05,-18.65,-8.83,-15.66
22,-17.88,-11.06,-4.64,-9.46
23,-10.8,-7.05,-3.87,-1.94
24,-14.65,-10.9,-6.96,-1.22
25,-12.86,-9.99,-3.19,-0.82
26,-6.28,-6.12,1.54,-3.67
27,-9.69,-8.05,-3.11,-9.71
28,-10.45,-11.26,-6.62,-4.84
29,1.11,-8.08,-0.36,4.06
30,1.49,-6.88,-0.99,-2.38
31,-11.0,-9.72,-8.57,-15.75
32,-8.19,-4.2,-4.45,-10.91
33,5.56,5.05,2.9,5.15
34,7.25,5.75,2.64,11.08
35,1.93,-2.04,2.44,7.6
36,1.79,-4.67,2.49,-0.48
37,1.84,7.5,1.33,-8.97
38,4.5,20.76,7.13,-7.18
39,13.43,22.94,13.55,2.27
40,14.3,16.98,9.68,7.12
41,10.11,14.03,7.85,12.01
42,13.41,15.28,10.77,19.74
43,6.0,5.27,2.66,16.74
44,-6.0,-3.0,-3.76,10.22
45,8.25,8.74,6.58,12.27
46,26.65,16.92,10.98,15.0
47,23.0,7.21,-1.55,13.69
48,4.31,-8.66,-13.4,6.74
49,-13.67,-15.56,-13.26,-5.24
50,-12.83,-9.97,-4.87,-13.5
51,3.29,-1.25,3.08,-9.17
52,17.3,9.34,8.01,3.71
53,17.51,14.75,7.33,8.03
54,9.4,9.33,3.73,2.02
55,1.47,-5.31,0.21,1.29
56,-3.08,-12.33,-0.45,0.29
57,-5.43,-1.7,4.53,-7.61
58,-8.95,4.45,5.89,-3.73
59,-7.56,2.9,1.35,7.39
60,-0.21,3.41,-3.21,6.82
61,11.22,12.02,2.68,2.56
62,17.3,14.66,8.53,4.27
63,-0.49,0.7,0.77,1.46
64,-30.84,-7.82,-6.36,-14.53
65,-32.14,-8.67,-8.11,-20.16
66,0.09,2.64,0.09,-7.0
67,18.85,22.72,9.02,-0.71
68,6.51,21.43,0.5,-9.65
69,-4.15,0.88,-9.75,-20.68
70,-10.21,-12.61,-10.28,-20.5
71,-16.42,-2.82,-3.71,-12.59
72,-0.6,20.69,14.2,-3.58
73,24.28,31.24,28.77,7.58
74,33.54,26.9,24.33,21.93
75,20.48,14.81,12.79,26.22
76,-11.93,-6.9,-2.45,14.14
77,-27.25,-14.82,-11.32,7.7
78,-5.37,11.09,4.53,11.78
79,13.48,44.86,11.58,9.03
80,7.61,30.2,-12.14,-2.38
81,-5.65,-33.66,-26.95,-10.67
82,-21.34,-64.73,-17.59,-15.24
83,-25.23,-31.24,0.59,-17.43
84,-3.27,16.58,21.07,-21.88
85,11.99,26.0,23.12,-30.28
86,5.63,4.06,4.42,-29.23
87,2.04,-5.42,-11.1,-23.29
88,0.45,7.54,-16.28,-16.43
89,-6.81,4.72,-11.69,-1.59
90,-13.98,-35.9,-10.14,19.9
91,-12.85,-56.11,-15.6,16.35
92,0.75,-16.63,-8.02,-35.87
93,12.79,36.07,3.71,-59.07
94,11.44,40.2,0.62,-48.23
95,10.32,16.53,5.33,-55.37
96,-4.81,-11.89,14.89,-20.98
97,-52.21,-34.0,-4.81,59.95
98,-70.71,-14.92,-24.87,115.1
99,-46.37,-16.63,-20.95,116.17
100,-9.68,-47.02,-32.03,76.43
101,20.24,-47.32,-53.53,42.0
102,-0.66,-19.92,-58.84,56.66
103,-25.95,23.2,-24.13,70.77
104,-18.06,6.92,37.96,30.95
105,-1.9,-77.12,27.32,-24.52
106,18.45,-143.41,-49.1,-40.24
107,32.02,-171.56,-91.32,-9.97
108,34.79,-104.33,-69.71,16.68
109,18.2,19.66,-12.88,-14.58
110,1.35,62.42,17.66,-57.93
111,33.9,70.67,13.82,-44.48
112,85.86,116.8,19.4,-1.23
113,92.42,128.81,48.5,34.79
114,41.76,38.21,59.08,61.05
115,-11.19,-13.86,23.67,67.31
116,0.34,50.5,-3.15,32.63
117,18.96,77.63,-3.43,-6.06
118,-2.04,39.92,7.79,-30.69
119,-6.22,20.25,40.44,-56.98
120,10.06,42.38,62.71,-52.9
121,3.09,45.53,37.23,-34.6
122,-24.12,-0.29,-2.95,-29.69
123,-46.55,-12.41,-14.82,-13.58
124,-52.17,13.42,-5.27,17.4
125,-39.57,-9.18,8.66,29.32
126,-27.06,-22.85,29.38,4.84
127,-19.68,26.23,43.68,-30.43
128,-22.3,37.29,32.28,-64.4
129,-34.06,-4.88,25.55,-86.28
130,-25.61,-53.87,24.66,-57.77
131,-6.58,-95.49,-9.31,1.24
132,-8.12,-96.81,-36.29,31.68
133,-8.21,-42.92,-7.19,8.91
134,9.95,16.39,32.47,-21.61
135,14.89,-4.93,27.6,12.97
136,9.44,-75.93,-12.54,54.1
137,13.89,-90.2,-42.16,34.22
138,17.15,-50.98,-39.41,8.08
139,17.05,-6.71,-24.81,7.7
140,24.19,30.4,-14.55,3.96
141,31.54,48.22,6.52,-3.25
142,25.11,28.41,27.7,4.3
143,15.06,-3.19,21.96,8.14
144,18.4,11.12,12.56,-1.78
145,22.43,38.33,10.26,-3.94
146,12.6,9.41,-3.3,9.56
147,1.8,-30.56,-11.32,15.17
148,-3.55,-24.1,-2.88,10.29
149,-0.63,-8.14,-2.01,6.28
150,10.08,-1.78,-6.72,2.09
151,10.26,2.04,-3.03,6.89
152,-3.14,-12.33,-0.1,8.58
153,-10.51,-23.49,3.53,-0.73
154,-6.63,-11.55,2.62,-7.38
155,-1.55,2.01,-13.77,-11.24
156,4.31,16.84,-20.46,-11.05
157,3.02,34.1,3.39,-14.08
158,-6.11,30.36,34.55,-22.04
159,-2.6,16.11,34.42,-7.85
160,9.13,23.02,9.94,15.76
161,11.08,42.41,-0.3,15.35
162,6.22,35.54,-3.34,8.29
163,-0.21,14.33,-12.16,4.02
164,-3.19,21.32,-4.65,-2.27
165,-5.25,28.53,4.97,-5.72
166,-11.22,13.06,-7.14,-9.43
167,-9.38,13.64,-15.35,-3.27
168,0.65,26.28,-5.03,13.32
169,4.61,19.77,1.19,15.97
170,-2.37,6.15,-6.34,-6.04
171,-7.31,4.53,-8.82,-25.58
172,-1.79,6.75,-1.63,-10.13
173,3.48,4.53,0.9,18.42
174,-0.73,4.68,-2.55,16.45
175,-5.95,2.76,-2.38,0.82
176,-0.99,-4.65,1.84,0.29
177,3.64,-4.53,1.89,-1.04
178,0.6,-3.61,1.92,-3.93
179,0.08,-14.07,5.12,2.69
180,-1.51,-24.08,0.31,4.22
181,-12.82,-26.67,-11.0,-6.29
182,-22.81,-27.09,-17.84,-15.69
183,-20.25,-24.81,-15.39,-20.76
184,-7.51,-12.5,-1.26,-21.85
185,3.21,0.18,12.94,-9.23
186,0.85,-1.5,10.27,10.2
187,-4.87,-1.53,1.71,16.42
188,-7.77,5.74,0.47,3.72
189,-12.56,4.71,-1.86,-23.46
190,-8.13,1.71,-3.03,-32.62
191,2.52,4.39,-1.02,-14.41
192,3.14,9.67,-0.09,-5.57
193,2.94,14.96,2.07,15.35
194,12.44,15.95,1.08,50.26
195,17.27,13.81,-3.98,46.0
196,10.69,12.09,-5.16,24.14
197,4.58,10.62,-1.48,14.9
198,1.41,5.03,-0.4,5.27
199,-0.49,1.37,-1.03,-1.94
200,-1.99,2.09,-0.56,-9.71
201,-5.92,-1.93,-3.85,-16.21
202,-9.64,-4.78,-6.52,-10.28
203,-9.67,-1.66,-2.05,-8.83
204,-6.96,3.74,3.63,-13.01
205,-2.97,6.43,3.38,-5.26
206,1.54,1.81,-0.8,0.76
207,5.07,0.65,1.89,-2.6
208,1.73,3.33,6.11,-4.12
209,-7.99,-2.51,-0.1,-5.65
210,-8.85,-8.59,-5.11,-8.82
211,0.45,-5.39,-3.24,-7.6
212,5.29,-0.23,0.02,-5.1
213,3.99,-2.74,2.93,-4.79
214,3.05,-10.25,3.93,2.02
215,1.99,-11.49,3.37,10.72
216,1.14,-3.46,2.47,11.39
217,2.11,-0.96,2.21,5.24
218,-1.6,-11.2,0.05,-3.7
219,-7.85,-15.6,-3.08,-3.55
220,-1.22,-9.15,1.66,8.7
221,8.01,-7.92,6.28,13.8
222,2.44,-8.24,1.23,0.8
223,-3.55,-3.81,-2.18,-8.23
224,-0.7,-2.44,-0.84,-1.16
225,-0.22,-5.46,-2.63,3.34
226,-4.05,-8.99,-5.42,1.93
227,-2.28,-8.62,-1.64,3.6
228,3.19,-4.84,1.96,3.16
229,6.81,2.66,2.73,3.8
230,7.34,7.32,4.81,8.52
231,2.08,6.27,1.03,3.16
232,-0.63,10.85,-5.63,-2.48
233,1.6,10.8,-4.47,4.73
234,1.53,-2.4,2.96,10.43
235,1.81,-10.04,7.21,6.35
236,3.47,-5.06,3.82,4.65
237,4.0,1.04,0.57,10.1
238,1.63,3.12,0.29,7.22
239,1.6,9.39,0.01,1.03
240,6.83,13.03,-0.57,-0.57
241,5.45,4.17,-2.79,-5.8
242,-1.25,-2.61,-1.34,-5.17
243,-4.14,-1.61,3.77,1.14
244,-4.86,-1.15,1.55,-4.21
245,-5.67,-4.18,-6.96,-13.19
246,-7.87,-4.03,-7.53,-10.27
247,-8.29,-2.89,-1.76,-4.17
248,-3.55,-3.06,-0.39,-6.22
249,0.83,3.44,-0.19,-7.88
250,1.05,7.82,1.38,-3.8
251,-0.86,6.36,0.41,-3.03
252,-3.68,7.0,-3.04,-9.3
253,-5.76,0.62,-3.86,-13.39
254,-6.17,-16.01,-1.9,-3.78
255,-7.92,-29.73,-4.82,5.64
256,-8.73,-25.46,-7.96,0.95
257,-3.48,-1.65,-3.01,-2.18
258,2.33,17.92,2.23,-0.04
259,4.27,18.47,2.31,-3.57
260,4.6,5.39,0.03,-6.79
261,4.23,-4.88,-1.34,0.04
262,4.63,0.11,1.53,8.04
263,3.4,6.34,3.05,2.71
264,-1.4,3.84,-0.83,-9.17
265,-2.72,3.16,-3.02,-7.08
266,-0.09,6.09,-0.57,5.45
267,0.2,3.53,0.52,9.96
268,1.31,-2.0,-1.25,6.28
269,3.73,-1.96,0.29,-0.2
270,1.17,-1.64,2.61,-6.7
271,-0.71,-1.76,3.55,-4.22
272,1.6,3.78,5.98,3.16
273,-0.54,5.9,4.53,2.18
274,-8.59,-6.35,-6.02,-5.15
275,-8.56,-12.08,-10.07,-7.88
276,0.74,1.99,-1.78,-2.54
277,3.54,8.79,0.41,2.65
278,5.95,4.32,-0.68,8.58
279,7.96,0.7,3.42,11.67
280,0.78,-0.69,6.95,6.47
281,-0.23,2.98,4.6,4.31
282,7.03,7.58,2.8,4.77
283,-3.8,0.03,-4.71,-3.86
284,-19.19,-13.44,-19.02,-10.5
285,-1.26,-7.31,-7.31,1.79
286,16.47,4.66,10.91,13.96
287,7.59,2.17,2.49,12.4
288,1.82,0.44,-1.63,6.78
289,3.24,1.99,4.62,4.21
290,1.72,0.49,2.94,2.39
291,3.39,9.82,4.98,-1.18
292,8.74,20.09,10.76,-2.74
293,10.64,9.6,10.85,-3.42
294,4.9,-4.37,6.01,-1.72
295,-3.28,-8.54,-2.32,0.73
296,-2.07,-4.2,-6.56,3.19
297,-0.02,3.62,-5.72,-2.28
298,-3.54,3.24,-4.03,-13.49
299,-4.82,-2.27,-1.8,-11.75
300,-2.01,-0.74,3.43,-0.61
