,ch1,ch2,ch3,ch4
0,-20.94,-19.22,-7.47,-17.43
1,-15.16,-10.29,0.11,-20.01
2,-20.39,-12.53,-4.09,-17.0
3,-29.89,-20.99,-10.28,-12.08
4,-23.3,-17.45,-7.05,-8.73
5,-8.54,-8.62,-2.17,-4.48
6,-7.57,-9.14,-4.34,-4.75
7,-5.13,-4.99,-1.68,-7.81
8,4.56,5.45,3.47,-5.0
9,1.21,1.57,-1.27,1.84
10,-1.97,-4.72,-0.98,6.94
11,9.41,3.11,6.75,8.51
12,16.86,12.0,8.49,8.74
13,9.81,10.59,3.1,7.72
14,6.38,7.19,-0.67,10.01
15,16.48,11.34,4.73,15.86
16,17.83,11.46,6.65,12.38
17,8.47,4.76,3.33,6.49
18,8.35,5.94,6.44,10.14
19,10.35,9.52,8.21,10.86
20,7.33,8.53,6.79,4.61
21,4.42,4.7,5.7,-2.38
22,4.21,2.97,5.57,-5.53
23,4.92,7.87,5.63,-2.11
24,6.6,11.2,4.28,3.14
25,9.13,6.12,3.63,4.95
26,0.58,-4.84,-2.3,-4.65
27,-7.63,-5.89,-8.27,-13.38
28,-1.64,5.07,-6.21,-7.96
29,3.02,9.18,-1.78,0.04
30,-0.07,2.68,0.87,1.96
31,-3.52,-4.05,0.12,-2.46
32,-1.55,-2.61,0.5,-3.63
33,1.11,2.44,2.49,2.69
34,1.51,4.64,3.71,10.6
35,4.75,8.69,7.17,12.9
36,1.47,6.95,6.02,3.96
37,-11.59,-6.88,-3.5,-6.03
38,-15.77,-13.85,-8.11,-5.1
39,-12.04,-8.04,-4.55,-2.55
40,-15.73,-5.95,-5.93,-9.98
41,-22.76,-12.86,-12.43,-18.37
42,-25.17,-19.25,-12.33,-17.03
43,-22.44,-19.48,-8.16,-14.48
44,-16.23,-17.22,-5.3,-14.83
45,-10.12,-16.45,-4.43,-11.17
46,-7.61,-15.91,-10.18,-7.31
47,-7.86,-10.74,-11.74,-3.82
48,-11.49,-7.64,-6.62,-5.18
49,-14.4,-11.71,-6.12,-13.31
50,-8.07,-10.18,-5.04,-10.4
51,-0.14,-2.95,-1.8,-0.3
52,4.91,1.18,0.41,3.15
53,11.15,4.11,1.64,3.96
54,16.0,11.24,5.34,7.41
55,17.15,19.51,11.29,12.82
56,17.0,20.01,11.15,12.3
57,17.61,15.83,9.68,9.04
58,16.07,10.11,9.67,12.12
59,12.9,7.44,8.45,16.51
60,11.03,13.24,8.79,17.34
61,14.7,19.18,10.58,12.3
62,19.24,14.62,11.89,5.44
63,12.32,-0.93,4.91,3.43
64,0.49,-10.3,-4.74,-0.82
65,-5.14,-4.35,-2.72,-8.76
66,0.08,4.42,4.81,-7.09
67,8.75,3.37,5.04,4.3
68,0.61,-4.31,-1.06,5.76
69,-5.55,1.06,0.79,-0.35
70,8.74,18.28,9.26,1.49
71,14.9,17.16,6.67,2.68
72,6.43,0.05,-3.62,-0.18
73,-4.22,-2.79,-8.17,-8.18
74,-17.15,7.82,-4.72,-14.54
75,-11.31,17.81,7.07,-12.42
76,12.98,20.46,18.9,-11.19
77,25.65,24.54,23.0,-5.39
78,22.03,28.24,15.6,-11.33
79,-1.39,7.37,1.26,-11.75
80,-22.52,-14.0,4.76,15.87
81,-10.22,5.23,21.48,-4.48
82,13.52,34.77,25.41,-44.53
83,21.3,29.69,14.63,-52.59
84,10.06,9.56,-6.19,-58.01
85,-20.27,-9.5,-17.04,5.09
86,-47.12,-27.83,-8.84,87.93
87,-46.21,-34.75,-15.9,69.9
88,-34.5,-28.07,-34.74,12.01
89,-18.59,-5.93,-23.83,-9.94
90,-1.69,3.37,0.59,10.02
91,-9.79,-20.95,-6.47,45.68
92,-26.6,-55.38,-40.42,40.03
93,-40.64,-84.0,-58.71,12.37
94,-39.7,-68.88,-41.05,-14.01
