,ch1,ch2,ch3,ch4
0,13.37,13.61,14.7,0.72
1,22.05,16.27,24.21,10.56
2,18.57,14.07,22.93,7.38
3,10.17,10.63,17.7,6.26
4,12.28,9.24,16.81,11.98
5,14.55,7.99,14.61,8.22
6,4.65,3.05,5.73,-2.84
7,-3.56,-2.98,-1.69,-6.2
8,-4.48,-5.09,-3.05,0.39
9,-12.29,-7.72,-8.47,1.8
10,-16.21,-9.05,-13.06,0.62
11,-10.68,-9.43,-12.6,-2.56
12,-7.48,-12.17,-14.42,-5.4
13,-6.62,-13.23,-15.53,0.72
14,-7.2,-13.01,-13.6,-5.24
15,-6.44,-11.08,-10.57,-20.14
16,-7.9,-11.15,-11.96,-23.64
17,-10.12,-15.15,-15.84,-18.11
18,-7.14,-14.67,-14.82,-7.27
19,-9.38,-14.17,-15.56,-2.39
20,-12.2,-14.04,-15.24,-6.3
21,-8.62,-10.79,-12.15,-12.65
22,-6.44,-9.85,-12.58,-14.85
23,-2.79,-3.62,-6.65,-3.44
24,-2.53,0.81,-2.3,5.11
25,-2.9,-0.16,-2.87,4.17
26,2.26,4.75,1.59,4.35
27,2.44,6.71,2.46,3.09
28,-0.05,6.74,1.99,2.79
29,-1.19,5.96,1.09,0.36
30,-0.22,2.29,0.28,-0.12
31,-3.47,2.11,1.71,3.13
32,-9.44,1.54,0.21,0.63
33,-6.22,0.72,2.3,-1.24
34,-5.51,0.19,5.13,-3.12
35,-5.22,2.06,5.01,-6.19
36,0.17,6.12,4.59,-8.05
37,-1.23,5.28,4.59,-6.6
38,-1.16,5.06,8.92,1.79
39,1.05,4.57,7.65,2.52
40,-2.26,1.89,-0.02,-1.25
41,-4.35,4.22,-1.38,-0.93
42,1.23,12.34,5.28,-3.71
43,9.12,19.04,11.96,-6.3
44,5.28,10.92,8.24,-11.47
45,2.06,-0.84,2.64,-1.57
46,4.72,-0.47,-0.77,19.86
47,2.42,2.12,-3.32,17.51
48,6.29,3.91,3.67,8.71
49,9.44,4.72,5.94,5.82
50,2.43,1.17,-2.8,1.14
51,-3.15,-2.77,-8.68,1.56
52,-1.81,-5.32,-8.03,2.93
53,0.65,-4.9,-3.03,-1.57
54,-1.66,-0.76,1.36,-4.26
55,3.14,4.83,6.84,3.22
56,14.74,8.33,9.83,3.88
57,19.59,10.8,6.34,-1.65
58,14.17,10.62,2.02,3.68
59,0.31,3.09,-1.22,6.18
60,-4.27,4.24,3.92,-0.4
61,-2.47,12.4,9.41,-6.65
62,-11.26,5.78,1.77,-8.56
63,-21.37,-8.59,-8.95,-8.38
64,-26.62,-16.19,-14.19,-14.37
65,-23.31,-10.89,-9.59,-15.41
66,-8.18,1.25,0.52,-5.1
67,11.9,9.57,8.99,3.99
68,21.86,13.88,13.29,8.69
69,7.65,8.82,4.49,1.63
70,-9.42,0.42,-3.82,-6.4
71,-9.06,-0.41,0.86,-1.71
72,-5.43,0.67,7.23,1.22
73,-10.53,-2.49,6.77,-5.34
74,-17.49,-9.01,-2.27,-15.46
75,-11.57,-9.54,-4.35,-11.94
76,-3.7,-6.92,-1.63,-0.38
77,-4.88,-11.55,-8.94,4.11
78,-5.76,-15.24,-12.45,8.67
79,1.02,-7.76,-6.48,10.93
80,25.41,7.66,2.27,17.39
81,39.77,12.29,5.16,25.99
82,24.53,3.26,2.51,22.92
83,2.02,-4.21,-0.11,11.07
84,-15.97,-9.21,-4.08,-10.51
85,-11.88,-6.57,-0.53,-21.82
86,0.06,5.06,5.91,-15.43
87,-0.68,16.71,10.07,-12.08
88,-2.55,17.18,9.88,-7.66
89,-11.69,1.31,-0.93,-7.73
90,-10.54,-4.52,-4.54,-12.2
91,8.57,8.35,0.59,-3.94
92,11.75,10.99,-2.66,1.03
93,1.06,-0.37,-14.81,-10.27
94,-7.91,-15.98,-25.69,-28.28
95,-9.88,-21.16,-11.71,-29.3
96,-8.34,-11.96,14.58,1.74
