,ch1,ch2,ch3,ch4
0,-5.38,-2.42,-10.95,0.32
1,-1.28,1.12,-7.61,-1.47
2,2.96,4.26,-0.36,-0.7
3,3.85,2.26,3.18,-1.36
4,1.43,0.68,-1.41,1.69
5,1.05,2.74,-5.17,8.0
6,2.68,2.58,-7.7,3.63
7,1.35,-1.8,-11.19,-4.23
8,-3.95,-7.51,-10.58,-6.27
9,-8.54,-9.83,-6.28,-8.58
10,-9.42,-4.75,-3.08,-11.52
11,-9.44,0.32,-5.94,-10.92
12,-7.96,-0.14,-8.19,-5.73
13,-5.32,-4.47,-4.15,-4.05
14,-1.4,-5.05,-0.98,-4.54
15,8.21,6.14,3.4,2.54
16,10.94,10.13,9.21,5.97
17,-1.35,-5.82,7.92,0.56
18,-9.33,-14.91,0.79,-2.83
19,-3.0,-2.16,-2.56,-1.72
20,3.21,11.72,-0.41,0.61
21,1.14,7.94,-1.76,-1.18
22,-2.53,-2.54,-3.33,-4.26
23,-4.34,-1.37,1.97,-3.58
24,-3.47,4.53,7.17,-0.79
25,-6.82,0.58,3.68,0.09
26,-11.77,-7.2,-3.8,-3.07
27,-3.54,-3.37,-3.0,-3.3
28,4.93,7.18,0.03,1.1
29,1.96,10.24,-1.42,1.83
30,0.49,9.47,0.49,0.66
31,2.03,7.56,3.5,0.25
32,3.77,4.77,5.92,0.2
33,4.13,5.23,7.57,3.74
34,3.4,7.17,7.23,6.21
35,5.65,7.14,6.38,4.09
36,4.08,5.98,3.54,2.78
37,0.75,7.09,5.4,9.28
38,-1.84,6.4,7.29,10.04
39,-7.75,0.65,1.32,-6.24
40,-11.28,-5.3,-2.63,-21.43
41,-10.31,-6.71,-1.97,-21.98
42,-5.25,-4.17,0.79,-8.57
43,0.76,-6.15,1.19,1.77
44,-0.17,-14.13,-5.09,-0.41
45,-4.25,-13.21,-10.79,-0.27
46,-2.45,-3.48,-12.64,6.57
47,3.02,0.31,-11.56,14.76
48,11.6,0.08,-5.7,22.25
49,20.57,4.11,3.92,23.05
50,12.65,5.01,7.0,10.56
51,-6.26,-3.96,-1.65,-8.77
52,-9.81,-9.79,-7.04,-19.4
53,-2.05,-6.16,-4.1,-17.02
54,-5.5,-4.33,-3.28,-12.73
55,-16.62,-5.72,-6.29,-10.2
56,-19.17,-3.27,-8.42,-8.92
57,-8.83,1.82,-3.23,-10.5
58,5.71,7.41,8.44,-10.48
59,12.92,12.13,15.05,-5.15
60,12.55,12.93,11.74,4.43
61,0.37,6.26,1.61,2.28
62,-20.84,-7.37,-7.11,-9.83
63,-33.19,-13.29,-12.12,-15.41
64,-12.28,7.19,-6.14,-9.78
65,25.21,33.37,13.9,7.74
66,29.7,27.3,22.68,15.48
67,8.43,3.64,13.62,5.07
68,-18.02,-16.59,-3.39,-2.83
69,-27.94,-25.75,-11.79,0.79
70,-4.72,-13.31,0.2,-11.31
71,20.94,3.76,10.61,-44.82
72,22.13,3.39,3.11,-52.58
73,7.4,0.67,-11.63,-15.39
74,0.16,11.18,-15.97,30.43
75,0.07,4.77,-6.62,8.81
76,5.14,3.02,15.14,-82.09
77,4.76,16.84,32.67,-110.35
78,-3.22,-0.15,24.38,-22.07
79,4.15,-18.67,6.36,41.88
80,1.02,-11.1,-6.17,26.38
81,-14.72,-0.17,-8.72,57.17
82,-4.62,11.78,-10.11,76.57
83,1.72,-8.05,-48.11,16.36
84,-35.42,-64.52,-72.67,61.81
85,-66.03,-91.71,-18.98,192.43
86,-53.86,-93.42,17.23,212.59
87,-31.18,-65.13,-30.85,89.9
88,4.48,-11.8,-68.56,-67.12
89,30.37,-31.74,-35.8,-75.61
90,22.06,-89.29,-1.7,15.28
91,1.94,-54.96,-15.25,-2.58
92,9.75,65.75,-2.34,-68.36
93,47.18,90.94,45.56,-37.73
94,54.61,-14.51,36.82,-6.12
95,42.21,-1.8,-7.87,-35.5
96,24.91,106.98,-27.3,-12.16
97,5.96,133.94,-3.54,31.96
98,-15.21,92.07,17.26,1.98
99,-41.13,44.84,-1.46,-46.39
100,-30.67,44.77,-4.26,-42.55
101,-4.23,58.19,7.77,-13.51
102,4.36,61.83,-3.23,-6.35
103,1.69,64.64,-4.85,-5.59
104,-6.01,52.91,19.68,-8.23
105,-19.49,55.55,37.17,-23.59
106,-21.22,78.75,42.26,-29.94
107,10.24,80.07,60.13,-25.34
108,34.9,42.72,84.67,-12.24
109,27.6,-19.28,57.58,7.79
110,20.74,-64.38,-8.3,11.75
111,20.11,-73.03,-15.21,5.15
112,14.27,-60.03,32.22,13.83
113,13.62,-38.67,52.95,14.85
114,19.52,-49.45,36.63,-13.82
115,17.4,-101.55,1.94,-11.88
116,12.19,-108.85,-20.23,33.07
117,19.71,-51.51,-11.01,36.96
118,25.0,-22.69,-12.55,3.04
119,12.51,-41.98,-27.95,-4.86
120,2.62,-48.36,-18.09,8.23
121,7.86,-36.52,-2.97,16.36
122,8.73,-37.62,-8.24,15.39
123,-1.44,-31.08,-11.54,11.27
124,1.16,-5.3,-6.41,15.29
125,8.48,-5.49,-13.4,14.68
126,-4.61,-24.82,-30.54,-7.89
127,-12.27,-15.81,-22.77,-19.47
128,-5.07,-0.22,-0.49,-11.3
129,-12.23,2.44,-6.32,-16.88
130,-15.96,11.45,-12.41,-17.62
131,1.58,17.61,2.69,1.25
132,8.07,9.61,10.16,9.2
133,-4.17,8.39,6.77,2.28
134,-7.48,19.49,-1.85,-4.79
135,-3.61,15.84,-11.44,-14.88
136,-7.4,2.36,-10.95,-17.58
137,-7.25,7.85,-3.82,-9.47
138,-10.48,13.04,-4.46,-8.02
139,-21.24,1.42,-9.29,1.28
140,-15.16,5.22,-2.4,19.36
141,-1.72,18.45,1.47,15.64
142,-2.06,9.17,-6.07,-5.53
143,-12.44,-8.02,-9.32,-18.97
144,-16.59,-10.31,-9.63,-8.16
145,-2.08,-2.64,-5.84,13.29
146,12.86,1.73,5.09,7.3
147,9.71,2.96,8.38,-7.79
148,-0.06,-1.49,-2.5,1.53
149,-2.32,-11.83,-8.86,8.91
150,-0.16,-7.4,-0.02,-0.17
151,-0.87,6.98,3.51,-8.86
152,-0.67,8.01,-2.56,-10.8
153,0.01,4.06,-1.39,-8.5
154,-0.88,6.82,2.95,-2.63
155,2.51,10.92,6.85,2.96
156,5.39,10.74,10.71,0.12
157,2.58,8.41,6.67,-3.27
158,-1.02,6.58,-3.24,-1.26
159,0.42,6.43,-4.42,1.9
160,2.49,7.54,2.31,6.91
161,-0.4,2.9,0.08,8.22
162,-2.38,-4.66,-6.53,-2.07
163,-6.63,-6.74,-9.1,-19.59
164,-8.93,-0.39,-7.71,-21.78
165,-1.12,6.17,-0.41,-6.49
166,1.1,2.33,3.47,4.51
167,-6.33,-2.39,0.86,7.51
168,-9.08,-0.59,0.23,3.37
169,-2.43,2.2,3.92,2.18
170,4.98,5.27,9.36,9.24
171,5.58,8.72,9.1,5.66
172,5.46,9.96,4.83,-2.26
173,5.55,9.72,4.32,-1.05
174,5.79,13.11,8.16,-0.14
175,5.41,18.02,10.29,1.42
176,-1.83,12.39,3.33,11.43
177,-4.67,0.43,-2.85,21.55
178,4.3,0.13,0.04,23.4
179,12.26,8.33,4.77,19.06
180,8.73,9.74,5.76,0.33
181,-5.89,0.7,1.44,-30.26
182,-16.55,-10.3,-3.43,-40.15
183,-15.21,-13.17,-6.85,-26.33
184,-10.9,-7.06,-7.61,-7.89
185,-1.02,2.68,-1.67,9.43
186,4.69,2.64,-3.21,5.62
187,2.33,-3.62,-9.12,0.32
188,6.52,-0.23,-3.69,21.56
189,9.98,4.83,2.02,37.26
190,10.99,5.17,4.0,32.99
191,10.18,2.14,1.2,20.79
192,-1.13,-3.07,-4.87,3.44
193,-17.79,-8.21,-8.34,-19.51
194,-21.96,-10.97,-6.82,-30.17
195,-9.05,-8.94,3.14,-16.85
196,2.38,-7.49,8.03,-10.53
197,2.49,-7.83,1.8,-11.64
198,-2.76,-7.3,-7.17,-5.55
199,-2.57,-3.18,-11.84,-5.13
200,-0.82,0.64,-11.08,-7.77
201,-8.38,-1.01,-8.4,-10.25
202,-7.27,0.9,1.05,-7.55
203,1.61,3.68,8.85,2.36
204,-0.4,0.31,4.44,4.85
205,-0.89,1.0,0.83,-5.61
206,2.81,7.07,4.51,-9.64
207,6.34,12.74,10.13,8.86
208,7.3,13.92,9.69,23.54
209,1.78,9.32,2.78,13.34
210,1.55,5.1,-0.16,-0.19
211,2.57,2.49,0.63,-3.28
212,0.59,3.62,5.87,-0.21
213,-0.49,3.13,7.18,1.22
214,-2.25,-1.5,-0.08,-2.01
215,1.8,0.26,0.62,-3.59
216,3.88,0.33,4.01,-4.06
217,-0.31,-3.91,2.35,-1.37
218,-0.72,-1.4,-0.33,2.02
219,2.05,0.21,-4.69,0.98
220,-0.58,-7.15,-6.91,-2.49
221,-13.35,-15.23,-8.04,-8.87
222,-14.6,-11.14,-5.62,-11.51
223,0.94,0.65,-0.15,-6.08
224,1.95,-1.08,-4.91,-3.95
225,-7.22,-9.12,-10.19,-3.45
226,0.21,-2.11,-2.77,8.5
227,11.98,8.83,5.46,16.28
228,6.29,7.16,4.67,9.77
229,-4.5,-2.56,-1.92,5.51
230,-7.28,-9.59,-6.0,7.29
231,-4.29,-4.46,-0.46,10.98
232,6.67,10.96,9.84,11.27
233,13.57,17.58,10.88,1.55
234,8.31,12.71,6.51,-3.62
235,4.05,9.23,4.83,7.15
236,4.72,6.95,1.51,11.67
237,3.72,0.42,1.6,-0.97
238,-3.91,-8.55,2.98,-9.96
239,-9.99,-10.12,0.91,-5.27
240,-7.45,-6.22,0.35,-1.78
241,-4.31,-5.33,-2.41,-3.92
242,-2.62,-3.09,-3.94,-2.28
243,-1.71,-0.22,-2.03,-2.13
244,-0.12,0.84,-2.51,-6.66
245,2.57,1.22,-3.22,-6.43
246,-1.97,-4.44,-4.87,-3.0
247,-3.45,-7.48,-2.83,-0.45
248,2.9,0.05,3.28,-0.73
249,3.92,6.84,5.16,-0.47
250,1.86,6.69,4.4,2.15
251,-0.61,1.98,0.99,-0.96
252,0.81,2.18,0.85,-8.85
253,7.54,7.05,5.53,-12.01
254,7.08,4.26,4.77,3.62
255,-4.08,-5.26,-1.85,17.85
256,-13.81,-11.9,-9.19,3.92
257,-10.98,-10.3,-10.61,-11.98
258,-5.49,-7.04,-7.3,-10.56
259,-4.96,-7.34,-5.45,-6.04
260,-1.79,-6.26,-3.9,0.45
261,0.71,-4.25,-3.22,6.6
262,-3.39,-5.38,-7.14,2.39
263,-7.63,-6.55,-10.68,-1.95
264,-0.85,0.17,-2.74,-2.03
265,10.95,9.51,10.38,-1.91
266,12.72,8.88,11.2,1.09
267,7.58,0.03,1.16,3.6
268,2.11,-6.66,-4.92,1.75
269,-0.18,-3.21,-0.59,2.24
270,4.66,6.03,6.94,7.69
271,8.02,10.34,7.95,4.83
272,6.62,12.13,7.5,-1.82
