,ch1,ch2,ch3,ch4
0,5.41,4.64,6.17,0.48
1,-0.6,-3.3,-2.91,-4.14
2,-1.92,-5.47,-4.19,-7.83
3,0.75,-1.78,1.72,-3.08
4,-0.15,-1.65,-0.62,3.67
5,-0.11,-3.44,-7.11,5.68
6,-0.3,-1.55,-7.58,1.5
7,-2.05,1.44,-3.06,-0.5
8,-2.03,-0.07,-0.9,3.19
9,-4.92,-6.95,-4.52,1.33
10,-4.75,-7.09,-4.08,-3.39
11,0.31,-2.65,-1.38,-5.97
12,1.94,-2.65,-1.3,-5.5
13,1.41,-2.69,0.43,-4.28
14,1.99,0.18,2.37,-7.61
15,4.9,8.13,5.4,-2.59
16,5.98,10.61,4.72,6.18
17,6.46,6.41,3.95,7.59
18,5.67,5.46,9.2,8.74
19,-2.47,2.58,9.03,-0.8
20,-9.47,0.18,4.62,-19.42
21,-12.17,-2.34,-1.03,-23.12
22,-9.34,-7.18,-5.89,-8.72
23,-2.57,-6.74,-6.81,3.12
24,-2.31,-4.89,-10.3,3.26
25,-0.64,-3.53,-9.35,6.6
26,6.75,-1.58,-1.42,17.45
27,12.98,-0.68,5.53,28.76
28,11.12,-0.06,6.85,28.44
29,3.22,-0.46,3.38,15.59
30,3.54,0.14,3.57,7.86
31,3.54,-1.28,0.8,-0.58
32,-4.95,-4.96,-6.44,-11.86
33,-10.03,-5.41,-8.62,-13.53
34,-8.1,-2.2,-5.67,-11.5
35,-0.79,3.32,0.91,-9.79
36,0.49,3.06,2.05,-8.22
37,-4.84,-3.17,-0.89,-7.54
38,-3.11,-5.05,0.51,-8.52
39,-0.75,-3.82,-0.82,-6.86
40,-2.02,-3.06,-3.58,-1.29
41,-2.85,-2.64,-4.49,-2.19
42,-0.52,-0.26,-3.8,-3.98
43,0.2,1.97,-0.73,-5.97
44,-7.16,-0.91,-0.71,-11.67
45,-10.62,-1.34,-1.71,-8.95
46,-6.01,2.49,-2.51,-0.2
47,1.74,7.23,1.29,5.3
48,9.66,11.02,9.25,8.02
49,9.96,7.86,7.29,7.15
50,6.22,2.88,2.44,5.49
51,2.3,0.44,1.97,4.16
52,0.69,0.07,1.76,1.69
53,1.73,1.63,2.26,0.63
54,-2.22,-1.23,-1.97,-1.53
55,-1.91,-2.82,-3.41,-1.08
56,4.8,1.42,3.05,0.62
57,5.85,2.81,6.96,0.95
