,ch1,ch2,ch3,ch4
0,-3.91,-1.44,0.48,-0.12
1,0.81,0.87,2.03,-4.81
2,2.31,-0.81,1.84,-6.59
3,-1.69,-4.13,-0.34,-6.99
4,-7.39,-3.99,-3.05,-4.46
5,-4.81,1.51,-1.14,3.36
6,3.58,5.17,2.17,6.35
7,5.37,1.65,0.98,-6.36
8,0.91,-2.53,-2.06,-13.94
9,-6.31,-5.03,-6.91,-5.6
10,-6.1,-3.95,-5.38,5.82
11,-1.02,-2.01,0.81,6.37
12,-0.12,-2.31,2.73,3.39
13,3.0,0.76,5.06,10.63
14,4.39,3.54,6.15,10.68
15,3.94,4.72,6.77,2.89
16,4.23,4.96,5.79,4.27
17,1.07,1.84,1.17,10.32
18,-2.79,-1.0,-2.59,6.81
19,-5.82,-3.9,-7.2,-4.82
20,-4.74,-4.5,-6.95,-4.8
21,-0.29,1.09,0.69,4.44
22,2.27,6.22,5.3,5.09
23,3.78,6.91,5.32,0.57
24,1.57,1.93,1.18,2.09
25,-0.01,-2.87,-2.64,8.33
26,4.19,1.47,0.85,7.33
27,5.09,5.5,3.49,2.88
28,1.07,3.2,0.35,3.54
29,-3.55,-0.38,-4.42,-0.6
30,-0.93,-0.94,-2.89,-3.17
31,6.63,-0.07,0.94,2.89
32,7.13,-1.36,0.43,3.26
33,3.84,-1.47,1.69,-7.96
34,-0.25,-2.62,-0.19,-10.85
35,-1.39,-4.42,-4.35,3.5
36,-0.1,-4.89,-5.65,6.88
37,-0.02,-4.14,-2.75,1.9
38,0.88,-0.56,4.73,2.69
39,-5.12,-2.11,2.29,-6.94
40,-14.63,-7.62,-6.84,-17.05
41,-13.69,-5.37,-5.82,-12.21
42,-3.0,1.69,1.19,-0.94
43,4.8,4.2,3.84,4.39
44,1.88,1.0,0.42,-0.72
45,-1.75,-2.18,-3.43,-4.73
46,0.43,-0.34,-3.62,-1.73
47,2.64,2.07,-0.62,2.34
48,1.67,0.74,0.51,1.82
49,-1.6,0.31,-1.34,-4.23
50,-1.71,1.94,0.68,-5.25
51,-1.21,1.9,3.59,-1.22
52,-2.69,2.28,5.26,-3.35
53,-0.41,4.02,6.95,-9.85
54,-0.52,0.7,1.71,-13.53
55,-1.5,-2.98,-3.53,-3.25
56,-0.01,-2.08,-2.49,7.27
57,-3.31,-3.29,-2.38,-4.2
58,-4.15,-3.93,-1.89,-12.61
59,-1.36,-3.0,-1.92,0.98
60,-0.88,-2.71,-1.23,14.01
61,-2.49,-2.76,0.83,10.43
62,-5.2,-4.75,0.05,-0.29
63,-3.18,-2.35,0.58,-5.25
64,-1.25,1.77,-0.37,-6.37
65,-1.94,1.97,-2.0,-2.05
66,-2.48,-1.25,-2.82,3.86
67,-5.69,-7.33,-6.22,-5.36
68,-4.6,-8.59,-8.59,-13.48
69,0.42,-3.64,-8.05,-8.79
70,0.62,4.23,0.44,0.36
71,-3.26,12.02,9.75,6.41
72,-2.58,17.28,11.8,2.39
73,3.67,21.14,13.74,-0.44
74,8.0,20.07,11.25,3.54
75,5.91,14.74,6.84,7.1
76,-10.58,10.43,5.66,-2.13
77,-18.97,11.93,2.63,-22.81
78,-6.88,19.49,2.8,-28.13
79,-18.25,33.11,7.3,-14.82
80,-22.23,30.7,0.58,-1.59
81,-11.48,-0.89,-18.09,-30.15
82,-25.42,0.36,-19.87,-74.7
83,-31.7,13.21,-9.27,-10.01
84,-14.49,11.43,10.58,98.94
85,-1.06,35.71,33.11,90.8
86,-29.6,-31.44,-0.21,1.31
87,-62.48,-110.55,-43.62,-36.92
88,-53.17,-24.72,-27.22,8.92
89,0.68,40.61,-5.45,55.26
90,53.78,21.44,8.24,77.47
91,49.38,26.74,19.12,84.34
92,28.71,27.61,2.94,43.87
93,22.89,12.36,-17.23,-14.36
94,23.43,-6.97,-32.7,-46.27
95,35.54,-48.31,-64.19,-42.64
96,39.3,-56.07,-79.4,-20.48
97,27.55,9.78,-37.09,-14.65
98,12.32,63.62,8.35,-17.03
99,16.87,92.28,29.24,-15.12
100,40.54,77.49,33.78,-12.07
101,24.03,-12.32,10.5,-9.17
102,-4.52,-48.73,7.23,5.96
103,6.95,14.51,35.11,25.89
104,33.93,73.28,45.52,16.01
105,46.75,53.15,39.66,5.58
106,27.64,4.07,26.42,9.12
107,-0.57,4.45,6.57,0.6
108,-2.51,1.92,10.04,-3.93
109,10.78,-30.33,22.32,3.86
110,21.21,-15.4,15.92,10.07
111,37.6,24.85,11.59,12.86
112,51.17,3.78,29.4,16.58
113,40.72,-58.92,48.43,10.25
114,11.69,-102.61,1.53,-7.88
115,-5.97,-99.86,-45.47,-12.89
116,-9.91,-57.58,5.92,2.86
117,-4.71,-17.52,46.69,18.98
118,5.13,-11.02,32.53,18.16
119,-2.75,-35.91,20.8,1.48
120,-16.0,-64.32,4.6,-23.73
121,-23.36,-73.85,-12.04,-39.1
122,-31.03,-68.18,-36.72,-29.48
123,-38.57,-58.03,-51.61,-22.76
124,-39.71,-53.68,-9.18,-27.37
125,-25.28,-34.41,40.94,-6.61
126,-11.65,-1.45,20.51,17.04
127,-18.58,-14.33,-25.63,3.6
128,-28.68,-19.84,-18.15,-24.09
129,-22.55,60.36,7.97,-49.73
130,-18.18,123.83,6.86,-58.23
131,-17.44,95.55,-19.7,-37.27
132,-6.85,77.51,-30.15,-3.67
133,6.36,101.51,19.78,12.15
134,12.95,89.14,61.5,-5.94
135,14.39,45.47,38.97,3.96
136,11.15,19.55,-5.9,43.18
137,-4.08,14.84,-26.22,34.38
138,-15.97,8.04,-24.69,9.6
139,-10.0,-7.2,-24.22,23.05
140,12.87,0.71,-10.7,10.59
141,14.54,1.2,1.21,-57.85
142,-18.2,-45.12,-17.69,-50.3
143,-24.82,-62.97,-32.06,53.83
144,-15.89,-59.6,-28.18,74.34
145,-20.16,-80.14,-27.0,-23.05
146,-11.94,-63.5,-24.09,-60.93
147,7.31,-8.49,-13.48,41.24
148,11.47,-5.14,-3.79,103.7
149,-9.67,-68.79,-11.02,24.2
150,-27.38,-94.07,-26.12,-27.07
151,-24.83,-46.4,-36.21,7.8
152,-16.05,-18.57,-34.47,12.68
153,-2.96,-50.25,-7.57,-23.33
154,8.27,-75.76,11.57,-30.72
155,4.74,-54.4,-3.13,-2.14
156,-3.52,-23.07,-20.0,6.48
157,-14.23,-27.2,-19.52,-3.65
158,-12.98,-47.6,-9.16,23.94
159,18.34,-25.26,-2.39,42.23
160,33.55,12.89,2.65,13.36
161,17.5,11.05,6.83,7.13
162,11.34,9.28,13.72,18.52
163,14.12,32.2,25.47,-2.14
164,21.38,48.18,6.56,-28.47
165,31.53,48.39,-6.28,-20.46
166,21.58,37.32,27.87,-1.69
167,4.83,26.03,48.98,-5.62
168,8.86,31.54,43.85,-1.72
169,18.74,47.14,26.96,9.84
170,13.72,46.28,5.76,-0.98
171,3.89,36.18,6.88,-8.15
172,1.73,41.27,12.42,-4.16
173,6.23,44.36,-3.12,-9.31
174,4.77,32.1,-13.84,-14.23
175,-6.45,27.17,4.34,-7.9
176,-16.68,24.04,15.82,-2.47
177,-18.9,11.98,3.16,-1.8
178,-9.87,14.83,-1.6,-1.85
179,-1.72,22.24,-1.2,-5.39
180,-4.16,14.31,-6.93,-6.83
181,-4.23,11.58,-6.58,-6.31
182,2.61,17.05,-8.06,-11.66
183,5.56,13.41,-13.06,-16.92
184,2.16,9.37,-0.42,-5.61
185,2.36,16.96,18.55,12.38
186,6.21,21.04,14.47,10.85
187,7.07,17.67,0.18,2.46
188,8.08,17.64,-0.12,6.41
189,7.17,15.77,5.71,9.38
190,4.8,14.76,10.33,1.87
191,8.28,21.72,16.93,-1.01
192,12.27,23.7,14.9,5.02
193,10.84,14.17,3.44,8.85
194,3.71,3.99,-2.9,6.77
195,-0.09,5.56,1.25,-0.82
196,7.45,16.46,8.39,0.8
197,12.6,19.08,8.67,12.09
198,8.9,11.81,8.72,13.81
199,2.61,8.22,14.88,4.48
200,7.66,20.05,27.58,2.92
201,20.84,39.74,39.26,8.96
202,14.81,30.72,29.17,6.42
203,-6.58,-8.87,4.28,4.69
204,-23.58,-30.92,-13.59,-2.74
205,-25.49,-19.3,-16.71,-17.43
206,-16.2,-5.15,-8.02,-18.98
207,-10.76,-1.1,-0.56,-8.99
208,-9.04,6.76,0.86,0.8
209,-10.5,8.56,-5.21,-3.45
210,-11.57,0.94,-10.31,-7.73
211,-4.96,-4.98,-3.33,-2.01
212,2.93,-11.23,1.78,1.25
213,2.74,-17.47,-5.43,8.74
214,-4.62,-23.2,-14.84,12.86
215,-9.6,-25.55,-20.59,4.26
216,-7.27,-25.02,-23.64,-4.19
217,-1.57,-26.52,-21.45,-2.99
218,0.31,-29.01,-18.35,0.67
219,-1.87,-31.92,-20.77,-2.23
220,-0.28,-31.96,-20.5,-1.26
221,0.35,-28.79,-15.72,2.02
222,-2.06,-26.62,-10.99,-0.75
223,5.08,-21.39,-5.37,-0.0
224,6.95,-16.87,-5.68,2.23
225,0.8,-14.24,-5.15,6.81
226,1.73,-13.42,-0.9,10.31
227,2.79,-13.59,-0.35,-0.82
228,2.55,-9.57,0.0,-7.11
229,-1.6,-11.31,-3.12,-2.36
230,-2.39,-11.17,-3.37,5.77
231,4.2,-4.01,1.14,12.6
232,0.58,-3.89,0.35,4.91
233,-11.81,-8.11,-3.57,-4.77
234,-16.78,-9.6,-7.71,-10.24
235,-9.21,-3.81,-4.63,-12.73
236,-4.56,2.59,1.91,-8.79
237,-8.21,1.86,-0.45,-3.68
238,-5.11,1.29,-5.37,-0.99
239,1.59,3.96,-4.32,0.32
240,8.15,8.76,4.66,3.16
241,11.68,8.12,11.71,1.19
242,2.08,-2.75,7.21,-5.07
243,-7.29,-10.39,0.95,-8.96
244,-4.99,-5.77,-0.71,-9.99
245,-0.13,3.83,-0.23,-6.3
246,-0.59,8.16,0.02,-2.74
247,-2.13,6.77,-0.47,0.15
248,-1.18,4.88,-0.32,5.47
249,-3.99,2.28,0.82,5.8
250,-3.03,2.63,5.72,2.48
251,3.67,7.67,9.12,-4.36
252,5.21,11.05,7.48,-8.76
253,3.06,10.36,6.1,1.42
254,1.32,7.55,4.23,11.2
255,1.12,6.76,1.78,8.37
256,1.04,8.69,1.62,2.13
257,0.23,8.83,3.67,-2.09
258,-2.2,5.49,4.45,-2.83
259,-8.71,-1.61,0.4,-3.48
260,-11.53,-8.45,-2.57,-6.19
261,-5.12,-5.66,-0.54,-0.11
262,4.36,4.38,2.84,7.74
263,9.72,8.05,4.65,3.41
264,5.92,2.52,0.71,-5.83
265,-1.0,0.53,-3.4,-9.6
266,-2.2,4.6,-1.82,-4.74
267,-2.15,0.36,-2.29,-1.09
268,-10.16,-14.16,-10.0,-7.05
269,-17.77,-20.31,-14.97,-10.99
270,-8.88,-6.21,-6.4,-1.03
271,4.14,10.0,7.02,15.55
272,7.81,9.3,17.39,25.4
273,6.54,-0.09,21.85,19.47
274,-1.93,-6.45,13.07,-1.89
275,-11.11,-7.29,0.42,-21.04
276,-14.2,-6.37,-6.3,-27.22
277,-7.4,-4.94,-4.99,-21.55
278,6.01,-1.85,-1.93,-12.07
279,7.68,0.5,-9.35,-7.48
