,ch1,ch2,ch3,ch4
0,1.15,2.9,-0.44,0.85
1,-2.73,-0.01,-0.68,9.27
2,-2.29,0.53,3.38,17.22
3,1.46,2.46,6.03,10.42
4,2.78,0.56,1.93,-9.03
5,-4.16,-2.29,-1.78,-27.55
6,-10.81,-0.36,4.7,-28.88
7,-8.41,1.09,9.58,-11.82
8,-2.79,0.15,2.88,1.56
9,9.2,2.27,-1.19,10.5
10,13.77,2.22,-3.45,15.43
11,3.78,-1.57,-6.23,14.84
12,8.6,3.05,0.22,22.17
13,21.27,12.56,7.87,25.46
14,14.72,11.21,7.39,12.24
15,-2.85,3.19,0.76,-6.7
16,-11.43,-1.13,-5.07,-20.38
17,-7.47,-2.55,-5.04,-18.87
18,-2.33,-1.87,-2.53,-8.09
19,-3.39,-0.06,-1.12,-4.62
20,-9.34,-1.9,-4.59,-10.96
21,-9.86,-4.14,-7.9,-18.83
22,-3.94,-3.55,-5.47,-15.29
23,1.55,-2.61,-2.62,1.51
24,8.92,1.29,1.16,11.12
25,9.15,3.18,2.9,5.26
26,-1.04,-0.8,1.21,-4.24
27,-5.55,0.01,3.39,-9.9
28,-1.67,4.31,6.34,-5.04
29,1.98,4.87,7.52,4.38
30,2.19,2.63,7.14,2.6
31,1.24,0.52,4.55,2.42
32,2.48,0.53,2.25,8.2
33,2.58,-0.75,-0.92,4.24
34,3.29,-0.97,-1.43,5.41
35,3.46,0.5,-1.18,8.54
36,-0.43,-1.24,-4.88,1.58
37,-2.78,-3.44,-4.6,-1.12
38,-5.12,-6.15,-0.92,0.11
39,-3.1,-7.25,0.45,4.23
40,2.59,-3.31,-0.76,3.6
41,-0.78,-3.29,-4.21,-4.14
42,-5.57,-7.13,-7.87,-4.74
43,-0.82,-2.46,-7.96,-4.7
44,3.81,5.7,-3.43,-5.56
45,0.52,4.02,1.22,-0.67
46,-2.89,-3.33,5.99,5.06
47,-2.76,-7.59,6.76,2.83
48,-2.65,-5.8,-0.41,-4.89
49,-0.93,0.86,-4.57,-1.3
50,0.33,4.14,-2.53,6.11
51,0.31,2.6,-0.12,5.13
52,0.04,3.0,1.14,3.2
53,-3.4,3.43,1.2,1.48
54,0.64,5.48,5.25,3.28
55,8.83,8.81,8.25,6.99
56,8.4,6.97,3.28,3.87
57,3.36,3.59,1.66,0.78
58,-0.03,2.6,4.63,0.75
59,2.01,7.48,6.43,-0.2
60,1.83,11.23,4.15,1.29
61,-2.15,6.33,-3.11,1.76
62,-2.73,4.33,-5.43,-2.52
63,-0.39,4.84,-1.2,-3.2
64,5.13,1.62,2.99,3.56
65,3.0,-1.52,-0.08,-0.88
66,-2.97,-0.59,-6.11,-14.76
67,1.86,0.67,-6.89,-15.97
68,-0.7,-5.79,-3.59,-6.35
69,-11.58,-6.06,6.53,1.39
70,-19.1,5.55,8.91,-12.71
71,-11.5,28.06,3.86,-26.01
72,2.14,37.44,2.07,-9.39
73,-24.79,16.59,-9.67,-11.62
74,-52.19,6.71,-11.11,-31.63
75,-29.05,-10.75,6.21,-33.42
76,-6.59,-7.61,17.27,-27.64
77,-39.06,75.59,29.08,7.44
78,-86.33,69.82,42.9,49.25
79,-83.93,-28.92,30.25,26.04
80,-25.89,-58.63,-16.06,8.15
81,67.23,-25.28,-38.25,67.68
82,103.48,60.17,-10.68,90.31
83,63.67,72.65,1.29,46.67
84,29.13,32.65,-7.94,18.97
85,13.02,61.68,11.7,4.84
86,6.88,71.53,30.1,0.77
87,16.63,24.17,6.47,3.61
88,34.92,-25.5,-26.54,-11.22
89,51.79,19.01,-29.15,-9.15
90,47.77,99.95,-15.15,3.5
91,8.96,76.54,-17.69,-12.55
92,-11.31,28.71,-27.1,-17.57
93,7.22,45.15,-30.89,-0.71
94,13.6,66.96,-43.89,-3.17
95,8.45,30.93,-48.34,-11.67
96,23.64,-24.1,-0.87,9.24
97,34.91,-41.01,63.4,24.03
98,16.7,-46.62,63.23,0.68
99,-1.82,-56.12,26.53,-18.44
100,-9.71,-77.23,19.46,-18.09
101,-14.19,-98.92,11.71,-21.11
102,-14.31,-96.43,-30.23,-21.48
103,-17.66,-97.23,-44.65,-13.5
104,-9.12,-96.09,5.45,-1.62
105,12.28,-93.35,46.97,8.25
106,26.23,-101.67,34.81,13.41
107,21.84,-101.92,5.54,4.56
108,2.87,-91.23,1.06,-13.95
109,-9.1,-89.91,8.87,-10.92
110,-24.53,-111.7,-5.09,0.78
111,-30.96,-95.79,-18.96,-2.33
112,-5.69,-47.11,-13.92,-6.54
113,9.07,-56.61,-11.06,-12.41
114,-9.08,-74.6,-12.28,-19.8
115,-28.82,-40.51,-15.58,-12.61
116,-19.01,-13.89,-20.99,-0.6
117,-2.52,-10.88,-6.4,-4.67
118,-9.74,12.55,15.68,-19.19
119,-18.46,44.07,19.33,-21.08
120,-13.05,57.32,18.11,-7.1
121,-11.86,57.36,8.66,2.71
122,-21.9,57.85,-6.83,-2.61
123,-13.14,87.97,0.59,-10.25
124,16.26,131.98,14.63,-8.85
125,22.68,137.99,9.68,-4.99
126,8.75,110.84,9.96,1.39
127,15.81,92.94,21.95,7.38
128,30.43,82.87,19.22,10.58
129,21.08,49.36,2.77,15.24
130,3.97,5.5,-13.71,12.51
