,ch1,ch2,ch3,ch4
0,1.06,0.52,-6.7,-1.33
1,-3.26,-2.2,-6.19,-3.74
2,-6.6,-3.52,-3.34,-5.95
3,-7.05,-1.64,-1.18,-6.55
4,-2.57,3.13,0.62,-1.87
5,-2.46,1.38,-3.12,-0.52
6,-3.49,-3.01,-3.6,-0.8
7,-0.7,0.53,2.42,-2.91
8,0.83,3.62,4.57,-3.97
9,-1.26,0.09,0.71,-1.77
10,-3.85,-1.65,-4.67,-3.58
11,-0.24,9.25,1.1,-1.73
12,3.6,15.24,7.78,1.33
13,0.37,-6.95,1.78,-2.34
14,-5.05,-29.57,-2.09,-7.37
15,-5.87,-17.8,0.19,-9.98
16,-0.11,9.72,3.05,-2.91
17,3.11,14.98,2.39,6.31
18,5.14,5.5,-0.07,7.23
19,7.95,6.85,1.78,3.93
20,2.5,10.85,2.23,-1.18
21,-2.5,5.76,-0.33,2.32
22,-4.4,-2.18,-2.32,3.87
23,-0.46,5.06,4.02,-0.62
24,7.49,16.72,10.9,2.05
25,0.04,5.38,1.12,-2.36
26,-5.62,-5.48,-5.97,-5.43
27,1.6,-0.16,-2.63,-2.6
28,2.54,1.46,-3.1,-1.43
29,-1.94,-3.55,-4.9,6.73
30,-8.05,-8.82,-7.81,5.28
31,-11.05,-1.66,-6.44,-7.46
32,-6.16,12.95,-2.16,-11.35
33,-0.88,4.67,-4.45,-4.81
34,-2.95,-24.26,-9.41,1.75
35,-6.36,-34.22,-9.88,3.56
36,-1.16,-9.57,-1.47,1.9
37,-0.39,7.48,2.84,-5.77
38,-4.49,-2.59,1.29,-6.05
39,-0.6,-4.99,4.77,4.79
40,3.51,6.36,8.26,9.19
41,4.37,5.87,7.73,8.37
42,4.87,-12.38,-2.64,5.47
43,5.71,-12.39,-9.94,1.44
44,6.39,15.9,-0.08,-0.16
45,4.06,24.97,5.53,-2.74
46,2.86,16.2,6.21,-3.68
47,1.79,15.92,7.18,-1.66
48,-3.15,6.97,-0.97,-0.66
49,-7.95,-1.24,-1.52,-2.88
50,-5.18,11.7,6.05,-5.17
51,5.18,25.35,9.76,-2.75
52,1.81,17.86,11.34,-5.17
53,-5.94,0.33,10.73,-6.81
54,0.02,-9.16,5.3,4.47
55,-5.61,-9.44,-3.69,5.61
56,-14.08,4.94,1.41,-9.86
57,-10.62,13.02,5.55,-28.27
58,-8.17,9.92,-0.93,-38.89
59,-7.82,10.93,2.63,-33.49
60,-11.76,-18.04,2.2,-22.95
61,-16.68,-30.14,4.85,-13.03
62,-21.62,5.45,-12.25,-27.26
63,-17.2,3.29,-71.15,-31.89
64,10.87,-18.13,-62.97,18.8
65,38.16,16.21,31.58,70.9
66,13.93,56.61,77.84,79.56
67,-27.55,29.5,45.9,48.61
68,-27.13,6.94,7.54,50.03
69,-12.04,18.59,-13.15,88.7
70,5.02,5.11,-30.88,63.02
71,15.42,-6.66,-52.55,-11.01
72,20.92,-17.66,-59.53,-28.15
73,26.65,-40.32,-32.16,10.82
74,13.6,-42.42,-1.66,28.76
75,9.77,-25.21,6.69,4.53
76,16.32,-11.49,6.13,-22.66
77,3.54,-6.45,-6.62,-30.79
78,-6.68,-5.04,-29.48,-33.85
79,8.58,-0.06,-34.47,-28.55
80,24.06,14.14,-5.97,-15.5
81,11.62,7.45,31.12,-12.22
82,-0.96,-25.65,44.95,-17.27
83,22.03,-25.68,47.66,-5.58
84,47.2,26.09,27.61,10.32
85,29.14,29.8,-13.66,-5.99
86,-6.57,-30.27,4.81,-28.74
87,-12.54,-25.02,66.14,-31.9
88,6.23,18.51,75.83,-23.12
89,25.0,17.58,47.74,-7.11
90,34.83,11.46,18.69,5.71
91,31.22,22.53,-2.77,14.04
92,25.15,38.1,14.14,15.78
93,35.51,40.62,37.69,23.25
94,42.28,24.87,19.73,38.94
95,23.48,11.81,-8.81,35.32
96,0.86,10.56,-0.15,24.14
97,-7.7,2.77,30.07,16.16
98,-4.52,-18.83,27.57,-2.24
99,-3.43,-29.4,-19.79,-17.37
100,-18.75,-14.36,-58.95,-13.69
101,-38.04,-8.25,-30.89,-11.1
102,-40.82,-22.18,5.45,-21.93
103,-25.56,-16.74,-19.0,-26.02
104,-19.42,-11.18,-26.77,-19.37
105,-34.04,-16.05,20.35,-21.0
106,-31.72,14.85,61.2,-26.74
107,-15.34,55.73,55.24,-19.35
108,-11.57,69.62,3.73,-6.34
109,-16.63,72.06,-31.06,-8.78
110,-26.03,58.32,-7.32,-22.15
111,-16.56,27.34,20.41,-19.77
112,-3.99,-4.94,7.46,-10.08
113,-18.68,-25.75,-16.38,-9.2
114,-29.68,-30.71,-33.23,-16.47
115,-26.51,-33.17,-47.28,-23.1
116,-22.62,-31.78,-47.62,-12.23
117,-15.45,-32.79,-43.55,0.95
118,-6.85,-63.22,-40.46,3.48
119,-4.64,-101.6,-37.69,0.7
120,-11.2,-91.63,-48.63,-6.41
121,-18.99,-50.1,-39.59,-2.69
122,-13.02,-41.33,-7.06,14.73
123,2.52,-58.18,1.92,33.37
124,2.68,-54.92,-14.53,26.11
125,2.8,-21.07,-22.14,-22.33
126,15.29,14.76,5.42,-64.95
127,10.66,5.32,20.92,-51.17
128,-1.34,-42.26,-7.02,31.14
129,3.71,-37.02,-20.69,107.47
130,9.06,4.77,2.94,85.92
131,10.81,-15.71,19.88,45.26
132,12.66,-39.68,6.57,53.89
133,10.8,-2.54,-10.36,42.21
134,7.14,47.82,-5.57,19.87
135,5.91,45.53,-10.7,15.88
136,12.16,-22.82,-30.66,14.48
137,3.22,-66.4,-25.93,-0.78
138,-11.07,-32.08,-14.21,-35.4
139,-6.66,-23.64,-24.98,-8.07
140,3.88,-60.6,-46.56,62.94
141,21.5,-50.07,-37.4,56.12
142,25.41,-27.82,-17.55,-6.73
143,4.98,-19.3,-17.23,-37.65
144,-11.81,10.33,23.67,-30.27
145,-12.31,28.12,64.75,-28.1
146,-2.46,6.11,31.67,-45.18
147,-5.67,-4.66,5.79,-40.38
148,-11.64,26.45,25.26,9.39
149,-3.66,72.7,32.36,30.91
150,-0.55,86.36,7.98,-1.84
151,3.85,58.88,-8.12,-11.97
152,10.12,54.93,12.96,-1.19
153,9.85,68.76,32.8,-7.99
154,10.72,55.58,22.59,-14.71
155,9.1,40.06,11.64,-14.51
156,6.0,43.2,22.73,-10.61
157,3.09,27.98,23.1,-5.27
158,6.73,2.49,4.87,-3.25
159,9.24,7.13,4.0,-4.89
160,1.14,15.3,9.27,-11.37
161,7.17,16.87,8.63,-10.51
162,17.01,23.37,16.42,-2.37
163,16.86,22.6,29.5,3.91
164,22.39,19.63,39.22,8.29
165,22.69,21.37,33.19,4.17
166,15.17,20.67,23.9,0.13
167,11.3,9.93,15.65,-1.06
168,11.0,0.86,3.56,-1.8
169,6.35,0.77,-1.83,5.21
170,-0.67,-1.72,-9.69,6.02
171,10.03,3.1,-8.07,4.56
172,18.95,8.41,7.02,5.9
173,12.29,-1.68,11.09,5.04
174,16.06,-8.7,8.08,7.83
175,14.5,-6.46,5.91,2.03
176,-2.4,-5.92,2.93,-7.65
177,-6.41,-9.28,-3.78,-5.19
178,4.15,-10.52,-4.46,4.28
179,5.98,-6.66,5.44,8.71
180,-5.38,-6.88,-0.72,2.52
181,-7.44,-11.59,-13.55,0.38
182,-8.86,-17.13,-12.58,0.63
183,-15.87,-16.18,-9.32,-7.4
184,-6.84,-4.6,-7.35,-5.75
185,1.06,1.56,-5.34,5.12
186,-2.91,0.53,-2.68,8.16
187,-4.31,-0.04,-3.93,4.71
188,-3.54,-2.81,-8.94,2.96
189,-7.12,-2.64,-9.26,0.98
190,-13.72,1.58,-10.3,-5.06
191,-10.65,7.81,-7.82,-6.91
192,-1.95,12.55,-0.96,-9.12
193,1.71,11.0,-0.37,-10.86
194,-2.04,5.94,-5.23,-4.68
195,-15.89,0.33,-12.59,-2.29
196,-17.54,3.9,-7.86,1.99
197,-4.55,9.93,0.76,8.02
198,-5.58,6.07,-4.35,0.38
199,-12.94,2.53,-6.17,-7.89
200,-5.22,5.84,-0.29,-2.75
201,3.17,9.28,1.38,5.32
202,-9.83,2.5,-4.85,-4.29
203,-22.63,-6.4,-10.61,-19.92
204,-15.12,-6.43,-8.53,-11.47
205,-6.82,-5.68,-4.35,10.24
206,-0.99,-2.54,5.46,19.91
207,3.06,-2.63,8.58,9.75
208,0.0,-12.06,-1.23,-3.75
209,-0.7,-17.15,-1.67,-3.81
210,-2.23,-16.91,2.66,-2.36
211,-3.85,-11.14,4.96,-3.98
212,-1.85,-8.51,2.56,-1.95
213,2.72,-14.48,-3.93,5.25
214,2.6,-15.57,-6.07,4.95
215,-8.49,-13.74,-6.52,-9.16
216,-11.49,-10.71,-2.73,-12.09
217,-9.57,-11.31,-7.22,-6.61
218,-7.82,-11.28,-13.61,-4.92
219,3.74,-1.87,-2.51,-1.09
