,ch1,ch2,ch3,ch4
0,8.49,12.27,8.46,-3.41
1,11.48,13.45,8.8,0.29
2,6.04,2.27,5.63,3.22
3,-2.82,-6.19,0.0,0.57
4,-4.97,-3.47,-1.49,3.96
5,-6.22,-4.25,-6.02,2.28
6,-5.1,-7.21,-8.34,-5.95
7,-3.74,-6.59,-6.09,-9.79
8,-2.37,-4.64,-4.13,-0.55
9,3.15,0.7,-1.18,10.66
10,2.01,4.05,-2.0,4.79
11,-0.57,4.19,-1.59,0.89
12,-0.37,1.01,-1.42,4.14
13,0.76,-2.41,-2.77,5.69
14,8.52,2.36,3.86,6.31
15,11.71,5.69,7.75,5.66
16,10.36,5.43,7.21,13.08
17,8.3,4.63,7.13,14.96
18,3.67,3.72,6.14,7.13
19,1.61,5.12,6.55,9.68
20,-2.03,0.76,1.73,14.64
21,-4.35,-2.44,-3.54,6.94
22,-3.58,0.67,-4.41,-3.87
23,-1.4,1.96,-1.75,-5.41
24,2.11,0.78,1.88,-4.8
25,0.12,-3.91,-2.05,-4.0
26,-0.7,-5.47,-3.35,4.67
27,-2.82,-3.08,-2.89,1.99
28,-9.85,-5.41,-8.94,-13.56
29,-11.24,-7.2,-11.97,-18.98
30,-9.48,-5.06,-10.63,-13.01
31,-5.45,-1.2,-5.49,-0.05
32,-1.94,1.23,-0.47,2.99
33,0.79,1.2,2.59,-3.54
34,4.55,1.69,6.36,-0.94
35,2.43,1.48,5.68,3.84
36,1.31,2.2,3.87,3.02
37,1.5,0.2,1.76,-1.74
38,-1.07,-2.86,0.35,-4.18
39,-0.58,-2.57,1.11,-6.56
40,1.59,-2.41,0.49,-9.91
41,5.01,4.43,4.87,-2.42
42,3.94,9.85,6.53,5.05
43,3.35,7.34,4.71,8.43
44,6.95,4.24,6.31,5.28
45,5.23,1.85,4.78,-6.47
46,5.78,5.45,5.63,-4.29
47,1.04,4.53,2.47,1.7
48,-6.25,-1.55,-4.08,3.0
49,-3.59,-2.61,-4.22,5.21
50,-4.91,-6.77,-7.04,-0.52
51,-5.96,-8.66,-6.22,-5.54
52,-4.13,-4.9,-1.43,-5.68
53,-4.61,-3.18,-3.05,-7.59
54,-2.11,-1.78,-4.17,-10.58
55,-3.95,-3.46,-4.48,-8.88
56,-9.0,-7.93,-5.9,-0.38
57,-7.34,-9.0,-4.78,5.07
58,-1.97,-4.4,-1.16,2.88
59,0.05,1.74,0.38,-0.07
60,-3.38,1.85,-3.24,-1.86
61,-1.36,2.44,0.13,-1.84
62,4.32,3.48,6.29,-3.84
63,2.82,0.71,2.4,-3.85
64,0.73,0.99,-2.72,6.6
65,3.31,2.37,-2.81,15.2
66,7.77,3.51,1.9,13.47
67,2.02,0.29,1.09,0.35
68,-6.8,-4.94,-3.29,-6.96
69,-2.19,-2.86,1.19,0.3
70,2.3,-1.24,4.0,1.64
71,1.49,-1.97,1.06,2.21
72,1.76,-1.53,-1.45,3.93
73,3.36,-0.05,-0.55,-1.73
74,6.23,3.45,2.41,-3.3
75,4.7,3.64,3.08,1.2
76,2.45,3.52,6.76,6.24
77,3.99,4.92,9.18,-1.69
78,6.68,1.85,3.75,-15.71
79,6.67,-1.15,0.33,-4.39
80,-1.17,-1.05,1.62,17.06
81,-7.38,-2.4,0.93,11.65
82,-9.77,-6.57,-4.83,-11.09
83,-6.66,-6.42,-8.48,-14.45
84,3.83,2.39,-2.65,-1.72
85,-2.22,19.21,6.63,-13.98
86,-23.33,33.38,11.59,-50.27
87,-25.49,28.13,8.08,-58.81
88,-11.18,16.89,3.12,-7.16
89,-5.9,24.74,3.09,56.66
90,-21.78,57.94,6.58,31.04
91,-46.89,43.11,0.14,-42.75
92,-49.44,-9.67,-18.05,-69.41
93,-33.42,-21.55,-17.2,-81.51
94,-10.41,-20.0,5.85,-12.9
95,6.79,18.37,8.62,101.28
96,-18.43,24.91,-19.14,95.55
97,-68.76,-57.99,-40.15,55.16
98,-73.02,-71.34,-29.33,50.44
99,-6.09,7.45,8.92,39.46
100,66.6,27.13,29.45,28.83
101,89.53,44.89,25.54,-2.83
102,69.15,110.31,25.28,-37.57
103,31.23,79.34,12.01,-2.86
104,13.1,19.51,-18.04,35.53
105,19.24,28.39,-27.36,9.1
106,26.6,12.96,-20.39,-15.36
107,24.46,-2.18,-29.12,-17.71
108,12.57,16.73,-33.29,-15.99
109,4.82,7.73,-21.23,-6.56
110,22.5,30.93,3.23,1.08
111,43.81,59.04,22.38,-5.76
112,30.85,9.22,10.93,-10.73
113,4.08,-35.86,-4.97,3.74
114,4.93,-44.46,1.27,13.89
115,31.17,-65.0,20.2,6.51
116,46.5,-61.77,39.02,1.25
117,38.62,-47.76,32.41,1.88
118,25.4,-86.46,-9.06,-0.05
119,19.72,-111.87,-33.81,-1.95
120,14.97,-97.15,-17.12,2.14
121,-0.07,-106.01,10.23,0.01
122,-19.49,-126.02,40.53,-11.73
123,-15.93,-98.66,60.75,-9.63
124,9.39,-39.15,44.39,3.7
125,11.54,-14.8,7.11,8.73
126,-9.27,-7.41,8.48,5.98
127,-24.61,20.8,49.34,-12.51
128,-32.4,25.01,56.82,-43.68
129,-23.2,32.72,31.75,-49.79
130,-9.95,85.54,12.64,-25.57
131,-13.97,114.34,7.56,-2.15
132,-18.83,100.13,6.79,11.38
133,-8.64,95.57,-0.76,17.2
134,2.82,105.06,-4.52,8.35
135,4.07,99.6,-5.16,0.14
136,5.84,82.84,-10.82,13.09
137,1.14,61.13,-16.56,21.67
138,-12.9,26.97,-15.94,7.05
139,-20.13,-12.8,-25.2,-10.84
140,-27.74,-53.21,-46.13,-24.1
141,-40.23,-77.13,-43.32,-29.78
142,-42.72,-64.3,-24.51,-39.14
143,-21.46,-36.56,-16.8,-42.34
144,-1.66,-48.65,-12.5,-26.64
145,-8.55,-74.59,-11.63,-21.5
146,-10.19,-53.77,-30.21,-6.82
147,-16.56,-43.35,-55.77,18.37
148,-38.97,-44.25,-44.16,9.79
149,-36.89,-35.26,-15.35,-10.86
150,-13.7,-21.71,-2.63,-30.96
151,3.69,7.33,3.18,-27.28
152,7.35,-20.75,-9.92,16.45
153,1.71,-37.53,-25.51,41.51
154,0.5,17.99,-22.58,31.17
155,16.8,51.46,-11.87,-4.36
156,9.08,-9.73,-16.58,-3.72
157,-30.47,-113.1,-35.77,76.35
158,-40.62,-96.85,-38.03,132.5
159,-20.28,-23.71,-43.11,91.16
160,14.81,-0.23,-52.51,24.6
161,37.31,-28.15,-18.91,-5.79
162,22.62,-96.12,32.21,-14.1
163,14.69,-69.15,45.63,-9.7
164,28.76,14.06,29.1,-5.18
165,30.97,45.7,13.72,-6.34
166,18.76,31.39,12.55,-20.96
167,7.47,-16.15,14.82,-49.11
168,6.16,-14.39,5.91,-26.11
169,19.27,14.47,-4.49,36.26
170,33.74,29.11,9.88,42.23
171,28.51,41.56,32.94,-0.68
172,8.69,31.17,29.95,-27.91
173,-3.37,19.42,23.61,-30.46
174,0.1,22.56,25.35,-24.51
175,6.23,20.34,14.86,-5.01
176,-0.92,0.46,-0.33,11.71
177,-11.11,-8.34,1.5,-1.26
178,-9.69,0.19,24.69,-11.49
179,-7.08,-10.96,36.54,0.06
180,-9.85,-20.17,22.43,-2.46
181,-0.41,0.82,11.62,-10.55
182,16.65,23.12,12.72,4.16
183,17.17,33.1,10.92,14.04
184,6.24,32.47,-1.52,0.68
185,-3.45,19.85,-13.84,-5.74
186,-9.16,14.49,-9.6,-3.18
187,-11.94,18.1,-3.04,-10.14
188,-11.61,16.44,-5.33,-15.28
189,-5.57,20.64,-0.83,-12.97
190,4.15,30.4,8.31,-6.37
191,19.87,42.81,14.12,6.6
192,25.4,52.24,12.9,7.48
193,14.57,45.94,-0.6,-6.76
194,10.63,31.94,-10.2,-8.37
195,15.11,32.18,6.88,6.44
196,14.84,41.87,30.1,18.99
197,0.84,27.47,19.15,11.34
198,-4.89,13.98,-4.64,-1.21
199,3.2,21.34,-6.04,3.74
200,6.4,18.47,5.26,13.67
201,17.06,15.53,11.92,17.6
202,22.27,21.22,6.92,9.57
203,7.97,17.18,-0.05,-2.68
204,-5.87,0.6,-4.42,-6.61
205,-4.67,-6.89,-3.42,-1.52
206,5.31,0.47,7.78,6.58
207,7.86,-3.07,12.1,4.48
208,8.88,-7.63,6.36,3.26
209,8.83,1.02,4.21,6.07
210,3.04,3.54,7.04,7.04
211,2.53,-3.78,4.44,9.53
212,2.97,-9.45,-4.13,3.46
213,-5.31,-17.69,-5.48,-2.74
214,-14.71,-29.51,-4.62,-0.51
215,-14.69,-29.76,-9.77,-3.5
216,-8.29,-15.65,-8.97,-6.56
217,-10.04,-7.11,-7.82,-8.42
218,-17.86,-11.12,-15.22,-14.11
219,-15.19,-4.68,-14.73,-15.45
220,-5.17,11.42,-8.45,-8.15
221,-1.52,8.89,-10.75,6.92
222,-9.94,-5.52,-16.7,5.69
223,-17.02,-8.1,-11.88,-6.72
224,-14.42,-9.57,-0.4,-6.6
225,-8.52,-14.82,4.75,-1.11
226,-0.98,-13.66,7.65,3.62
227,1.79,-11.13,10.01,-2.17
228,0.24,-10.21,5.81,-10.8
229,-0.35,-9.0,-1.99,-6.64
230,0.98,-5.09,-2.23,2.17
231,4.86,4.81,7.06,9.71
232,2.26,10.15,10.65,9.89
233,-4.24,6.16,7.64,4.68
234,-4.7,1.83,3.69,3.17
235,-2.8,0.33,-2.62,-0.26
236,-0.79,1.76,-1.98,-1.78
237,-5.82,-2.1,-1.31,-5.69
238,-11.82,-7.95,-7.65,-13.07
239,-6.54,-5.16,-8.97,-7.31
240,2.48,-0.67,-1.17,8.09
241,3.5,-2.82,2.19,11.88
242,-6.96,-10.74,-7.01,-2.64
243,-9.93,-12.54,-9.21,-8.53
244,-3.5,-8.7,-2.44,-0.22
245,-5.87,-10.29,-4.95,-4.88
246,-9.04,-11.98,-9.13,-16.57
247,-6.45,-11.51,-8.51,-12.85
248,-5.82,-9.75,-7.27,-3.67
249,-11.9,-10.23,-7.87,-12.74
250,-14.15,-12.61,-9.04,-19.74
251,-5.3,-8.31,-5.69,-1.32
252,-1.14,-5.27,-4.48,12.09
253,1.2,-3.58,-2.49,13.15
254,5.01,-1.0,0.81,13.34
255,3.51,-0.36,1.41,7.32
256,5.77,3.41,6.13,3.75
257,6.05,3.05,6.2,2.38
258,3.88,1.1,2.08,0.52
259,4.29,2.0,0.96,1.03
260,0.01,-0.69,-0.72,-2.33
261,-4.54,-1.78,-0.99,-8.62
262,-6.67,-1.42,-1.95,-13.38
263,-4.65,-0.83,-1.81,-8.62
264,-2.31,-0.01,-1.25,0.64
265,0.96,5.14,0.5,4.41
266,9.44,14.09,8.51,5.12
267,11.15,12.78,12.34,4.67
268,7.61,7.15,7.62,7.74
269,1.07,2.42,-0.88,5.9
270,-4.45,-0.87,-3.52,1.61
271,-2.08,-0.65,0.05,1.42
272,-3.4,-5.28,-5.12,-6.92
273,-3.44,-7.3,-10.1,-9.02
274,3.34,-1.25,-5.19,2.08
275,-1.26,-3.06,-5.22,2.51
276,-11.1,-8.8,-8.68,-4.84
277,-9.36,-4.08,-6.93,-5.65
278,-2.92,3.61,-2.31,-0.53
279,-2.85,3.76,-0.47,1.09
280,-4.87,-2.1,-3.03,-1.96
281,4.47,0.28,3.26,1.93
282,14.63,9.16,12.07,8.07
283,13.35,10.76,11.17,10.86
284,4.42,6.97,6.73,3.35
285,-3.88,3.7,4.02,-6.2
286,2.64,8.38,10.54,6.19
287,13.48,17.06,19.57,19.91
288,14.63,21.36,23.66,11.53
289,11.17,20.63,25.09,-13.43
290,4.55,13.69,19.37,-32.87
291,1.18,9.71,14.37,-19.85
292,3.63,11.04,13.68,3.09
293,5.16,7.9,6.49,9.8
294,7.19,3.09,-2.9,15.43
295,11.08,1.71,-4.95,25.05
296,12.97,2.36,-2.7,28.76
297,8.14,1.64,-3.38,20.66
