,ch1,ch2,ch3,ch4
0,-1.18,1.61,4.12,-0.26
1,3.91,2.28,4.71,-4.61
2,2.78,-1.11,2.2,-0.85
3,-2.4,-2.19,1.02,-2.61
4,-6.45,-2.17,0.79,-13.52
5,-3.0,-2.06,1.62,-6.68
6,1.96,-1.0,0.06,-1.58
7,3.57,0.97,-2.9,-9.65
8,4.76,3.31,-0.7,-0.83
9,4.39,3.86,3.51,15.26
10,-0.52,2.68,3.55,11.58
11,-7.7,-1.75,-1.8,-5.59
12,-7.75,-5.23,-5.17,-12.31
13,-5.63,-3.79,-5.59,-4.41
14,-6.13,-1.43,-5.24,-4.18
15,-0.28,1.32,0.5,-16.33
16,3.08,2.03,2.0,-19.65
17,-1.5,-0.57,-4.45,-2.01
18,-2.12,-2.45,-7.18,12.06
19,-0.61,-2.37,-3.18,8.37
20,-2.91,-0.03,1.58,10.77
21,-1.41,2.57,0.01,8.35
22,6.85,3.38,-1.52,-9.51
23,5.79,1.03,-1.39,-12.83
24,-3.76,-1.35,-2.1,-4.03
25,-0.81,3.64,4.32,2.85
26,7.92,8.97,9.36,14.87
27,5.9,5.05,4.39,18.42
28,-0.68,1.13,-0.34,5.28
29,-0.88,3.82,0.79,-2.25
30,5.99,6.81,6.78,0.63
31,11.64,5.87,9.47,6.43
32,12.86,3.41,5.9,16.24
33,12.91,3.64,4.64,8.71
34,7.45,0.47,1.08,-17.63
35,-0.91,-5.94,-3.24,-21.06
36,-3.43,-5.2,-2.57,-8.01
37,-3.82,-0.81,-1.18,-10.93
38,-6.37,-1.84,-1.72,-3.02
39,-3.66,-6.27,-5.76,24.93
40,2.71,-3.53,-6.02,35.01
41,2.33,2.5,-2.52,19.0
42,-0.55,1.43,-2.46,-2.3
43,-0.01,-0.62,-0.97,-15.59
44,4.3,2.08,4.69,-25.8
45,7.44,4.45,7.64,-19.72
46,3.25,1.26,1.73,2.35
47,-3.23,-4.29,-5.34,21.69
48,-11.88,-8.03,-7.24,28.75
49,-15.55,-5.14,-5.61,7.78
50,-5.52,3.74,0.45,-10.0
51,2.16,6.36,3.91,-3.46
52,4.12,4.85,4.53,1.5
53,7.59,9.36,8.16,-9.68
54,14.07,12.87,8.44,-13.64
55,18.92,9.27,6.31,9.84
56,7.71,6.52,5.65,17.07
57,-6.48,9.44,5.89,-3.56
58,-8.07,11.51,6.6,-13.52
59,-0.59,10.25,4.25,-2.75
60,13.07,12.2,4.76,6.43
61,10.4,13.26,5.77,-19.74
62,-6.95,9.14,2.07,-48.46
63,-17.16,-0.2,-2.98,-15.1
64,-18.44,-6.82,-5.86,44.52
65,1.02,-0.29,1.8,51.09
66,24.86,10.64,14.47,8.72
67,11.3,11.99,14.38,-20.8
68,-23.57,-6.42,-3.27,-27.2
69,-33.68,-8.21,-11.75,-24.99
70,-27.98,23.49,-4.88,-23.68
71,-14.01,40.52,-3.32,-28.34
72,4.49,25.67,6.75,-11.55
73,6.9,-9.33,5.48,-16.52
74,7.26,-45.99,-23.03,-12.81
75,12.14,-18.13,-25.76,87.45
76,10.68,24.45,-6.25,168.16
77,-7.63,-35.64,-7.01,93.65
78,3.44,-68.79,-9.24,-28.27
79,41.42,29.93,-4.93,-35.32
80,35.7,121.18,-0.43,12.84
81,11.16,92.92,16.79,22.77
82,-3.67,3.98,8.61,-1.09
83,16.12,-20.93,-18.92,-17.05
84,59.5,35.65,-4.18,-2.74
85,20.75,60.78,18.09,-9.66
86,-64.1,40.14,4.64,-49.3
87,-78.14,65.7,-12.4,-40.84
88,-37.41,103.6,-6.47,-2.22
89,14.05,109.89,20.94,-8.23
90,37.96,88.35,33.83,-14.25
91,19.44,58.82,12.04,-12.98
92,-0.23,42.81,-13.49,-27.22
93,-18.04,-10.65,-32.35,-16.5
94,-15.08,-53.16,-27.7,16.67
95,37.44,-40.67,22.86,19.16
96,53.66,-58.97,52.48,-6.52
97,3.93,-96.8,16.03,-10.83
98,-16.77,-96.13,-25.56,0.76
99,7.16,-102.23,-27.1,1.59
100,17.28,-123.37,8.59,8.73
101,5.57,-133.22,17.57,16.63
102,-2.42,-145.99,-15.28,2.03
103,-1.05,-129.26,-1.44,-7.92
104,-1.59,-86.69,33.47,-3.68
105,-9.6,-71.8,22.15,-5.84
106,-20.93,-88.86,-22.57,-11.98
107,-28.3,-96.87,-53.41,-6.21
108,-33.92,-88.76,-24.04,-3.87
109,-29.83,-70.9,19.51,-14.46
110,0.03,-21.09,38.44,-5.38
111,17.47,12.53,39.62,0.45
112,-4.82,2.03,20.37,-23.53
113,-23.67,16.63,7.41,-36.53
114,-15.91,66.94,6.4,-16.1
115,-6.83,106.3,-0.82,3.99
116,-4.6,118.62,-5.67,1.28
117,-0.61,110.29,1.04,-6.29
118,3.52,100.19,-0.14,-6.68
119,16.9,99.23,-4.59,7.69
120,35.0,104.22,5.98,10.53
121,20.95,79.3,3.44,-26.55
122,-13.07,14.56,-13.1,-55.04
123,-19.78,-13.12,-15.39,-4.01
124,-14.56,-9.48,-17.65,50.52
125,-11.71,-22.28,-18.28,0.68
126,-1.26,-10.41,-4.66,-57.69
127,-4.46,-17.12,-10.55,-10.24
128,-17.43,-63.56,-29.0,105.79
129,-20.05,-70.3,-21.68,119.87
130,-14.14,-58.1,-10.87,27.88
131,-8.65,-38.78,-16.45,6.85
132,-26.57,-20.49,-19.05,39.76
133,-33.44,-52.31,-12.58,18.91
134,0.38,-72.11,-9.58,-27.95
135,10.41,-49.03,-14.6,-27.81
136,-16.23,-47.52,-29.03,-10.68
137,-26.11,-69.95,-48.7,-1.85
138,-6.82,-71.82,-45.49,10.47
139,13.64,-40.05,-9.92,16.72
140,28.79,17.06,16.48,2.05
141,36.52,41.81,8.69,-34.13
142,27.63,0.79,-3.09,-50.93
143,19.23,-2.5,14.51,-9.43
144,20.14,54.42,51.25,52.14
145,20.87,67.3,55.0,57.24
146,18.13,31.51,15.94,22.61
147,17.37,13.08,-14.86,-2.33
148,16.84,17.03,-17.68,-10.84
149,10.51,10.08,-4.59,-3.05
150,2.39,-2.92,20.46,0.25
