,ch1,ch2,ch3,ch4
0,-6.74,6.28,8.12,-8.97
1,4.66,8.55,5.91,-0.01
2,5.37,12.89,6.01,4.54
3,-6.51,9.47,6.47,2.21
4,-8.43,5.68,2.77,2.35
5,6.13,8.51,3.05,3.07
6,15.37,10.92,9.78,1.77
7,10.22,3.64,8.14,1.69
8,-3.51,-9.15,-4.93,-1.66
9,-8.62,-13.39,-12.02,-5.05
10,-1.27,-9.62,-9.19,-4.39
11,3.09,-8.39,-5.46,-2.48
12,0.34,-8.8,-6.18,1.23
13,-5.2,-8.21,-7.87,-0.22
14,-5.19,-8.6,-3.52,-3.33
15,0.18,-8.91,-0.47,0.13
16,4.38,-4.6,1.29,5.56
17,7.41,1.73,4.09,6.18
18,7.13,0.69,-0.56,1.81
19,1.32,-7.19,-8.42,-4.39
20,-5.77,-10.18,-7.49,-6.41
21,-10.5,-9.1,-1.21,-0.55
22,-10.23,-6.69,3.5,5.41
23,1.48,0.9,6.1,12.32
24,11.43,0.88,2.08,12.44
25,5.27,-3.36,-3.64,2.21
26,-0.98,4.74,-0.81,-2.5
27,4.22,10.32,4.34,3.31
28,5.27,3.35,3.27,6.91
29,-7.84,-4.04,-0.31,-9.97
30,-10.76,-3.19,-2.06,-23.46
31,3.44,-0.46,-3.26,-6.61
32,9.61,-1.13,-4.79,8.48
33,6.37,3.86,-2.04,3.76
34,-0.81,7.07,3.62,0.94
35,-3.84,1.97,4.87,3.61
36,6.94,1.49,1.0,5.32
37,6.54,5.15,-1.91,3.98
38,-4.07,7.75,-0.56,1.95
39,0.03,3.41,0.3,7.62
40,5.72,-3.47,3.47,12.94
41,6.33,0.06,8.38,3.84
42,12.67,4.59,7.31,-2.62
43,13.46,3.63,2.92,-0.24
44,-2.5,0.0,-1.23,-7.97
45,-11.9,-4.51,-4.67,-9.45
46,-10.93,-4.97,-6.83,-2.75
47,-9.59,-0.78,-5.48,-3.57
48,1.82,8.05,-1.27,2.48
49,10.3,14.76,1.17,11.08
50,14.11,11.21,2.04,7.76
51,9.91,5.07,3.42,-1.12
52,-11.39,6.79,5.57,-11.93
53,-13.74,16.49,9.36,-21.61
54,-5.21,14.91,5.24,-26.65
55,-14.85,-1.54,-6.87,-15.9
56,-21.31,-0.22,-7.38,7.97
57,-15.33,3.84,2.35,-7.92
58,-16.16,-0.82,14.51,-42.16
59,-25.4,18.71,10.99,-28.02
60,-8.92,20.03,-14.06,27.74
61,-10.67,-10.98,-26.16,64.57
62,-54.67,6.59,-10.31,37.85
63,-42.82,43.27,24.71,-1.81
64,2.34,32.7,45.99,-16.78
65,10.91,47.16,32.15,21.37
66,16.25,74.43,-6.67,85.17
67,14.95,11.09,-48.06,88.21
68,37.43,-34.49,-41.33,64.46
69,94.75,39.78,9.21,39.12
70,91.48,117.03,32.39,-7.78
71,40.32,108.6,21.81,-39.26
72,-3.17,21.17,-1.61,-42.49
73,-49.24,-62.32,-38.73,-42.38
74,-53.58,-20.24,-53.74,-31.47
75,11.14,43.53,-43.59,-17.39
76,47.03,-21.55,-23.42,-12.51
77,18.68,-67.69,15.37,-2.49
78,-7.34,-32.98,27.39,-10.04
79,-29.42,-26.25,-4.51,-34.62
80,-32.53,1.62,-23.7,-29.01
81,4.81,43.15,-28.82,-9.95
82,34.53,4.16,-44.45,-13.54
83,24.38,-47.34,-38.77,-15.71
84,-4.46,-49.99,3.33,-10.79
85,-6.03,-31.79,49.78,-17.17
86,16.11,-12.68,50.82,-22.3
87,25.68,-9.65,4.74,-4.67
88,18.84,-32.61,-39.4,18.54
89,7.8,-60.2,-45.59,13.4
90,4.68,-47.28,23.58,-0.39
91,15.79,-18.09,79.48,2.04
92,23.89,-14.45,62.77,6.48
93,19.28,-3.64,74.23,8.59
94,14.9,14.05,83.11,11.93
95,23.44,4.67,40.0,18.16
96,36.32,-4.9,9.85,20.64
97,21.47,-0.13,38.57,9.87
98,3.38,-8.69,77.08,0.24
99,12.37,1.35,69.06,-1.97
100,5.94,31.8,53.84,2.59
101,-26.47,17.22,45.14,7.26
102,-35.17,-1.3,22.19,2.07
103,-9.31,20.86,-13.4,-8.68
104,13.61,45.82,-26.75,-8.68
105,5.29,40.28,0.11,12.49
106,-25.89,0.25,17.4,23.82
107,-37.05,-29.02,5.13,16.01
108,-29.13,-20.67,-11.06,1.0
109,-39.32,-36.81,-25.23,-34.54
110,-37.68,-61.55,-49.12,-54.46
111,-8.13,-27.77,-66.71,-32.03
112,-7.29,-10.7,-54.33,-10.84
113,-24.53,-37.21,-38.67,-10.16
114,-19.68,-62.42,-49.12,-14.15
115,-17.81,-75.55,-59.27,16.9
116,-29.44,-82.65,-56.97,48.56
117,-35.73,-88.05,-65.13,37.94
118,-28.61,-61.83,-53.38,56.38
119,-17.56,-27.04,-12.03,56.48
120,-8.66,-21.35,-2.58,-30.87
121,-6.94,-32.34,-22.72,-90.98
122,-9.97,-32.83,-23.74,-55.29
123,-4.73,-10.12,-14.26,30.9
124,-2.22,0.28,-17.33,77.38
125,2.32,-13.68,-16.51,14.33
126,0.51,-36.63,-14.94,-60.69
127,-18.31,-64.61,-24.81,-28.86
128,-16.07,-68.46,-22.4,32.41
129,2.08,-45.85,-9.47,22.48
130,8.87,-30.06,-11.9,-9.34
131,6.56,-59.56,-27.7,-6.47
132,2.46,-84.87,-36.92,17.43
133,7.37,-29.89,-23.26,36.49
134,16.84,23.51,6.51,16.76
135,14.88,19.32,17.36,-24.74
136,8.17,12.07,-9.89,-29.65
137,9.08,29.78,-26.88,-15.84
138,10.72,53.45,10.0,-15.38
139,5.27,51.14,43.87,-9.91
140,0.75,38.69,39.99,5.82
141,11.5,49.34,31.49,12.0
142,19.45,63.04,16.66,-1.1
143,10.1,53.44,-14.22,-11.62
144,-2.26,44.22,-5.28,-9.76
145,-7.4,55.95,57.08,-15.71
146,-0.32,69.3,76.59,-21.49
147,5.67,58.85,33.74,-2.82
148,2.96,39.52,1.82,11.46
149,2.03,41.76,7.0,-2.05
150,10.1,54.66,23.96,-6.93
151,20.9,57.53,24.36,4.14
152,21.72,54.44,15.02,11.5
153,16.82,46.39,13.55,16.68
154,14.95,31.57,10.2,9.89
155,10.88,24.98,4.06,-9.07
156,0.09,23.73,7.91,-13.59
157,-2.54,20.92,13.34,-5.98
158,11.71,28.73,9.53,2.67
159,19.34,32.35,4.34,22.88
160,9.21,15.0,1.28,34.35
161,4.22,2.85,-2.17,14.94
162,8.11,10.33,-2.75,-6.61
163,7.12,15.67,0.51,-1.69
164,4.79,10.01,3.69,0.97
165,3.42,3.0,1.89,-17.74
166,-1.27,-6.04,-0.5,-17.96
167,-1.48,-12.59,-0.1,8.81
168,2.62,-7.56,-3.04,22.32
169,-0.41,-4.91,-4.79,11.47
170,-5.29,-11.68,-2.7,-2.35
171,-5.77,-13.47,-5.31,-13.54
172,-5.26,-7.38,-6.37,-14.74
173,-3.16,-7.1,-1.38,-2.75
174,-5.51,-15.8,-6.21,-3.84
175,-11.83,-17.66,-15.91,-10.08
176,-5.37,-9.09,-6.91,3.36
177,8.1,-5.32,6.81,12.27
178,7.38,-6.19,4.55,3.31
179,-2.86,-6.4,0.5,0.62
180,-8.67,-11.54,-1.27,6.42
181,-6.81,-10.13,-6.22,6.12
182,-0.2,2.69,-4.64,2.32
183,4.63,6.65,2.61,4.98
184,6.7,1.38,2.41,7.25
185,6.45,3.18,-0.4,4.66
186,6.85,7.25,7.45,7.66
187,0.88,0.1,7.42,6.86
