,ch1,ch2,ch3,ch4
0,-4.71,-3.42,-4.84,-14.43
1,-6.58,-4.66,-6.78,-7.5
2,-6.81,-5.02,-7.09,3.87
3,-6.2,-4.13,-7.9,5.24
4,-0.95,0.71,-5.14,-1.15
5,0.53,4.15,-3.65,-4.32
6,-3.64,-0.27,-5.77,4.96
7,-3.96,-4.21,-4.91,14.48
8,2.54,-0.55,2.53,17.03
9,9.38,3.93,8.0,14.59
10,7.59,4.56,2.38,2.79
11,4.33,5.28,-1.62,-3.73
12,5.54,5.87,3.17,4.4
13,7.17,5.46,8.32,11.95
14,5.39,3.01,7.09,7.56
15,-2.04,-3.04,-1.51,0.12
16,-4.79,-6.68,-5.55,0.56
17,-1.14,-4.76,-2.32,-0.41
18,1.82,1.93,1.83,-6.95
19,3.41,9.92,3.36,-9.89
20,0.97,11.07,1.12,-10.26
21,-1.08,8.03,2.39,-6.62
22,-1.72,8.18,4.26,-1.44
23,-5.72,6.43,-0.13,-4.11
24,-6.8,0.32,-2.75,-6.12
25,-3.25,-2.69,0.15,-0.85
26,-1.65,-1.0,2.3,3.59
27,-3.7,-1.04,0.26,2.31
28,-0.35,0.68,1.6,5.32
29,7.71,6.26,7.0,10.9
30,6.97,3.83,5.15,4.35
31,1.1,-5.52,-1.69,-6.05
32,-3.04,-11.09,-7.36,-9.14
33,-5.31,-11.69,-8.55,-7.09
34,-3.74,-9.75,-5.26,-4.16
35,-1.01,-6.55,-2.43,-3.42
36,2.2,-3.29,1.22,0.76
37,4.04,-3.86,2.32,6.6
38,1.22,-7.55,-2.35,3.58
39,-2.3,-7.91,-5.76,-4.68
40,-1.04,-4.29,-4.03,-3.54
41,4.31,-0.85,1.35,6.06
42,3.26,-0.56,3.58,4.48
43,-1.34,0.76,1.5,-0.8
44,-0.5,2.05,-0.35,1.33
45,0.55,-3.01,-1.03,-0.38
46,-0.23,-6.0,1.16,-1.55
47,-0.84,0.93,1.87,0.9
48,3.97,9.93,3.67,3.98
49,7.24,7.88,6.59,4.32
50,0.03,-2.11,-0.71,-1.08
51,-5.23,-6.11,-9.77,-4.18
52,-3.41,-2.64,-10.19,-4.49
53,0.85,4.58,-4.88,-3.76
54,1.64,3.05,-0.85,-2.46
55,-2.43,-8.1,-7.45,-2.48
56,-0.54,-5.25,-16.52,0.35
57,1.03,7.8,-6.99,2.54
58,-2.71,11.62,16.99,0.31
59,1.39,9.09,25.33,0.5
60,4.89,4.23,17.08,2.96
61,0.74,2.53,12.78,3.54
62,-2.54,7.35,7.8,1.31
63,-2.47,10.55,2.01,-2.34
64,1.47,9.81,-8.59,-3.86
65,-0.62,0.25,-22.76,-4.57
66,-11.53,-11.57,-10.11,-6.78
67,-11.74,-7.72,9.58,-8.62
68,0.07,4.93,8.33,-6.84
69,5.28,9.45,2.37,-5.2
70,2.45,0.52,-5.36,-6.87
71,-2.65,-14.58,-13.78,-4.24
72,-12.18,-20.82,-14.43,2.1
73,-12.35,-12.41,-5.3,3.81
74,1.05,0.74,4.28,-8.37
75,3.39,3.24,0.85,-24.32
76,0.93,-0.6,-10.85,-19.57
77,2.52,1.13,-16.3,0.35
78,-10.44,-0.31,-3.6,24.08
79,-21.38,4.25,15.08,22.46
80,-9.74,6.43,2.63,-6.77
81,0.26,-2.39,-16.83,-4.13
82,-1.36,-5.53,-12.32,-15.66
83,-9.16,-16.68,-3.96,-55.59
84,-39.79,-33.98,-1.82,-42.18
85,-59.45,-23.33,-8.38,-20.03
86,-25.53,4.6,2.09,-15.71
87,14.6,32.31,34.53,12.07
88,16.74,86.4,43.82,54.0
89,-9.22,122.6,20.0,19.26
90,-24.99,71.47,-4.66,-52.14
91,2.96,16.04,-18.05,-1.48
92,17.47,26.22,-18.11,98.84
93,-4.61,7.48,-2.44,129.09
94,10.76,-14.97,2.2,75.24
95,51.46,31.99,-7.7,4.55
96,62.23,84.02,0.44,-4.54
97,21.2,20.65,-9.45,-3.23
98,-22.64,-90.32,-54.51,-12.63
99,-4.79,-57.4,-62.72,11.47
100,22.41,17.23,-33.84,26.7
101,14.17,19.38,-17.52,-18.89
102,-0.64,-4.91,-20.15,-47.73
103,4.87,8.33,-20.36,-6.46
104,23.22,79.72,1.34,14.49
105,30.99,97.56,45.51,-4.8
106,30.04,73.76,83.32,3.93
107,42.13,77.39,76.74,25.94
108,58.31,23.0,42.79,27.78
109,43.07,-50.83,20.52,20.29
110,13.57,-24.31,7.52,15.46
111,11.55,18.68,-2.35,5.26
112,23.65,-19.35,-0.81,-8.79
113,25.15,-71.56,15.0,-5.28
114,15.68,-85.25,32.94,-0.9
115,-5.05,-87.99,39.46,-19.76
116,-20.88,-87.54,33.3,-35.73
117,-13.22,-59.23,21.49,-28.57
118,-2.7,-44.84,9.42,-17.02
119,-6.45,-77.21,-12.82,-8.13
120,-13.9,-98.35,-25.34,-6.44
121,-10.4,-75.87,-0.7,-21.14
