,ch1,ch2,ch3,ch4
0,1.19,-1.77,-3.74,6.33
1,7.93,-0.68,2.65,5.41
2,0.89,-5.91,-1.42,-2.67
3,-9.36,-10.38,-10.25,-7.51
4,-9.52,-9.55,-12.4,-9.59
5,-1.56,-5.18,-6.51,-8.99
6,0.11,-4.9,-5.18,-7.17
7,0.19,-6.99,-2.58,-3.01
8,-0.13,-4.95,0.95,-2.34
9,-3.33,-1.32,-3.32,-5.01
10,-1.72,-0.97,-6.5,-1.15
11,-7.82,-9.23,-11.5,-4.48
12,-17.17,-15.58,-14.12,-10.78
13,-9.91,-7.65,-6.28,-2.5
14,4.67,3.85,2.07,7.42
15,10.53,7.5,5.65,7.41
16,5.76,5.48,4.37,1.06
17,1.21,4.45,2.57,-3.99
18,-0.84,4.47,2.35,-7.16
19,-2.35,5.11,4.44,-3.49
20,0.29,5.33,6.82,6.68
21,0.69,2.49,2.53,7.03
22,-0.06,0.17,-0.34,3.17
23,0.23,-1.11,0.03,1.5
24,-1.14,-1.56,-1.03,-0.86
25,0.87,1.69,1.69,0.33
26,0.72,4.4,3.1,-1.17
27,-3.39,2.54,1.98,-2.76
28,-1.51,1.92,4.11,2.75
29,5.96,4.66,7.6,9.89
30,5.16,2.55,6.63,8.15
31,-10.3,-6.16,-3.78,-11.61
32,-19.89,-10.23,-9.36,-32.96
33,-14.91,-6.82,-4.93,-35.73
34,-7.37,-4.94,-4.6,-22.19
35,1.65,-3.35,-4.68,-2.02
36,6.77,-1.68,-4.83,12.7
37,5.11,-2.55,-5.44,19.13
38,5.5,-2.07,-2.57,21.06
39,9.24,0.19,-1.36,22.67
40,10.55,3.04,0.62,24.49
41,5.63,5.99,4.22,16.39
42,2.82,8.21,6.82,5.32
43,3.32,5.74,4.96,2.09
44,0.42,0.49,1.13,-2.05
45,-1.59,0.22,2.45,-6.68
46,-1.0,3.55,3.76,-7.75
47,1.47,5.25,2.92,-7.25
48,-0.63,1.92,-0.6,-7.57
49,-5.77,-1.53,-1.83,-7.62
50,-4.28,0.08,1.6,-5.88
51,-3.01,1.93,-0.5,-6.27
52,-5.18,0.46,-3.08,-7.78
53,-8.93,-5.0,-5.38,-10.74
54,-10.04,-6.76,-6.73,-10.21
55,-5.03,0.06,-0.01,-2.7
56,-2.95,3.61,2.59,-0.82
57,-2.93,0.23,-1.53,-6.99
58,-2.59,-5.16,-6.48,-10.56
59,-5.93,-8.7,-9.67,-6.96
60,-4.15,-3.66,-3.18,3.22
61,4.67,4.31,7.61,4.8
62,14.6,8.21,11.75,-12.5
63,14.7,6.21,5.06,-13.83
64,-5.31,2.33,-5.87,13.83
65,-18.79,8.48,-4.38,16.78
66,-2.31,9.65,6.68,-15.83
67,14.29,-4.76,8.02,-24.06
68,-11.37,3.91,1.69,-12.2
69,-46.58,39.86,-0.49,-29.54
70,-37.92,61.47,-9.15,-66.81
71,-1.97,41.93,-27.24,-37.07
72,-12.55,6.24,-30.8,40.68
73,-85.97,-15.92,-4.53,57.43
