,ch1,ch2,ch3,ch4
0,-0.92,-3.09,-2.17,-3.38
1,-0.16,-5.31,-3.41,-5.97
2,-4.29,-6.66,-7.86,-9.75
3,-4.37,-4.93,-4.48,1.74
4,4.92,1.93,5.82,16.64
5,9.03,7.28,8.22,16.62
6,5.49,7.55,4.98,7.11
7,6.08,7.73,6.12,1.66
8,3.76,4.04,3.5,0.56
9,-4.08,-1.26,-4.58,-3.55
10,0.03,2.23,-2.36,-5.85
11,9.04,7.18,5.24,-3.31
12,8.17,6.3,4.43,0.69
13,5.47,4.28,1.64,3.35
14,6.4,5.61,3.28,6.82
15,5.83,7.92,4.65,8.34
16,1.89,4.38,2.43,0.39
17,-2.11,-2.62,-0.62,-2.97
18,-4.57,-5.34,-2.2,0.83
19,-3.52,-1.06,-1.38,0.8
20,-1.02,1.55,0.39,0.3
21,-4.46,-5.16,-2.72,-2.84
22,-6.35,-10.1,-7.27,-9.3
23,0.44,-4.69,-5.53,-8.23
24,2.66,0.13,-2.29,1.72
25,-0.02,-2.93,-1.6,5.98
26,-1.56,-7.95,-3.83,-3.3
27,-2.83,-7.67,-4.69,-10.62
28,-3.43,-4.92,-1.02,-4.91
29,-5.24,-4.35,-0.26,2.75
30,-5.14,-2.8,-0.8,-1.86
31,-3.0,-0.46,1.17,-11.86
32,-1.03,2.34,1.91,-2.55
33,-0.91,1.95,0.84,14.21
34,-0.68,-2.92,-1.11,11.44
35,-0.79,-3.93,-2.66,-0.25
36,-6.91,-1.77,-2.33,-5.43
37,-11.9,-1.06,-1.63,-6.75
38,-6.68,2.53,0.51,-5.2
39,2.51,8.87,5.37,0.44
40,5.76,10.72,7.77,-0.17
41,4.83,8.33,6.4,-6.17
42,2.99,4.18,2.45,-6.93
43,-0.2,-0.37,-1.98,-4.95
44,-1.69,-0.49,-2.1,-2.5
45,-0.53,-0.56,-2.48,0.0
46,2.25,-1.19,-2.65,-2.93
47,5.68,4.05,2.93,-6.92
48,7.11,4.37,4.23,-4.17
49,3.04,-0.44,0.43,3.95
50,-2.12,1.98,2.39,14.02
51,0.25,4.95,4.66,17.43
52,4.55,4.51,2.74,11.28
53,4.43,1.85,-0.41,11.25
54,2.92,-5.92,-5.49,14.8
55,2.08,-8.61,-5.77,4.73
56,-1.64,-1.72,1.47,-11.33
57,-5.28,5.18,5.0,-24.65
58,-4.21,7.5,3.76,-35.05
59,-2.06,5.13,5.34,-34.2
60,1.66,-0.31,2.99,-18.57
61,2.6,-6.69,-6.87,0.35
62,0.26,-9.35,-10.52,22.46
63,3.22,-13.01,-7.65,40.19
64,7.59,-15.87,-4.99,39.96
65,11.15,-3.37,1.37,35.31
66,13.55,10.87,3.8,20.42
67,-0.23,3.07,-6.15,-2.2
