,ch1,ch2,ch3,ch4
0,-5.27,-2.91,-5.11,-8.13
1,3.36,-0.63,-5.11,19.81
2,10.76,2.72,-3.87,39.1
3,13.51,4.78,0.41,40.3
4,11.79,5.49,2.46,30.72
5,3.75,1.61,-2.69,17.4
6,-2.98,-2.09,-4.05,6.99
7,-6.36,-3.97,-1.83,-1.45
8,-7.68,-6.03,-3.16,-5.9
9,-9.41,-10.21,-8.66,-11.01
10,-8.33,-10.9,-8.3,-12.9
11,-2.47,-5.93,-3.83,-6.58
12,-3.51,-3.96,-4.63,-5.81
13,-6.25,-2.33,-2.84,-8.19
14,-2.86,1.4,1.19,-8.86
15,2.79,4.43,5.54,-0.12
16,5.71,5.13,9.82,12.79
17,2.18,1.27,5.95,6.62
18,4.78,1.66,4.67,-5.06
19,7.19,2.24,4.36,-6.87
20,1.04,-2.08,-1.12,-4.73
21,-1.03,-2.72,-0.82,-5.94
22,-2.19,-3.01,-1.34,-10.76
23,-1.93,-0.85,-2.02,-4.36
24,-3.25,0.03,-2.3,2.36
25,-6.69,-3.95,-4.59,-2.44
26,-3.57,-2.13,-1.66,-3.86
27,-1.98,2.27,0.36,-2.4
28,0.08,5.87,1.78,-0.73
29,5.56,8.17,3.61,2.01
30,10.28,10.23,6.17,6.86
31,15.08,14.5,12.06,12.21
32,10.45,10.85,8.89,5.73
33,-0.01,3.39,1.26,-1.57
34,-6.04,-0.92,-4.22,-1.02
35,-5.63,-3.64,-6.5,0.42
36,1.89,-0.34,-0.72,2.11
37,5.03,1.9,0.44,-0.61
38,5.53,2.77,-0.2,1.76
39,6.92,4.64,1.15,12.0
40,6.04,1.48,-0.33,20.43
41,3.76,-3.71,-1.56,22.24
42,-1.62,-6.03,-3.77,10.01
43,-1.68,-3.6,-3.71,-3.35
44,2.2,-1.76,-4.98,-3.22
45,6.51,0.34,-3.12,7.45
46,11.19,4.58,6.63,17.16
47,8.43,3.25,9.7,12.62
48,5.25,0.78,8.85,3.17
49,1.9,-1.28,4.9,-3.56
50,-1.07,-4.48,-2.76,-5.17
51,2.77,-2.54,-1.87,-0.58
52,1.05,-0.85,1.07,-5.63
53,-2.25,0.08,3.21,-9.43
54,-1.89,1.98,3.77,-2.55
55,-0.95,0.61,1.09,-0.82
56,2.75,1.07,1.95,-3.25
57,0.31,3.78,1.14,-4.92
58,-6.37,7.2,-0.24,-6.74
59,-9.67,7.66,-1.53,-11.01
60,-5.96,4.62,-2.72,-13.02
61,3.11,7.96,1.41,-7.78
62,8.45,6.81,-1.55,-0.52
63,2.71,3.03,-4.11,-5.38
64,-14.77,10.58,5.24,-27.98
65,-22.5,15.53,10.93,-32.41
66,-25.51,10.1,6.17,-3.14
67,-23.44,10.7,0.95,3.9
68,-13.11,42.86,13.11,-32.9
69,-20.69,45.85,19.56,-53.88
70,-19.5,-17.06,4.06,-14.83
71,-10.32,-45.23,-4.76,-2.81
72,-21.63,2.58,2.59,-36.36
73,-34.26,35.12,8.6,32.01
74,-47.66,3.73,-13.24,126.67
75,-57.64,-39.66,-35.36,98.31
76,-30.86,-12.72,-24.91,18.15
77,30.98,110.68,4.63,3.33
78,78.69,154.09,48.86,47.21
79,74.68,44.23,32.29,28.54
80,48.38,-12.61,-40.18,-38.33
81,32.59,33.51,-37.06,-28.2
82,32.3,69.02,6.71,35.08
83,38.72,60.98,14.03,46.28
84,21.01,1.36,-16.97,4.02
85,3.7,-41.66,-43.82,-18.74
