,ch1,ch2,ch3,ch4
0,-1.22,-2.77,-0.7,-5.15
1,-5.87,-2.76,-5.03,-12.41
2,-4.73,2.0,-5.03,-6.25
3,-2.41,6.77,-1.81,0.83
4,0.99,6.67,3.83,0.8
5,2.94,2.48,3.6,-1.15
6,-1.17,-2.69,-4.6,-5.28
7,0.04,-2.53,-2.13,-2.05
8,2.44,-0.03,3.7,0.57
9,2.62,3.67,4.17,0.35
10,0.87,1.46,1.81,3.61
11,-1.28,-5.26,-1.82,3.87
12,2.27,-0.53,0.12,2.59
13,4.2,6.27,1.92,-0.01
14,5.96,7.58,3.36,-0.06
15,5.04,5.76,2.37,-0.64
16,0.75,1.21,-1.5,-0.65
17,1.82,-1.48,1.23,3.68
18,-2.35,-5.43,-0.9,-0.97
19,-3.83,-5.53,-5.03,-0.3
20,1.21,-2.62,-2.61,6.29
21,-0.17,-2.79,1.66,1.39
22,-0.53,-0.35,6.13,-1.73
23,-2.6,-0.94,2.0,-1.98
24,-4.19,-3.41,-2.1,-1.19
25,-1.83,-0.68,-0.46,-1.02
26,-2.05,1.96,0.03,-2.71
27,-1.4,0.06,-0.06,2.57
28,-0.9,-5.36,-4.4,6.89
29,0.69,-4.05,-4.91,5.52
30,-0.5,2.23,1.27,-1.29
31,-1.68,5.57,7.22,-4.11
32,2.85,6.96,10.07,2.15
33,3.06,2.98,4.28,2.15
34,3.52,1.45,1.39,-0.96
35,4.72,5.09,3.42,-3.98
36,4.22,5.52,1.3,-4.96
37,5.0,3.5,-1.34,2.87
38,-0.97,-1.44,-5.11,4.77
39,-4.79,-4.65,-4.34,-0.06
40,-1.68,-3.69,-1.7,-1.79
41,2.17,-1.41,-0.82,0.67
42,6.54,2.79,5.71,7.79
43,3.58,2.67,6.76,9.39
44,0.08,1.15,1.87,2.96
45,2.14,2.51,-0.98,-3.79
46,1.52,-0.21,-3.28,-4.53
47,-2.7,-3.56,-1.96,-1.51
48,-8.53,-4.74,-3.38,-3.35
49,-7.78,-3.41,-4.18,-0.97
50,-3.8,-1.71,-3.41,4.67
51,-1.88,-1.33,-3.66,3.44
52,3.36,0.54,1.27,-2.02
53,4.66,-0.71,2.52,-9.64
54,3.29,-1.48,1.01,-6.76
55,0.41,-1.31,-2.55,-0.81
56,-3.27,-0.93,-5.48,-1.83
57,-0.96,2.95,0.05,-0.4
58,-2.21,0.93,0.71,-5.53
59,-3.5,-4.04,-2.18,-7.59
60,0.81,-1.46,1.24,4.63
61,4.32,5.41,5.3,13.68
62,6.06,8.68,6.04,13.24
63,0.27,3.56,2.03,3.98
64,-3.53,-0.96,-0.43,-4.05
65,-2.12,-1.24,-0.5,-4.79
66,-3.63,-0.76,-1.65,-4.54
67,-1.09,2.2,-0.17,1.15
68,-1.97,-0.62,-2.4,3.12
69,-8.82,-8.65,-8.74,-6.65
70,-12.97,-12.86,-12.4,-15.87
71,-10.89,-9.81,-9.05,-14.25
72,-3.44,-0.98,-0.61,-5.55
73,0.51,2.95,1.75,-1.46
74,2.61,0.58,1.09,3.36
75,1.53,-1.45,1.31,7.33
76,-1.34,0.15,2.1,3.9
77,1.18,1.12,3.02,0.3
78,3.01,0.29,2.71,0.62
79,5.05,4.9,7.03,4.33
80,2.84,3.51,3.64,1.56
81,-0.72,-4.72,-5.83,-1.75
82,5.16,-2.59,-1.72,4.61
83,6.16,0.41,3.04,6.23
84,-1.13,-4.46,0.88,-1.39
85,-9.6,-7.43,-1.76,-14.37
86,-12.05,-8.97,-5.58,-22.71
87,-11.63,-13.19,-7.99,-22.06
88,-21.05,-17.13,-12.17,-23.73
89,-18.62,-14.5,-12.15,-17.72
90,-2.35,-3.41,-2.87,-12.36
91,5.06,6.65,3.66,-13.99
92,6.01,11.6,5.11,0.66
93,0.88,14.86,0.96,13.17
94,1.09,16.21,-0.85,19.44
95,6.54,13.39,3.18,31.52
96,-4.76,13.89,5.85,25.28
97,-9.77,23.91,10.71,-11.05
98,-5.62,30.06,7.29,-46.93
99,-18.11,33.1,-3.74,-20.72
100,-27.89,36.9,-20.59,11.06
101,-26.03,10.79,-34.66,-34.51
102,-29.95,-24.07,-18.28,-63.98
103,-27.42,-42.53,12.34,-16.85
104,-12.37,-91.19,19.14,56.49
105,-17.53,-87.85,-11.15,102.22
106,-6.11,17.98,-27.6,85.15
107,43.9,75.69,-0.74,50.0
108,50.25,20.19,9.24,37.47
109,14.0,-56.43,-7.14,17.6
110,-2.25,-59.28,-10.63,-20.73
111,18.61,-19.58,10.74,-37.73
112,51.98,19.03,31.69,-16.1
113,44.13,70.57,15.14,8.82
114,16.68,93.48,7.21,23.36
115,22.24,86.34,38.42,19.24
116,46.52,93.59,51.83,-1.8
117,38.4,81.22,23.44,-7.2
118,9.42,45.52,-18.76,-7.55
119,4.6,32.84,-33.77,-19.38
120,6.73,33.99,0.43,-14.86
121,19.2,35.38,61.39,2.01
122,35.95,22.17,75.32,-1.8
123,29.94,2.62,30.42,-5.58
