,ch1,ch2,ch3,ch4
0,-0.47,-2.05,2.97,-9.32
1,-4.33,-3.35,-0.59,-4.75
2,-4.18,-2.04,-3.18,4.1
3,1.22,-0.61,-2.11,9.59
4,6.95,2.02,1.89,6.62
5,4.68,1.86,4.1,5.89
6,-0.53,0.96,5.14,7.91
7,0.81,2.26,5.42,7.22
8,4.16,4.24,5.23,3.83
9,4.21,4.39,2.52,-4.03
10,0.63,-1.4,-2.5,-12.52
11,-3.84,-5.73,-4.84,-7.38
12,-4.33,-2.39,-4.7,1.43
13,-2.59,1.45,-1.37,-7.35
14,-0.49,-0.32,1.2,-11.85
15,0.7,-4.28,-2.03,1.6
16,-3.18,-2.16,-4.64,6.7
17,-6.67,1.79,-2.7,-0.69
18,-9.01,-0.13,-1.2,-7.07
19,-12.72,-5.39,-8.62,-10.79
20,-8.4,-10.01,-15.01,-10.42
21,2.69,-3.99,-5.01,-7.31
22,5.01,6.08,4.15,-3.98
23,-2.8,3.88,0.77,3.56
24,-5.33,-0.5,-1.3,8.06
25,0.13,-3.38,2.5,-2.64
26,0.14,-9.1,4.48,-8.36
27,-6.66,-10.24,1.42,4.39
28,-13.31,-5.78,-0.33,9.29
29,-11.35,1.34,0.63,1.51
30,-2.26,7.24,-2.87,-5.21
31,3.35,8.63,-3.68,-5.46
32,8.99,7.07,7.18,0.37
33,8.88,4.95,13.48,-2.45
34,1.36,2.89,4.67,-13.0
35,-0.93,0.07,-3.01,-7.22
36,1.57,0.74,0.96,11.91
37,6.26,4.67,5.18,12.42
38,9.75,4.43,-0.01,-3.56
39,6.38,5.39,-3.77,-3.2
40,1.39,6.37,-2.72,13.08
41,0.6,-5.35,-5.42,18.34
42,1.44,-18.56,-5.13,6.99
43,3.43,-11.65,2.11,-8.68
44,5.46,7.97,6.47,-5.97
45,8.33,19.84,7.19,13.37
46,14.75,20.66,8.47,19.32
47,11.49,11.34,5.75,2.0
48,2.6,0.86,0.08,-16.42
49,-0.44,0.67,-2.51,-9.58
50,-9.22,-3.22,-0.62,-4.97
51,-14.68,-9.03,5.89,-6.37
52,-6.13,3.87,6.01,18.78
53,13.12,12.54,-4.67,42.53
54,25.48,9.21,-3.95,46.69
55,10.3,17.44,9.4,27.72
56,-1.08,24.77,15.82,-11.69
57,1.3,24.11,13.76,-12.31
58,1.79,20.81,2.26,-15.26
59,6.33,25.0,-16.53,-59.94
60,-9.88,14.58,-16.9,-30.51
61,-35.47,-26.32,0.76,27.34
62,-13.02,-14.33,14.05,-10.06
63,10.28,22.66,14.8,-31.62
64,-12.83,8.39,0.28,32.87
65,-30.13,1.19,-11.39,63.64
66,-25.3,11.59,-7.78,22.84
67,-10.79,48.98,6.29,-29.87
68,-3.49,115.98,24.9,-21.54
69,17.79,83.16,28.72,52.16
70,42.12,-31.17,-0.48,58.62
71,9.02,-40.36,-42.51,-11.04
72,-35.31,11.04,-50.3,-30.25
73,-21.8,24.21,-5.93,4.58
74,16.44,40.83,33.16,23.65
75,24.81,37.06,33.56,-1.08
76,14.84,-19.18,15.27,-30.62
77,9.67,-98.13,-25.15,-21.06
78,2.75,-110.91,-54.4,-6.47
79,-13.7,-49.7,-40.27,-10.94
80,-15.6,-19.39,-18.65,-15.26
81,-0.59,-40.14,-13.79,-21.98
82,-1.89,-40.55,-9.24,-31.22
83,-9.1,-18.1,-13.72,-17.76
84,9.06,-27.88,-18.27,8.2
85,22.53,-77.74,-5.11,11.32
86,1.74,-94.21,-3.02,-7.52
87,-2.98,3.59,-2.1,-24.52
88,22.8,79.21,10.26,-16.17
89,31.98,58.9,22.03,8.09
90,31.51,52.72,32.31,16.04
91,37.71,44.46,33.19,16.55
92,26.97,5.83,31.61,31.01
93,12.91,-2.94,29.22,38.61
94,21.87,4.8,36.64,21.43
95,33.2,-7.13,56.31,10.64
96,33.6,3.04,50.38,18.18
97,33.19,19.13,17.29,13.92
98,26.08,-4.69,-18.99,8.46
99,10.66,-24.08,-34.07,9.46
100,-0.19,-12.49,-4.42,3.54
101,-5.1,-33.53,33.54,9.0
102,-4.14,-60.24,35.27,16.1
103,-5.65,-25.32,23.47,-1.45
104,-12.81,-3.08,19.57,-21.04
105,-13.57,-24.68,2.82,-25.71
106,-21.3,-34.6,-27.15,-22.29
107,-34.75,-7.2,-58.94,-18.31
108,-24.5,33.76,-57.29,-13.28
109,4.12,42.78,11.41,0.5
110,9.96,31.79,66.3,-1.44
111,-19.74,20.49,40.52,-22.52
112,-55.69,-2.62,-18.23,-31.48
113,-59.13,2.78,-28.59,-29.19
114,-12.53,68.59,11.54,-27.47
115,24.08,105.65,21.31,-27.24
116,5.49,73.69,-4.75,-11.84
117,-21.15,36.99,-15.34,20.25
118,-28.07,1.44,-15.14,28.48
119,-27.02,-39.73,-31.31,7.5
120,-26.79,-60.45,-43.55,-28.26
121,-25.56,-51.83,-30.39,-42.11
122,-13.31,-21.29,-19.36,-30.72
123,-6.5,-18.79,-30.33,-44.28
124,-20.56,-55.54,-37.93,-21.74
125,-31.69,-66.21,-26.0,47.42
126,-28.74,-47.16,-19.23,48.53
127,-17.21,-42.19,-24.89,7.43
128,-2.47,-60.6,-20.85,25.64
129,9.7,-55.97,-1.56,44.24
130,12.41,-31.33,4.85,-2.42
131,4.59,-42.03,-10.53,-2.13
132,4.85,-46.09,-16.7,56.74
133,5.71,-15.27,-5.86,64.46
134,-3.55,-14.1,-1.28,48.26
135,-0.3,-30.01,-12.58,32.13
136,24.13,-30.02,-15.17,-2.08
137,36.21,-49.66,3.39,-31.97
138,10.65,-48.38,13.12,-33.13
139,-16.96,-46.59,-9.86,-5.6
140,-11.65,-81.0,-37.69,6.71
141,8.8,-54.42,-37.8,-25.29
142,18.24,12.44,-21.35,-43.1
143,11.58,22.09,-0.74,2.36
