,ch1,ch2,ch3,ch4
0,-1.69,-0.87,-1.82,1.0
1,-1.09,-0.61,2.36,-3.86
2,-0.52,1.16,5.84,-9.14
3,2.03,3.64,6.08,0.67
4,7.3,8.24,8.65,21.93
5,4.94,8.67,8.16,18.81
6,-4.55,3.06,5.43,-6.78
7,-10.06,-1.52,4.91,-24.63
8,-13.84,-5.3,0.28,-29.14
9,-11.96,-5.34,-1.46,-18.56
10,-3.65,-2.7,-0.15,-6.3
11,4.45,-0.78,-2.3,4.26
12,8.78,0.98,-5.07,16.77
13,5.0,-1.66,-10.54,17.1
14,2.33,-3.69,-10.94,15.71
15,1.49,-3.03,-5.95,14.21
16,-2.43,-2.77,-3.67,2.98
17,-4.32,-1.56,-1.01,-5.24
18,-8.56,-5.13,-1.66,-12.39
19,-11.95,-10.17,-5.0,-16.82
20,-9.88,-10.37,-6.39,-10.68
21,-7.16,-7.86,-4.3,-9.15
22,-2.49,-2.2,0.54,-12.47
23,5.74,5.25,5.24,-3.57
24,11.83,10.05,10.56,6.75
25,7.28,6.49,9.2,-1.09
26,-2.55,-1.72,0.61,-10.97
27,-3.69,-3.43,-3.65,-2.65
28,3.0,-0.7,-1.59,9.49
29,6.22,1.86,2.69,7.0
30,-1.99,0.91,1.2,-3.03
31,-9.91,-3.2,-3.52,-4.24
32,-4.89,-2.32,-1.6,-1.37
33,0.94,1.04,0.58,-5.16
34,3.73,3.76,0.7,-1.16
35,4.84,3.65,0.16,8.08
36,2.41,0.22,-0.24,5.52
37,0.79,0.0,2.25,-0.35
38,0.5,2.19,3.73,0.55
39,2.57,3.93,4.66,7.1
40,1.04,1.99,0.05,5.66
41,-2.57,-0.84,-6.15,-2.09
42,0.59,0.83,-1.98,0.28
43,4.31,2.17,2.38,3.42
44,5.96,3.28,3.38,1.82
45,3.53,3.76,3.0,2.26
46,-0.21,2.36,-0.65,2.35
47,0.5,2.53,-2.4,-2.35
48,-0.17,1.22,-2.9,-6.97
49,0.12,-0.05,-2.49,1.08
50,2.19,1.57,-0.53,11.28
51,5.81,5.15,4.5,13.17
52,9.27,7.26,6.74,9.22
53,5.32,3.55,-0.69,0.13
54,2.55,3.01,-2.54,3.34
55,0.89,2.95,0.94,10.82
56,-3.77,-2.76,0.05,1.32
57,-2.43,-2.68,1.57,-6.17
58,2.74,3.01,4.0,2.33
59,6.99,5.92,5.12,13.85
60,6.81,-0.25,2.43,12.59
61,5.04,-6.69,-0.54,1.18
62,5.01,-3.9,1.11,-3.68
63,-2.31,-2.89,-1.77,-3.58
64,-8.79,-5.68,-4.58,-6.04
