,ch1,ch2,ch3,ch4
0,5.15,2.28,-1.44,-1.32
1,5.08,-1.47,2.3,-4.83
2,6.57,1.18,7.71,-2.69
3,12.84,10.46,10.99,5.88
4,16.82,16.42,12.26,9.72
5,8.52,9.46,6.33,2.68
6,0.49,0.2,1.75,4.69
7,-3.71,-2.14,-0.21,6.55
8,-4.38,-0.12,0.31,-1.75
9,1.74,3.15,5.85,-0.77
10,1.42,1.2,2.51,2.85
11,-1.7,-1.53,-5.64,-2.67
12,-2.0,-2.99,-8.67,-8.86
13,-1.56,-5.92,-7.27,-4.27
14,0.91,-5.86,-3.77,5.14
15,-3.57,-5.7,-4.31,1.25
16,-8.4,-3.31,-4.07,-7.18
17,-7.22,0.32,-1.52,-11.76
18,-6.25,-2.24,-1.03,-16.02
19,-1.43,-2.51,1.19,-8.06
20,3.47,-0.15,3.2,7.81
21,4.28,-0.23,2.46,13.0
22,2.09,-2.14,-0.61,3.21
23,-0.45,-3.19,-1.77,-6.17
24,-1.49,-4.09,-3.22,-8.17
25,-2.56,-8.14,-9.69,-4.56
26,1.93,-7.64,-9.41,9.01
27,3.91,-5.02,-3.02,15.66
28,-0.88,-3.02,2.07,10.92
29,-2.73,1.19,6.73,7.72
30,-7.48,0.38,4.48,-1.92
31,-11.63,-2.35,-1.79,-19.14
32,-13.52,-4.08,-4.23,-33.15
33,-16.92,-6.95,-0.83,-35.95
34,-6.45,0.58,8.71,-18.8
35,8.74,10.66,9.15,4.97
36,12.64,9.06,-1.91,17.7
37,11.56,5.31,-7.35,24.36
38,11.93,6.94,-2.37,31.2
39,16.09,15.83,8.51,31.03
40,15.23,19.52,11.18,17.7
41,2.73,10.82,2.44,3.16
42,-10.13,-2.79,-4.5,-4.37
43,-9.06,-10.55,-3.06,-9.42
44,-3.28,-1.57,1.45,-14.04
45,-4.67,7.16,0.41,-15.28
46,-4.58,3.74,-1.65,-9.55
47,-2.09,0.91,-2.03,-12.64
48,-1.61,1.57,-5.4,-36.71
49,-7.09,2.01,-8.52,-38.64
50,-7.0,8.53,-5.17,-13.75
51,1.08,25.52,5.11,-11.25
52,-8.96,43.32,10.55,-10.85
53,-24.56,35.55,5.61,-1.3
54,-29.03,-9.5,-3.03,-8.71
55,-31.36,-43.61,-8.18,-35.18
56,-30.5,-28.0,3.79,-38.7
57,-25.23,24.01,11.07,22.2
58,-14.26,33.38,-9.18,80.29
59,-66.11,-22.97,-17.48,70.61
60,-107.87,-47.84,-1.54,43.83
61,-0.75,-18.34,9.2,64.29
62,95.31,32.94,-2.59,72.07
63,93.01,49.5,-39.83,26.96
64,62.83,7.17,-37.66,11.45
65,32.38,-39.03,25.53,27.2
66,27.54,-25.26,51.35,24.55
67,26.3,46.2,17.05,-2.99
68,25.98,67.46,-9.37,-34.13
69,45.24,28.44,-11.45,-36.54
70,35.18,-1.93,-10.36,-28.93
71,-15.96,-12.56,-1.38,-28.97
