,ch1,ch2,ch3,ch4
0,12.66,14.3,11.26,5.51
1,11.74,13.58,11.85,-0.39
2,9.04,13.19,15.23,-8.07
3,8.92,12.73,19.13,3.28
4,8.46,8.92,16.31,16.03
5,7.89,7.61,11.26,10.26
6,2.76,6.32,8.19,6.05
7,-2.81,0.89,3.63,9.59
8,2.74,-0.26,1.56,11.79
9,1.92,-1.45,-3.85,2.32
10,-3.35,-2.47,-7.93,-14.5
11,-3.03,-3.82,-8.53,-20.03
12,-7.02,-10.92,-13.99,-5.88
13,-7.36,-12.25,-15.79,10.15
14,-4.71,-9.52,-15.86,3.5
15,-3.27,-8.37,-12.69,-9.18
16,-4.55,-6.38,-6.93,-10.51
17,-10.0,-6.0,-7.66,-7.81
18,-7.32,-5.4,-6.37,-3.49
19,-3.99,-4.61,-4.97,-2.8
20,-3.82,-1.59,-3.96,2.45
21,-0.79,1.12,-0.73,9.55
22,-1.45,-1.39,-2.23,-0.55
23,-4.35,-1.8,-5.32,-10.06
24,-7.45,-0.79,-7.74,-4.26
25,-4.52,-0.3,-4.21,4.23
26,1.99,0.52,3.83,3.04
27,3.64,1.16,6.29,-5.61
28,7.06,4.66,7.9,-2.87
29,6.84,4.18,7.33,3.93
30,2.75,2.55,4.2,1.75
31,-2.37,1.0,-0.32,-2.63
32,-8.1,-5.89,-5.85,-7.18
33,-3.26,-5.29,-2.54,-8.43
34,-0.95,-1.86,-2.31,-7.71
35,-5.47,-3.48,-7.08,-3.93
36,-3.48,-2.05,-3.06,-1.32
37,1.84,0.42,2.66,-0.56
38,8.44,3.22,5.49,7.22
39,6.8,1.93,2.96,4.83
40,-2.53,-3.49,-0.97,-10.63
41,-6.39,-5.65,-3.65,-17.21
42,-3.51,-3.76,-5.8,-4.62
43,5.0,3.15,0.9,14.57
44,8.34,6.2,5.5,16.16
45,7.37,6.54,5.52,8.0
46,8.18,8.22,6.67,4.18
47,5.5,5.68,5.19,2.7
48,1.5,2.69,5.1,1.69
49,-5.17,-3.71,-0.2,-6.13
50,-7.65,-8.46,-5.64,-8.36
51,-3.04,-5.03,-3.55,2.92
52,-0.21,-1.48,-2.23,8.55
53,0.9,0.8,-0.46,6.64
54,-2.75,-0.35,-0.07,2.63
55,-7.06,-2.63,0.88,-10.37
