,ch1,ch2,ch3,ch4
0,8.11,11.23,8.77,-6.34
1,16.58,18.18,14.0,3.46
2,20.31,20.86,16.02,6.97
3,13.42,16.96,13.25,3.77
4,9.8,12.49,9.02,0.76
5,8.06,6.18,0.45,-0.37
6,1.58,1.15,-7.34,-3.79
7,0.27,4.11,-2.77,-4.19
8,-6.25,-2.63,-4.55,-1.62
9,-19.8,-17.73,-17.32,-4.55
10,-17.08,-15.56,-18.03,-5.11
11,-7.33,-7.7,-10.76,-2.5
12,-8.22,-10.76,-6.79,-5.27
13,-13.81,-14.37,-5.9,-7.19
14,-17.71,-13.24,-8.02,-4.28
15,-18.3,-10.72,-9.4,-12.14
16,-19.36,-9.61,-6.71,-23.87
17,-23.08,-12.77,-3.0,-17.44
18,-28.67,-19.21,-6.39,-14.98
19,-27.36,-16.4,-8.43,-17.75
20,-15.4,-6.15,-1.19,-9.55
21,-7.08,-3.88,3.43,-2.07
22,-1.77,-0.54,6.66,9.2
23,6.02,7.12,12.01,18.92
24,15.32,12.05,16.21,14.82
25,22.59,14.91,17.74,9.57
26,19.84,10.1,12.4,10.94
27,13.02,2.9,4.01,7.54
28,12.19,5.46,1.34,4.04
29,16.49,14.13,5.71,10.84
30,18.65,18.7,9.38,13.97
31,15.84,16.66,7.92,11.29
32,11.76,10.53,3.71,7.23
33,11.16,3.04,-1.65,-0.64
34,18.66,0.08,-2.99,-0.36
35,24.72,-3.05,-1.72,11.54
36,20.59,-11.46,-1.32,18.69
37,15.62,-10.01,3.34,10.45
38,11.62,-1.18,4.62,-0.08
39,7.27,0.52,-0.6,3.32
40,6.86,4.41,-1.07,11.0
41,5.96,11.46,1.65,12.68
42,2.65,12.01,-0.71,8.43
43,3.53,9.53,-8.6,2.75
44,1.51,-0.1,-13.18,0.7
45,-12.01,-14.79,-8.25,-5.8
46,-18.61,-13.59,0.54,-6.24
47,-9.26,4.0,7.67,9.03
48,-2.63,10.6,7.04,5.59
49,-5.34,-4.04,-1.33,-12.82
50,-10.75,-20.36,-8.17,-12.01
51,-16.65,-27.49,-14.06,-7.18
52,-16.94,-17.04,-12.94,-8.54
53,-14.77,1.24,-2.88,-18.13
54,-20.91,2.14,2.72,-31.5
55,-25.69,2.17,2.64,-27.52
56,-20.22,4.65,-2.28,-13.64
57,-13.51,9.33,-8.14,-7.43
58,-18.96,17.84,-6.66,1.1
59,-35.52,6.26,1.35,-1.01
60,-44.5,-10.19,1.01,-34.61
61,-33.96,0.0,-4.61,-48.22
62,-14.95,31.33,4.29,-28.38
63,-7.94,40.64,11.17,-15.2
64,-0.95,26.97,18.74,-1.42
65,25.35,37.55,34.97,-5.6
66,19.94,60.41,28.62,-2.29
67,-30.42,21.33,-6.42,67.63
68,-47.9,-27.83,-36.36,91.3
69,-20.26,16.1,-29.4,26.03
70,4.75,64.72,-12.93,7.72
71,28.26,53.98,-4.63,36.14
72,50.95,17.07,14.56,27.01
73,35.32,-40.23,13.46,-2.32
74,5.26,-57.76,-8.73,-12.88
75,-0.94,-33.07,-20.23,-3.07
76,10.25,-9.91,-30.13,8.93
77,24.93,2.41,-43.19,3.64
78,31.0,-15.62,-42.76,-3.78
79,34.45,-21.02,-0.1,9.24
80,33.78,8.85,38.47,18.13
81,28.71,53.41,22.42,9.48
82,28.45,79.71,13.9,11.79
83,24.81,46.67,33.55,10.07
84,27.15,9.65,42.32,-6.63
85,44.68,15.98,34.01,-6.06
86,51.33,10.59,9.21,3.12
87,24.75,-17.17,-0.78,-1.63
88,-9.84,-31.19,25.84,-9.65
89,11.0,-11.77,43.31,-5.18
90,58.77,19.6,36.23,5.61
91,43.61,3.07,18.8,5.3
92,-3.96,-39.16,-9.46,2.66
93,-5.06,-41.07,-22.76,3.98
94,12.76,-19.51,-12.49,-2.97
95,-18.86,-42.65,1.66,-18.07
96,-54.04,-78.75,20.22,-25.81
97,-37.46,-55.35,25.86,-24.66
98,-19.67,-14.37,5.54,-20.16
99,-14.88,2.08,-4.98,-9.87
100,-9.46,9.37,2.65,-17.28
101,-21.92,4.43,0.12,-36.14
102,-43.07,-7.82,-14.05,-21.22
103,-33.34,13.82,-13.22,8.86
104,-2.01,61.42,10.87,9.06
105,6.72,73.84,22.28,-11.3
106,1.37,39.01,14.36,-20.93
107,-2.26,11.93,14.65,-2.54
108,-7.79,5.16,5.8,19.61
109,-1.42,3.74,-9.07,13.95
110,16.7,11.26,1.09,-8.22
111,26.94,6.3,9.85,-37.13
112,13.77,-28.43,-8.89,-39.82
113,-17.17,-73.14,-22.55,6.48
114,-14.25,-66.15,-9.75,41.01
115,8.63,-32.6,-3.39,39.75
116,-11.08,-35.75,-26.08,17.29
117,-33.37,-53.82,-46.05,-46.42
118,-29.25,-68.62,-44.15,-71.39
119,-28.83,-64.74,-43.22,6.86
120,-28.6,-49.06,-39.84,83.01
121,-34.62,-48.22,-25.54,92.88
122,-41.5,-23.05,-18.31,28.03
123,-19.7,2.13,-15.77,-34.37
124,6.81,-31.92,-4.4,0.01
125,9.05,-38.74,-3.93,36.04
126,-17.17,-29.49,-28.6,18.55
127,-38.29,-71.98,-32.55,-2.37
128,-7.47,-62.02,-3.44,0.14
129,23.07,-19.99,-5.34,14.58
130,8.82,-9.6,-31.05,27.82
131,-7.54,-19.99,-30.75,25.49
132,3.66,-64.75,-19.6,-9.98
133,15.5,-64.71,-6.32,-19.41
134,9.1,-12.68,11.04,2.41
135,4.09,7.16,12.86,9.07
136,5.99,13.99,1.66,0.83
137,7.31,37.1,-13.24,-13.75
138,1.95,39.52,-23.16,-10.93
139,7.49,32.9,0.08,-1.0
140,25.85,53.8,36.83,-13.16
141,28.17,72.61,41.1,-26.08
142,19.2,59.69,24.91,-24.53
143,8.89,42.89,20.95,-36.51
144,-3.16,50.43,27.53,-39.32
145,-1.38,62.06,28.69,-5.15
146,8.8,50.27,25.41,14.92
147,7.87,28.45,6.09,-3.08
148,2.75,19.21,-21.16,-12.31
149,-2.04,20.75,-8.94,-0.73
150,-7.98,32.61,24.54,-2.36
151,-5.49,41.05,33.44,-14.58
152,2.98,34.51,34.41,-17.41
153,6.98,29.71,25.33,-12.07
154,3.76,23.79,2.47,-0.62
155,2.37,18.63,2.63,13.21
156,13.11,25.29,14.18,18.34
157,22.41,30.09,11.2,10.28
158,19.11,25.6,0.49,-1.83
159,15.94,17.8,-8.41,-0.47
160,13.12,13.23,-7.08,10.47
161,6.5,7.9,3.08,15.73
162,9.07,-0.61,9.48,13.22
163,12.15,-2.52,1.84,5.4
164,9.06,4.45,-2.62,5.23
165,9.59,10.53,5.69,13.8
166,5.53,6.82,4.74,11.64
167,2.56,1.76,1.15,6.75
168,3.42,-2.59,4.19,8.37
169,0.08,-9.81,2.43,1.77
170,-0.72,-9.33,2.0,-7.06
171,0.72,-2.56,3.61,-3.89
172,0.21,-1.31,0.97,9.75
173,-5.13,-8.38,-6.88,13.9
174,-12.34,-9.69,-19.25,-3.25
175,-11.4,-2.12,-20.24,-7.94
176,-3.21,-2.44,-3.69,13.0
177,4.12,-16.56,14.1,23.52
178,6.86,-28.33,22.61,12.87
179,5.04,-21.41,15.15,-2.21
180,-6.28,-11.82,-5.41,-14.89
181,-16.14,-12.3,-14.09,-9.93
182,-5.5,-9.36,-3.69,10.2
183,2.83,-3.85,0.81,13.8
184,-4.82,-0.75,-3.82,2.65
185,-8.58,5.69,-5.4,-6.67
186,-5.94,8.1,-6.84,-12.85
187,-0.14,5.19,-4.44,-10.41
188,2.4,6.0,-1.55,-7.68
189,-2.51,8.82,-4.16,-9.18
190,-9.55,5.39,-7.81,-8.65
191,-12.51,-0.12,-8.32,-8.21
192,-3.27,4.86,-0.12,1.92
193,7.18,9.37,7.33,13.05
194,3.21,1.96,4.86,6.59
195,-10.16,-8.15,-4.18,-7.55
196,-13.82,-11.92,-10.11,-9.0
197,-1.43,-8.49,-2.67,4.4
198,2.24,-8.61,2.31,12.68
199,-11.48,-16.62,-2.51,5.26
200,-20.8,-21.8,-0.76,-13.99
201,-21.68,-23.95,1.69,-38.51
202,-16.48,-22.0,-1.04,-44.39
203,-1.99,-12.63,-1.68,-18.19
204,13.32,-3.1,-0.06,13.41
205,15.04,-0.67,-1.61,20.34
206,-1.08,-9.83,-9.03,4.16
207,-9.53,-14.88,-7.18,0.84
208,-0.07,-7.55,1.68,15.32
209,9.07,0.42,4.67,24.54
210,10.03,3.02,5.32,24.46
211,4.62,-1.05,2.4,16.42
212,1.85,-1.73,-0.07,8.33
213,0.33,0.89,-1.1,-1.18
214,-2.49,0.24,-2.34,-12.22
215,-7.56,-2.67,-5.16,-23.68
216,-11.64,-5.28,-8.21,-27.45
217,-4.68,-1.88,-3.19,-13.61
218,-0.29,2.54,1.44,-5.12
219,-5.3,1.9,1.49,-9.67
220,-6.84,0.53,2.6,-12.62
221,-3.22,4.38,5.28,-8.23
222,-0.79,7.33,5.74,2.53
223,-0.91,2.98,-0.63,13.21
224,2.5,1.67,-3.09,15.21
225,6.05,4.9,3.17,1.13
226,2.4,3.8,6.47,-17.63
227,-2.42,-0.88,2.4,-17.52
228,-3.13,-2.52,-0.66,1.99
229,-0.55,0.08,2.11,12.68
230,0.65,-0.04,1.65,2.72
231,0.27,-1.23,-1.39,-1.26
232,4.26,4.26,2.38,6.82
233,7.88,8.21,5.7,6.62
234,5.33,3.02,2.27,1.91
235,0.53,-1.32,-2.4,-1.4
236,0.18,1.57,-3.84,-1.45
237,3.89,5.45,-0.73,-0.24
238,2.68,3.9,1.15,-9.65
239,-0.22,-0.03,0.87,-10.94
240,-2.96,-3.75,-1.71,1.3
241,-6.91,-6.48,-6.33,4.41
242,-3.04,-2.99,-4.28,3.88
243,2.3,1.7,-0.95,6.23
244,4.23,3.69,2.01,6.7
245,5.49,7.68,8.04,5.63
246,2.14,8.94,8.18,10.25
247,0.07,3.75,1.28,21.3
248,5.2,1.45,-3.67,18.27
249,12.65,6.76,1.26,2.29
250,12.25,8.7,5.69,-3.68
251,3.01,3.4,-1.44,-0.36
252,-1.86,2.01,-5.63,5.58
253,1.06,5.24,-2.0,11.44
254,1.61,3.14,-1.59,8.33
255,-3.57,-2.19,-3.59,-0.44
256,-7.93,-3.72,-3.04,-3.25
257,-6.85,-3.82,-1.47,-2.65
258,-2.77,-4.18,-2.97,-6.41
259,1.42,-0.24,-1.5,-7.84
260,3.03,3.24,3.94,-2.05
261,-2.21,-1.95,0.5,-1.5
262,-4.97,-3.77,-3.54,-8.18
263,2.38,2.94,1.07,-10.72
264,6.12,4.52,3.26,-6.69
265,2.64,3.46,1.84,-1.84
266,0.96,4.34,0.09,-2.21
267,0.51,2.52,-1.22,-0.58
268,3.24,2.85,0.89,7.75
269,8.44,4.71,4.72,7.94
270,1.19,0.02,3.65,-2.12
271,-11.72,-4.47,-2.01,-8.77
272,-4.42,0.97,-2.86,-6.94
273,10.45,10.05,-0.83,1.93
274,11.63,7.95,1.62,12.46
275,8.37,-4.3,5.53,11.63
276,2.72,-9.33,5.04,-1.53
277,-7.0,-6.91,-0.51,-5.98
278,-9.37,-2.19,-6.03,0.98
279,3.98,6.31,-3.82,2.96
280,18.65,10.57,1.87,-1.83
281,14.3,7.24,1.74,-4.5
282,-0.1,1.9,1.66,0.61
283,-6.91,-2.93,2.05,6.03
284,-2.55,-2.18,0.29,2.38
285,-4.66,0.37,-3.06,-1.66
286,-15.4,-2.72,-7.51,3.52
287,-4.45,1.69,-2.44,6.94
288,15.35,11.67,7.97,3.15
289,11.69,8.69,10.24,0.37
290,-4.15,-3.56,3.67,-5.93
291,-11.47,-10.28,-3.08,-15.18
292,-14.1,-9.8,-5.48,-16.29
293,-17.23,-7.58,-8.49,-5.41
294,-9.29,-1.56,-5.99,12.68
295,3.63,3.69,2.37,16.82
296,6.4,2.68,7.86,2.7
297,7.88,4.15,14.02,-1.48
298,8.63,5.21,13.91,7.02
299,-2.6,-3.9,1.7,4.77
300,-15.52,-12.73,-8.44,-5.49
301,-16.92,-10.83,-9.81,-8.08
302,-11.01,-5.04,-8.15,-4.04
303,-4.08,-2.57,-7.81,-1.55
304,6.91,3.95,-3.53,-0.49
305,14.38,12.34,2.77,-1.52
306,8.62,7.57,2.1,-6.74
307,-2.4,-5.04,-4.61,-9.38
308,-10.88,-11.91,-10.81,-6.22
309,-12.35,-9.52,-7.91,3.06
310,-9.6,-5.95,-0.77,10.88
311,-10.93,-9.96,0.0,4.2
