,ch1,ch2,ch3,ch4
0,6.15,1.95,2.78,-0.92
1,3.49,1.93,3.04,-5.64
2,3.02,3.92,7.79,-3.36
3,-1.22,-0.2,6.25,-7.74
4,-6.75,-6.79,-2.64,-15.05
5,-3.22,-3.31,-3.62,-6.31
6,4.65,4.63,0.22,14.46
7,10.97,9.02,6.48,24.68
8,2.79,4.52,8.07,1.48
9,-9.79,-2.82,2.97,-31.27
10,-8.87,-3.46,1.41,-33.29
11,-5.8,-2.18,-0.03,-15.37
12,-4.29,-0.15,-2.64,-3.01
13,-2.79,-0.77,-5.55,1.31
14,2.23,-4.3,-6.31,9.65
15,8.94,-3.69,-4.15,16.17
16,9.57,1.37,-2.6,18.06
17,9.17,6.39,0.53,27.91
18,3.48,3.48,-0.36,26.72
19,-4.11,-3.61,-4.53,10.37
20,-6.7,-6.06,-6.1,-2.3
21,-7.97,-3.76,-7.3,-11.8
22,-3.04,2.39,-3.42,-12.28
23,-2.16,3.21,0.08,-12.07
24,-7.68,-3.21,-1.85,-20.16
25,-4.74,-5.44,-0.54,-19.74
26,0.91,-1.71,2.96,-9.68
27,5.61,4.88,6.05,4.31
28,6.34,6.11,4.73,9.56
29,3.95,3.66,3.82,3.19
30,4.17,5.69,8.05,-0.24
31,1.71,5.63,8.37,-1.11
32,-1.57,1.46,5.67,0.21
33,-5.98,-5.1,-1.36,-3.58
34,-5.45,-5.42,-4.7,-6.14
35,1.77,1.96,0.16,4.71
36,3.94,4.42,1.75,10.68
37,4.98,2.52,4.44,6.95
38,1.16,-4.05,3.13,-1.24
39,-5.22,-7.19,-3.48,-9.08
40,-0.96,4.36,-1.54,-6.57
41,4.0,12.93,1.09,-0.87
42,2.44,6.08,-1.18,3.24
43,-1.85,-4.85,-2.28,3.94
44,-1.3,-5.56,0.8,1.23
45,2.54,-0.18,3.69,2.79
46,-0.84,-2.21,0.34,4.64
47,-3.52,-5.32,-1.68,3.5
48,-1.57,-3.99,-3.0,-1.53
49,2.93,0.14,-3.2,-0.97
50,7.79,3.46,-1.13,6.55
51,7.85,0.63,-2.94,9.94
52,6.01,-0.34,-1.92,13.96
53,-3.98,-0.43,-3.58,6.71
54,-12.09,-1.35,-6.46,-3.63
55,-4.83,2.56,0.8,-0.93
56,7.64,6.73,8.31,6.56
57,17.01,12.13,11.84,18.45
58,10.4,12.73,8.24,17.02
59,-2.5,4.14,1.84,2.84
60,-7.92,-6.64,-0.75,-6.22
61,-11.83,-11.28,-4.03,-13.01
62,-8.33,-3.47,-1.56,-16.14
63,-6.81,-1.13,-1.15,-18.34
64,-8.41,-8.05,-5.73,-12.3
65,-0.86,-6.85,-4.78,0.99
66,2.66,-1.91,-5.85,1.48
67,-1.92,-4.54,-8.81,-3.74
