,ch1,ch2,ch3,ch4
0,0.89,-3.4,4.58,-4.06
1,-0.79,-4.09,0.9,4.22
2,0.53,-1.4,-1.8,13.42
3,0.79,3.67,0.96,9.63
4,0.07,4.66,3.15,-0.21
5,3.5,3.35,3.15,-4.37
6,1.17,1.75,-0.47,-4.52
7,-7.62,-2.26,-3.34,-8.54
8,-8.66,-4.67,-1.83,-15.93
9,-0.96,-2.48,0.75,-7.94
10,7.26,2.06,3.36,16.68
11,7.65,2.43,1.38,21.87
12,2.69,-2.57,-2.15,3.32
13,-0.71,-4.15,-2.37,-11.55
14,-3.81,-0.9,-2.47,-9.31
15,-4.12,2.53,-0.04,5.08
16,-1.94,2.95,1.18,5.8
17,0.19,1.57,-1.04,-9.35
18,2.76,3.66,0.16,-9.88
19,4.3,5.62,2.78,2.04
20,3.72,3.65,2.05,4.61
21,-0.81,0.3,-2.9,-0.72
22,-5.42,-2.44,-6.56,-8.81
23,-3.99,-1.09,-1.94,-7.27
24,-0.29,1.38,5.24,5.79
25,1.23,1.15,7.08,11.08
26,1.7,2.18,4.07,2.72
27,1.39,2.79,0.56,-2.84
28,-1.28,-0.19,-0.0,-0.73
29,-0.76,-0.48,2.91,-4.6
30,5.34,4.46,5.99,-4.96
31,5.4,5.75,3.61,2.38
32,1.04,0.97,-0.45,9.61
33,-1.92,-4.41,-3.99,17.87
34,-6.21,-7.7,-6.52,12.73
35,-7.23,-6.07,-3.02,-6.76
36,-9.72,-4.41,-2.77,-26.29
37,-12.03,-4.56,-3.63,-34.97
38,-5.08,-1.07,1.95,-24.05
39,1.91,0.94,3.18,-2.89
40,6.21,0.74,-0.05,10.91
41,11.88,3.38,-2.3,15.01
42,18.75,8.56,0.61,26.45
43,22.0,12.24,6.56,37.98
44,15.5,8.18,5.68,30.93
45,2.26,-1.32,-0.57,14.0
46,-9.67,-7.8,-5.47,-2.16
47,-11.4,-8.2,-3.35,-9.3
48,-6.71,-5.7,0.19,-10.08
49,-4.72,-4.28,-2.95,-14.96
50,-4.76,-3.38,-6.64,-19.11
51,-3.78,-2.16,-6.3,-13.6
52,-1.09,-1.02,-1.89,-3.66
53,0.34,-0.36,1.39,-4.02
54,0.19,-1.51,-0.02,-8.05
55,1.83,1.53,2.16,-1.55
56,3.0,7.19,4.81,0.33
57,0.54,3.21,0.86,-3.07
58,-3.01,-3.21,-1.42,1.82
59,-3.4,-1.85,1.23,3.37
60,-1.23,-0.46,1.94,-3.43
61,-2.12,-2.68,-2.52,-9.73
62,-5.37,-5.09,-6.6,-5.38
63,-7.62,-6.31,-4.91,2.83
64,-7.14,-3.47,-0.06,3.71
65,-3.77,0.57,3.49,6.36
66,-1.49,-0.17,3.54,5.93
67,-0.38,-3.17,2.12,-2.13
68,-0.08,-2.49,3.6,-5.79
69,0.96,2.72,5.99,-0.29
70,5.48,8.3,6.5,5.75
71,6.13,9.9,5.2,-1.11
72,3.01,7.4,4.33,-4.44
73,3.44,7.18,6.19,6.42
74,2.38,8.3,5.23,10.01
75,-1.1,6.17,1.3,4.97
76,-0.29,7.26,-0.27,-0.81
77,5.16,9.88,2.65,0.09
78,6.39,5.7,5.53,4.14
79,1.04,1.37,3.93,-1.38
80,-1.89,3.06,1.64,-2.42
81,-0.14,4.56,-1.25,9.01
82,4.66,4.79,-0.48,16.44
83,4.15,1.67,-0.15,7.96
84,-0.74,-3.25,-4.04,-2.89
85,1.68,-3.08,-3.46,-0.55
86,4.78,-1.2,-1.19,4.95
87,-0.14,0.4,0.97,3.11
88,-6.51,-1.32,-0.15,-2.71
89,-9.25,-8.63,-9.91,-10.4
90,-8.87,-12.81,-16.63,-12.37
91,-2.58,-7.07,-10.14,-3.59
92,3.35,-1.14,-2.78,1.63
93,-3.45,-5.76,-7.15,-1.75
94,-12.25,-14.5,-13.38,-6.39
95,-8.98,-17.66,-13.25,-13.9
96,-8.03,-13.26,-12.1,-23.46
97,-11.7,-9.35,-11.93,-23.18
98,-14.94,-11.02,-12.5,-20.55
99,-17.18,-10.25,-8.8,-23.94
100,-7.23,-4.72,-3.45,-17.64
101,3.8,-1.35,-5.12,-7.53
102,4.81,-2.31,-3.15,4.19
103,3.63,-6.36,1.48,21.98
104,0.29,-6.79,-0.28,10.47
105,-7.4,6.12,2.45,-16.99
106,-12.89,23.62,8.12,-11.16
107,-4.95,28.67,12.59,12.23
108,-3.53,27.88,17.38,5.61
109,-19.85,15.71,13.96,-13.1
110,-23.17,-16.8,7.19,-41.27
111,-24.61,-12.42,6.59,-78.4
112,-11.34,33.95,12.9,-40.27
113,13.89,64.43,17.67,35.25
114,-12.9,42.55,-5.05,70.65
115,-74.89,-11.83,-32.02,76.64
116,-84.13,-19.22,4.74,52.68
117,-18.27,33.81,52.51,22.1
118,10.54,36.19,13.18,23.99
119,31.89,0.24,-16.71,53.96
120,94.22,67.43,33.12,69.59
121,73.87,147.26,36.81,27.21
122,23.7,136.79,-22.76,-24.56
123,20.89,39.72,-45.82,-22.71
124,19.43,-82.93,-8.96,-6.59
125,26.32,-89.22,25.26,-11.99
126,32.64,-44.47,-11.82,-12.01
127,23.74,-81.32,-79.86,14.23
128,20.46,-111.06,-100.63,31.06
129,10.49,-71.25,-57.42,11.17
130,-0.88,-44.4,6.55,-7.36
131,25.49,-31.39,41.32,5.97
132,55.08,-6.6,38.07,13.82
133,26.03,-14.36,7.39,-2.86
134,-2.12,-38.33,6.8,-5.17
135,20.85,-32.61,43.81,6.02
136,30.11,-7.89,32.6,0.85
137,21.24,28.12,-24.63,-1.3
138,34.19,46.44,-42.98,7.54
139,42.89,-2.54,-16.91,3.29
140,26.87,-52.16,30.11,-5.25
141,17.66,-36.77,78.95,-0.4
142,11.05,-19.26,85.32,1.69
143,-15.48,-10.99,57.99,-11.62
144,-26.53,16.75,27.01,-17.84
145,-4.98,30.32,-19.35,-7.4
146,13.18,22.91,-50.31,-4.39
147,-0.59,32.47,-1.16,-14.39
148,-16.45,30.77,55.43,-19.47
149,-15.43,-11.43,36.26,-19.04
150,-23.23,-26.42,-13.37,-17.17
151,-31.45,3.36,-25.14,-10.29
152,-21.47,27.47,5.09,-3.03
153,-9.61,33.4,15.08,-7.25
154,-13.87,8.2,-4.04,-11.31
155,-17.2,-12.7,-3.56,-4.96
156,-17.84,26.99,13.55,-12.22
157,-17.89,77.84,23.76,-19.21
158,-6.36,91.5,35.25,-10.35
159,-0.99,92.36,35.29,-10.37
160,-5.81,85.98,8.38,-13.74
161,-11.62,54.26,-7.52,-10.36
162,-14.37,23.41,11.76,-2.58
163,-9.81,23.21,23.94,1.37
164,1.65,27.17,9.61,-8.19
165,11.56,9.55,-2.5,-8.97
166,-2.3,-27.19,-12.46,1.66
167,-22.32,-58.92,-27.43,10.73
168,-20.52,-53.7,-30.05,16.99
169,-19.73,-41.38,-27.81,-1.92
170,-16.15,-61.04,-41.96,-25.53
171,0.19,-94.41,-55.84,-15.92
172,-1.49,-98.39,-36.82,-2.83
173,-19.87,-58.4,-1.63,-8.64
174,-25.91,-45.28,4.6,-9.63
175,-15.8,-61.66,-8.81,2.64
176,-5.12,-31.35,-16.6,40.57
177,8.97,-10.81,-21.13,87.79
178,6.68,-59.81,-27.71,70.34
