,ch1,ch2,ch3,ch4
0,-0.03,6.75,4.66,-0.13
1,2.18,6.28,3.11,4.5
2,4.53,4.33,1.46,10.8
3,5.18,3.52,3.36,8.66
4,3.22,2.72,5.19,4.07
5,-0.58,1.91,3.55,1.44
6,0.03,2.84,2.42,0.84
7,2.53,3.01,0.76,1.48
8,1.69,-0.06,-1.32,1.66
9,7.55,2.3,5.16,4.61
10,8.83,2.94,3.45,3.18
11,5.62,-0.97,-4.95,4.13
12,10.49,0.92,-1.09,8.45
13,5.54,-1.11,-0.41,-2.89
14,-6.88,-7.38,-2.84,-16.6
15,-8.59,-6.98,1.11,-17.33
16,-5.94,-7.07,-0.66,-16.12
17,-3.19,-6.27,-3.89,-12.92
18,2.99,-0.4,-0.81,-1.27
19,7.72,-0.66,-1.29,11.53
20,9.01,-1.97,-6.51,15.94
21,14.74,6.11,-4.09,22.46
22,20.11,11.93,4.81,32.27
23,13.91,6.1,7.07,28.95
24,6.65,2.42,6.52,20.08
25,-3.16,0.21,-0.19,3.15
26,-12.54,-5.4,-9.48,-17.29
27,-7.44,-3.57,-6.12,-16.79
28,-3.55,-2.82,-3.09,-10.63
29,-6.28,-3.93,-0.82,-10.38
30,-12.04,-1.65,-0.7,-15.66
31,-11.71,-0.54,-5.54,-25.85
32,-1.92,4.48,-0.24,-18.01
33,-1.44,9.21,6.06,2.81
34,-6.56,7.08,4.35,8.85
35,-5.07,2.16,0.29,4.62
36,5.21,4.22,4.45,8.51
37,10.3,10.57,12.53,11.4
38,2.26,5.72,5.77,0.49
39,1.75,2.19,-1.34,-7.99
40,4.32,4.1,-0.86,-4.56
41,1.49,1.13,-1.59,0.83
42,0.76,1.33,-1.16,-1.76
43,-2.27,4.22,-1.94,-6.63
44,1.15,7.03,-1.98,-6.25
45,3.18,3.85,-2.74,-13.68
46,2.27,-5.91,-2.68,-9.46
47,13.6,-10.02,-7.68,13.06
48,7.87,-8.88,-11.63,12.4
49,-7.4,-2.9,6.0,-0.93
50,6.05,5.71,13.93,-15.17
51,19.59,7.46,-4.45,-26.76
52,10.99,4.99,-20.47,12.4
53,-0.29,3.07,-20.27,61.04
54,-13.77,8.86,0.57,48.97
55,-19.92,13.63,16.09,8.11
56,-19.82,7.92,11.33,-32.27
57,-31.99,0.78,26.86,-31.76
58,-29.58,-21.96,30.95,23.28
59,-21.41,-44.72,-16.42,15.24
60,-32.08,-25.18,-22.57,-36.99
61,-21.62,27.4,32.78,-3.99
62,14.08,42.81,45.54,37.47
63,23.36,-2.21,5.21,26.25
64,10.63,0.27,-19.84,23.52
65,16.75,60.71,-6.39,16.46
66,19.27,79.17,4.18,-28.51
67,9.44,33.03,-15.4,-56.91
68,2.34,-15.88,-27.67,-11.73
69,-6.18,18.86,-17.49,42.69
70,-1.45,66.44,-18.84,38.51
71,-0.13,51.31,-23.5,17.53
72,-5.8,11.69,-10.95,21.67
73,-11.97,-28.71,-28.0,16.77
74,-23.54,-33.54,-72.65,-8.22
75,-16.34,1.82,-68.29,-12.67
76,9.88,38.16,-8.44,6.47
77,43.07,43.69,44.76,13.4
78,43.48,8.03,31.52,-14.53
79,3.12,-13.2,-26.47,-34.83
80,-16.03,25.04,-27.27,-18.71
81,-1.75,65.38,14.49,-11.35
82,6.75,24.48,18.48,-15.72
83,23.61,-17.63,19.76,4.54
84,58.53,30.6,25.51,16.24
85,38.92,17.65,15.06,-12.09
86,-9.4,-50.17,38.42,-23.87
87,-10.81,-54.64,60.9,-4.09
88,-0.59,-40.88,44.67,0.21
89,7.67,-17.84,37.47,-3.22
90,37.25,-1.38,8.9,2.6
91,53.23,-34.19,-27.52,1.29
92,34.19,-73.18,15.74,-5.37
93,12.34,-75.18,70.71,5.5
94,7.0,-72.76,37.94,22.17
95,1.85,-67.1,-7.51,16.96
96,-10.37,-61.23,10.07,13.71
97,-8.56,-70.96,26.73,16.88
98,4.82,-52.28,18.13,-2.19
99,22.57,1.43,17.45,-10.65
100,28.31,13.12,5.63,3.99
101,9.47,-23.28,-13.85,1.94
102,1.68,-21.02,-17.15,-7.04
103,-1.58,-2.23,-5.83,-2.13
104,-20.1,-10.83,15.49,-1.18
105,-29.83,-7.44,13.1,-13.54
106,-30.44,-8.04,-20.4,-12.79
107,-40.91,-26.74,-28.67,-4.27
108,-35.76,-11.07,-4.33,-13.22
109,-2.91,36.95,10.86,-32.28
110,0.68,53.14,7.9,-51.76
111,-24.78,45.33,5.72,-46.91
112,-27.43,61.53,4.81,-21.26
113,-11.07,76.28,-1.37,-7.57
114,-8.15,52.57,-5.45,-11.8
115,-19.68,19.97,-14.99,-12.72
116,-18.3,13.68,-22.93,16.78
117,-15.61,10.12,-20.07,26.92
118,-15.04,1.73,-18.01,-19.89
119,-7.82,-3.41,-19.86,-14.25
120,-14.39,-33.06,-33.98,72.3
121,-4.21,-49.69,-38.97,103.06
122,25.64,-23.73,-26.04,40.74
123,1.77,-27.53,-12.86,-38.21
124,-48.06,-57.2,9.03,-80.76
125,-40.05,-64.53,-7.42,-59.63
126,-13.37,-77.83,-51.55,30.12
127,-19.45,-83.72,-28.24,90.9
128,-7.3,-31.18,24.66,57.81
129,44.84,45.06,44.45,-6.26
130,51.05,52.06,36.9,-65.21
131,9.38,-7.79,8.63,-54.07
