,ch1,ch2,ch3,ch4
0,14.03,8.95,11.12,4.57
1,8.2,5.55,9.1,7.98
2,0.49,4.24,6.97,6.75
3,-9.47,1.86,-0.97,-13.06
4,-11.58,-1.79,-4.01,-26.95
5,-8.64,-8.9,-5.49,-22.7
6,-5.84,-8.8,-6.83,-15.27
7,-4.78,-5.16,-7.37,-9.17
8,-3.24,-6.06,-10.32,5.59
9,5.81,-2.24,-6.73,22.14
10,13.05,2.2,-1.5,22.94
11,15.32,5.85,1.75,21.51
12,11.77,6.97,1.8,20.77
13,0.52,-0.25,-4.26,8.24
14,-6.99,-4.38,-5.99,-4.73
15,-11.55,-5.3,-6.67,-12.52
16,-9.58,-3.77,-2.96,-11.12
17,-2.03,1.83,6.93,-9.89
18,-3.17,0.85,6.23,-14.06
19,-5.44,-1.75,0.98,-8.97
20,-4.89,-3.33,-1.71,-5.58
21,-4.04,-4.77,-4.13,-7.54
22,-5.68,-6.28,-6.33,-10.14
23,-8.63,-6.82,-3.33,-12.64
24,-4.01,-0.52,4.99,-7.29
25,-0.63,2.62,3.87,-3.02
26,-0.87,0.72,-0.69,-1.45
27,-2.95,-3.88,-3.75,-2.58
28,-6.08,-8.03,-7.59,-5.26
29,-0.91,-1.85,-2.5,4.8
30,3.57,3.0,3.43,13.95
31,3.49,1.8,5.45,8.7
32,2.38,1.92,4.91,-1.09
33,-0.31,1.58,1.72,-2.53
34,1.74,2.81,3.53,1.44
35,2.74,3.52,2.16,-7.13
36,0.74,1.47,-2.43,-10.67
37,-1.56,-3.57,-3.1,1.61
38,-1.92,-6.12,-0.15,4.49
39,4.02,0.85,5.19,5.49
40,4.39,6.12,1.62,9.23
41,-0.24,5.59,-6.19,4.02
42,-4.73,-1.03,-10.5,-3.66
43,-8.56,-10.75,-7.3,-3.67
44,-2.72,-6.76,7.8,4.91
45,3.2,3.04,13.3,7.64
46,5.76,6.08,7.58,8.63
47,6.76,6.47,4.69,8.46
48,2.06,6.82,0.48,1.41
49,2.36,8.72,-0.01,4.54
50,1.51,3.99,-0.71,11.12
51,-3.09,-1.54,-4.66,9.24
52,-2.92,1.01,-3.99,6.55
53,-0.07,4.08,-0.26,4.63
54,2.35,3.45,1.31,1.62
55,-1.47,-2.16,-2.2,-3.97
56,-0.98,-1.72,-1.35,-3.81
57,1.92,0.81,0.45,0.64
58,-2.23,-3.47,-2.24,-2.15
59,-1.99,-1.88,-1.42,-6.01
60,-0.52,2.81,-3.31,-9.67
61,-0.29,3.18,-5.37,-8.88
62,-1.82,-1.68,-3.09,-5.43
63,-5.46,-7.07,-1.23,-7.19
64,-0.42,-3.52,3.18,-4.22
65,1.87,-2.96,2.52,-4.22
66,0.4,-6.14,-2.41,-5.34
67,2.02,-2.37,-5.55,-2.86
68,1.29,5.0,-4.09,-11.24
69,-0.5,9.38,4.23,-16.7
70,-8.21,10.36,7.95,-17.94
71,-9.13,18.47,8.65,-12.45
72,-7.63,29.12,6.95,3.29
73,-19.42,39.76,7.15,-3.05
74,-18.59,26.39,9.59,-33.59
75,-15.05,-2.12,5.23,-53.16
76,-21.73,-1.77,1.33,-11.09
77,-16.46,10.8,2.47,34.8
78,-12.66,24.38,20.02,-1.16
79,-19.17,15.85,29.26,-10.66
80,-25.52,-28.4,-6.96,39.06
81,-49.81,-25.98,-31.28,60.95
82,-62.98,47.04,-3.36,63.86
83,-9.6,59.0,26.88,50.77
84,62.17,-7.61,22.77,46.48
85,87.29,-17.95,-9.94,50.26
86,58.0,55.12,-32.64,13.29
87,12.01,89.44,-24.45,-12.71
88,-8.32,43.44,-7.41,-1.17
89,5.11,4.34,-20.02,-0.28
90,36.07,-1.99,-50.77,-13.17
91,43.76,18.15,-42.77,-11.11
92,20.37,37.02,-13.72,-8.62
93,-3.12,50.78,-6.77,-17.91
94,-10.16,62.05,-22.69,-13.15
95,-0.84,26.78,-36.62,-5.79
96,17.1,-7.1,-11.61,-12.77
97,27.34,-4.0,24.82,-14.78
98,35.63,-24.08,22.84,1.29
99,45.22,-58.96,6.54,15.62
100,39.25,-52.75,17.26,10.43
101,35.39,-28.51,38.33,5.5
102,39.13,-45.92,30.33,5.45
103,37.07,-76.27,15.63,6.89
104,45.92,-52.04,33.22,21.2
105,48.64,-42.84,47.01,24.96
106,19.03,-91.8,43.25,7.72
107,-12.87,-94.74,54.94,-4.48
108,-15.55,-48.6,54.96,-3.57
109,-5.46,-32.53,19.83,-0.78
110,-5.46,-45.93,-18.72,-5.77
111,-5.39,-38.94,-11.12,-10.13
112,-0.99,3.81,32.24,-16.0
113,-4.67,42.03,40.18,-27.5
114,-24.13,50.24,7.04,-29.95
115,-38.12,51.54,-8.62,-24.4
116,-29.14,57.88,-0.07,-21.27
117,-23.3,49.23,-0.41,-19.65
118,-25.09,36.71,11.1,-11.5
119,-24.24,31.69,31.57,-12.56
120,-36.69,8.59,10.03,-31.07
121,-41.25,-4.7,-33.07,-26.02
122,-17.87,14.29,-47.04,-4.59
123,-8.18,5.85,-34.75,-3.23
124,-24.87,-40.55,-24.64,2.25
125,-27.97,-60.27,-36.79,3.76
126,-11.63,-33.8,-40.17,-17.57
127,-14.65,-15.01,-13.5,-24.74
128,-25.95,-30.69,4.85,-7.9
129,-18.86,-48.79,-1.15,7.01
130,-19.27,-45.99,-22.71,17.88
131,-21.83,-54.74,-44.67,42.34
132,-10.31,-80.49,-44.56,60.23
133,-0.83,-62.17,-23.83,29.38
134,6.64,-12.83,-15.67,-19.42
135,-6.41,-14.57,-25.39,-25.97
136,-30.25,-41.58,-23.1,-1.73
137,-11.33,-8.21,-2.76,10.86
138,23.39,17.19,15.78,-16.59
139,38.13,-14.45,20.49,-48.19
140,33.09,-15.68,13.89,-6.9
141,2.55,13.44,5.05,53.04
142,-23.5,-0.17,-1.58,-23.37
143,-19.29,-41.21,-13.52,-139.03
144,-5.85,-41.91,-24.12,-62.64
145,-5.52,6.55,-17.57,101.13
146,-2.5,48.56,6.73,148.69
147,6.1,9.09,10.61,54.08
148,4.77,-62.33,-19.61,-28.1
149,-0.29,-61.93,-38.54,40.51
150,-3.43,-42.48,-43.63,83.91
151,3.98,-39.51,-39.39,22.09
152,20.57,-0.23,-4.54,-1.39
153,24.15,24.84,28.18,-1.71
154,9.16,4.06,23.78,-45.55
155,-6.27,-6.76,-8.77,-38.56
156,1.57,12.1,-33.03,53.13
157,8.45,21.03,-12.79,69.12
158,-12.47,2.7,20.39,-6.69
159,-18.56,23.1,21.73,-37.31
160,5.95,76.89,12.21,-21.89
161,25.45,81.47,11.54,-28.64
162,15.97,36.81,18.04,-42.29
163,-6.46,20.11,36.38,-24.65
164,-7.46,42.43,33.48,-3.27
165,-1.99,44.06,9.0,-17.49
166,-9.65,18.9,13.46,-41.19
167,-12.25,5.63,28.76,-37.88
168,-3.56,15.14,18.25,-23.14
169,0.92,16.62,-3.08,-18.41
170,-6.18,8.28,-2.04,-11.4
171,-6.8,24.93,22.12,-5.27
172,1.3,42.53,26.04,-17.79
173,7.46,31.78,8.11,-20.79
174,10.91,17.94,-2.28,-9.24
175,8.94,10.18,-6.56,-7.89
176,6.15,5.36,-7.09,-0.6
177,3.9,11.14,-4.99,12.13
178,7.68,28.17,2.89,17.96
179,18.39,40.34,12.52,22.69
180,18.62,26.57,5.55,17.52
181,14.71,0.02,0.8,4.82
182,15.44,-12.1,8.37,0.35
183,15.72,-2.09,12.15,14.24
184,18.96,21.95,9.47,29.85
185,17.08,29.5,-1.87,19.89
186,11.27,12.36,0.83,13.21
187,10.21,2.69,17.81,26.99
188,11.77,7.33,16.79,31.29
189,10.62,0.01,-2.01,17.29
190,4.53,-12.43,-11.58,2.69
191,4.47,-4.75,1.41,7.86
192,2.96,2.03,5.54,12.76
193,-4.72,-5.27,-7.55,4.06
194,-4.14,-10.23,-12.15,0.88
195,-2.11,-14.47,-10.45,-0.92
196,-0.41,-16.06,-5.08,3.7
197,1.57,-13.09,-0.72,11.97
198,-2.29,-8.88,-0.3,3.82
199,-4.74,-2.41,3.95,-7.64
200,-3.93,-1.56,3.63,-7.64
201,1.45,1.51,2.98,1.43
202,3.93,11.01,5.89,0.01
203,-2.11,9.37,2.65,-14.31
204,-4.1,1.95,-1.05,-12.56
205,-3.65,0.14,-2.57,-0.86
206,-6.64,-2.44,-3.76,8.59
207,-13.97,-10.1,-5.61,10.54
208,-20.13,-14.8,-7.49,-9.44
209,-15.56,-10.01,-6.78,-26.13
210,-6.53,-5.88,-7.9,-13.95
211,0.72,-5.86,-6.15,9.52
212,0.88,-6.48,-2.17,13.77
213,-7.39,-10.58,-5.5,-2.61
214,-13.08,-13.03,-11.37,-13.48
215,-15.14,-8.97,-12.63,-18.2
216,-10.88,-4.43,-7.72,-20.15
217,-0.62,-5.35,-2.68,-10.08
218,7.19,-3.39,2.53,5.37
219,8.3,1.37,9.3,8.2
220,-0.73,-5.17,6.7,-5.37
221,-6.82,-11.97,1.0,-5.99
222,-3.98,-7.55,-0.28,5.88
223,1.7,1.12,1.16,5.95
224,5.13,5.34,3.0,2.02
225,-0.32,1.02,-2.64,-2.4
226,-0.66,-0.26,-4.63,-1.3
227,4.63,1.27,0.67,5.57
228,-0.2,-2.29,1.54,4.32
229,-5.66,-3.49,1.05,-1.26
230,-4.0,-0.7,0.48,-3.69
231,0.85,3.2,0.87,-0.26
232,1.07,1.44,-0.22,-0.47
233,-4.09,-5.43,-5.47,-4.34
234,-4.64,-4.06,-4.86,-0.18
235,-1.29,2.11,-0.37,5.74
236,2.75,5.88,2.14,6.6
237,3.16,5.15,2.77,2.69
238,-1.41,0.58,2.89,-0.7
239,-6.29,-5.7,2.32,-3.09
240,-9.72,-13.82,-0.52,-6.82
241,-5.82,-13.59,2.63,-2.69
242,1.56,-3.98,7.22,5.54
243,7.81,7.34,6.49,7.39
244,14.64,15.39,8.5,6.06
245,16.28,11.73,12.17,8.68
246,12.22,1.46,11.69,12.35
247,0.98,-6.81,2.96,1.97
248,-6.84,-7.19,-4.22,-5.18
249,-3.96,1.19,-3.45,4.95
250,-3.7,6.83,-8.0,5.86
251,-0.21,10.51,-8.92,1.22
252,4.57,9.01,0.3,0.29
253,1.63,-1.7,5.41,0.63
254,-3.31,-9.13,-0.57,-0.25
255,-10.21,-9.35,-11.77,-11.72
256,-8.91,-5.81,-10.49,-14.51
257,1.13,-9.99,-1.69,-3.6
258,7.61,-23.77,2.04,2.02
259,4.62,-34.61,-0.64,-3.96
260,-10.32,-43.17,-13.8,-14.45
261,-16.06,-42.38,-18.58,-8.48
262,-4.79,-25.39,-6.18,-0.4
263,5.99,-5.92,6.62,-0.33
264,8.59,2.73,12.11,9.7
265,0.3,-2.15,5.29,8.93
266,-3.46,-2.87,-0.36,-1.98
267,2.63,7.0,3.84,-5.07
268,6.49,17.37,7.39,-2.32
269,9.34,28.62,12.34,4.71
270,4.18,28.55,10.65,-4.48
271,-8.4,16.09,0.1,-24.64
272,-18.89,8.04,-6.22,-33.08
273,-15.8,12.98,-1.24,-22.33
274,0.03,24.64,7.58,-3.76
275,3.41,25.58,0.92,1.6
276,1.69,20.7,-9.83,15.84
277,5.71,17.25,-7.58,35.8
278,5.66,9.13,-0.5,36.76
279,6.27,4.0,4.49,30.15
280,6.32,5.14,2.78,14.95
281,5.37,7.71,1.07,2.5
282,6.11,9.16,2.12,3.34
283,2.81,6.95,-0.81,-0.7
284,-3.14,4.99,-2.81,-10.99
285,-8.11,2.92,-5.14,-10.64
286,-8.18,-1.0,-6.9,-0.7
287,-6.85,-6.34,-8.65,-2.8
288,-4.85,-5.56,-7.86,-10.83
289,2.01,2.48,1.22,-11.5
290,1.2,1.47,3.13,-11.63
291,-4.8,-5.41,-0.87,-8.48
292,-6.52,-7.17,-3.87,-6.87
293,-1.19,-0.74,-3.79,-3.7
294,6.98,9.07,1.83,2.13
