,ch1,ch2,ch3,ch4
0,-0.07,1.07,2.92,-11.36
1,5.45,3.87,2.74,-2.42
2,3.07,1.04,3.74,0.96
3,-5.29,-2.15,3.92,-4.89
4,-4.27,0.59,2.97,-3.59
5,1.53,4.14,0.32,6.3
6,0.23,3.57,-1.52,2.7
7,-1.56,2.59,-0.81,-6.39
8,1.8,3.35,1.33,3.63
9,7.05,5.68,4.59,16.51
10,3.46,2.88,1.59,10.37
11,-2.2,-2.2,-3.14,-2.17
12,0.83,-1.31,-1.03,-7.23
13,2.06,1.12,1.98,-6.49
14,-2.68,-0.47,2.09,-1.8
15,-6.29,-4.9,-1.17,2.4
16,-3.75,-5.01,-3.43,4.8
17,0.76,-1.7,-3.44,3.2
18,3.08,-0.2,-3.57,-4.15
19,6.31,1.64,-0.29,-4.16
20,3.56,-0.66,0.05,0.58
21,-2.27,-4.32,-2.18,0.78
22,-1.92,-1.95,-2.2,0.49
23,-1.17,-1.36,-4.19,3.33
24,-0.21,-3.09,-3.01,8.15
25,-1.31,-4.26,-2.31,4.53
26,-8.02,-5.81,-5.31,-6.44
27,-12.19,-6.79,-3.62,-10.23
28,-5.91,-5.05,1.36,-7.58
29,4.21,2.01,3.37,-5.89
30,3.93,4.3,-1.4,-4.08
31,-2.95,-1.74,-5.64,-1.57
32,-5.0,-5.56,-4.66,-2.91
33,-1.91,-5.28,-3.68,-8.42
34,1.39,-2.31,-1.38,-7.76
35,0.67,1.85,2.07,0.26
36,2.06,3.83,5.91,5.97
37,7.55,1.7,8.47,8.32
38,5.21,-1.72,6.59,6.65
39,-0.93,1.33,5.22,5.85
40,-3.41,6.43,1.64,6.36
41,-1.13,6.52,-3.09,5.22
42,5.53,8.11,-1.43,6.57
43,6.71,14.61,1.45,8.05
44,2.0,15.39,0.81,5.55
45,-1.65,7.63,-1.62,0.02
46,0.96,3.44,-0.16,0.55
47,4.2,4.8,1.51,-0.04
48,3.38,5.24,-0.16,-5.18
49,4.22,3.69,-1.1,-0.75
50,2.35,0.61,-3.2,-3.53
51,-1.24,-0.65,-2.9,-14.19
52,-0.8,1.58,-0.73,-4.94
53,2.92,3.12,0.85,15.03
54,4.97,1.26,3.18,18.67
55,-2.16,-5.92,0.59,-0.41
56,-7.4,-12.8,-1.88,-15.78
57,-6.64,-12.26,-1.43,-11.47
