,ch1,ch2,ch3,ch4
0,-9.66,-6.21,-5.31,-17.88
1,-3.75,-0.84,-3.47,-12.73
2,1.05,-1.75,-1.3,-8.18
3,4.17,1.02,3.91,-3.09
4,1.9,2.96,4.65,-0.51
5,-6.89,-3.65,-2.82,-6.41
6,-9.64,-9.89,-6.85,-11.8
7,-2.37,-5.58,-1.35,-5.46
8,1.34,1.07,3.64,2.87
9,-2.01,0.27,1.37,3.93
10,-0.59,-0.36,-1.59,-0.07
11,5.52,1.76,0.83,-4.47
12,5.5,1.44,4.51,-6.78
13,-3.15,-2.42,3.22,-8.4
14,-10.33,-4.42,-0.2,-4.84
15,-7.68,-1.06,-0.72,2.26
16,-0.78,0.04,-0.19,6.77
17,0.63,-2.26,-0.79,5.06
18,-2.52,-3.51,-3.03,-3.57
19,-3.24,-2.01,-3.6,-10.72
20,0.38,3.31,1.15,-7.49
21,6.47,5.6,5.14,6.07
22,9.85,3.48,2.89,19.51
23,6.02,1.83,-0.21,20.2
24,-1.97,-0.36,-0.95,8.51
25,-4.27,-1.07,1.3,-1.2
26,-0.16,0.26,3.11,-0.92
27,1.28,2.21,-0.22,1.83
28,2.59,4.8,-0.45,1.25
29,7.13,7.0,4.25,2.51
30,7.75,5.75,4.19,5.25
31,3.62,-0.42,-1.55,3.26
32,-0.81,-2.6,-4.04,3.65
33,-1.14,0.64,-0.75,12.18
34,0.75,0.55,-1.13,13.85
35,-2.69,-3.9,-6.68,4.53
36,-5.71,-6.19,-8.41,-1.68
37,-1.37,-1.8,-3.77,-1.35
38,4.17,2.99,2.05,0.2
39,7.3,5.46,5.21,1.7
40,7.73,7.39,5.22,3.93
41,2.03,2.78,0.44,1.28
42,-2.7,-1.85,-2.56,-5.07
43,1.06,0.13,0.47,-8.56
44,4.56,-0.11,0.53,-8.16
45,0.7,-1.15,-1.38,-3.39
46,-1.11,1.69,1.51,0.65
47,4.01,4.76,6.11,2.38
48,6.09,5.18,7.01,5.11
49,0.51,2.46,3.3,2.24
50,-8.42,-2.7,-2.52,-8.75
51,-12.32,-7.21,-7.12,-17.17
52,-6.88,-4.8,-6.39,-11.37
53,1.11,0.11,-1.26,0.38
54,4.51,1.42,3.05,4.9
55,5.04,3.68,4.75,9.16
56,1.81,0.93,1.08,9.96
57,-4.91,-5.45,-4.49,1.42
58,-7.42,-6.39,-4.12,-7.28
59,-5.25,-5.43,-2.65,-8.89
60,-1.53,-2.12,-1.19,-4.41
61,1.42,1.07,3.86,-1.76
62,1.06,0.9,5.9,-2.41
63,1.61,0.48,4.64,0.04
64,5.32,1.11,4.37,7.5
65,7.99,4.16,5.33,12.1
66,4.63,3.47,3.71,6.66
67,-4.15,-1.66,-3.51,-5.09
68,-8.35,-5.5,-8.59,-11.64
69,-6.85,-7.94,-6.6,-4.79
70,-5.86,-6.31,-4.45,2.16
71,-1.21,-6.85,-6.45,-0.19
72,-1.38,-9.79,-7.69,-4.8
73,-9.77,-8.44,-5.15,-7.52
74,-9.82,-4.99,-0.01,-3.1
75,-5.81,0.88,3.11,-0.15
76,-4.66,6.05,2.03,-8.19
77,-7.25,8.89,0.75,-20.01
78,-11.04,11.13,1.82,-23.34
79,-8.26,8.16,3.19,-10.95
80,-1.36,5.61,4.84,4.69
81,3.72,10.91,9.51,-2.36
82,5.27,14.27,11.1,-19.14
83,0.73,11.07,4.48,-10.63
84,-13.11,8.38,-2.24,10.01
85,-27.78,8.69,-2.2,1.2
86,-26.16,9.52,1.24,-31.61
87,-11.34,16.42,7.04,-27.29
88,-6.39,15.71,4.75,2.56
89,-12.77,-6.81,-8.3,1.52
90,-27.42,-11.04,-12.39,-59.25
91,-38.05,11.28,-13.31,-111.98
92,-13.15,20.14,-20.89,-13.8
93,17.96,8.56,-16.38,111.72
94,13.06,-26.5,-5.83,103.24
95,0.47,-50.96,-11.84,68.87
96,-35.9,-9.83,-24.22,58.65
97,-70.63,61.76,-34.48,38.92
98,-12.38,69.91,-27.47,15.72
99,50.26,-8.27,10.09,4.9
100,55.54,-44.58,32.59,43.23
101,73.65,16.35,31.64,88.61
102,66.85,33.58,40.92,54.17
103,11.46,-36.81,27.98,-18.46
104,-11.6,-62.89,-11.29,-38.06
105,18.33,-4.72,-28.74,-23.59
106,37.07,28.81,-26.13,-25.15
107,22.03,22.48,-16.58,-31.15
108,0.38,23.45,-5.24,-28.25
109,-13.94,12.31,-9.64,-29.21
110,2.36,11.83,-9.85,-25.29
111,35.27,28.85,3.5,-4.62
112,52.17,51.48,8.12,8.24
113,63.45,76.51,26.41,3.9
