,ch1,ch2,ch3,ch4
0,17.65,4.0,5.55,25.41
1,18.2,4.58,7.42,35.01
2,13.23,2.19,4.13,31.09
3,6.44,0.72,-1.35,17.85
4,0.68,6.23,-5.73,10.09
5,-4.14,8.54,-6.1,4.34
6,-10.53,-4.12,-6.17,-9.68
7,-8.26,-12.81,-4.73,-20.41
8,-1.88,-8.68,-3.53,-24.39
9,-3.02,-4.68,-3.6,-19.56
10,-3.53,-3.47,0.01,-3.11
11,0.5,-1.33,2.31,6.36
12,0.65,0.67,-1.45,-2.15
13,-6.31,0.17,-4.93,-8.58
14,-10.12,-1.66,0.48,0.61
15,-7.93,-4.08,7.66,4.97
16,-8.52,-6.98,5.36,-5.58
17,-6.06,-4.86,2.22,-11.96
18,1.46,2.35,2.14,-8.83
19,5.3,7.7,0.88,-5.56
20,5.46,9.79,0.79,-3.58
21,3.74,7.35,-0.26,-4.73
22,5.07,4.21,2.96,-3.53
23,4.33,0.94,6.26,3.15
24,-2.18,-7.07,-1.94,5.43
25,-2.39,-10.19,-7.09,4.23
26,0.34,-6.46,-4.17,-1.26
27,-0.11,-3.71,-4.11,-11.0
28,-1.55,-1.82,-5.22,-2.92
29,-3.96,0.99,-2.18,17.32
30,-2.49,4.11,3.08,15.98
31,1.68,4.55,3.58,3.85
32,4.15,5.59,2.77,6.12
33,5.8,7.72,3.44,11.56
34,6.27,6.66,3.94,11.49
35,3.37,3.84,4.36,6.82
36,-1.02,0.96,0.81,-0.97
37,-1.57,-0.38,-2.38,-0.58
38,-1.62,-2.27,-4.55,-0.05
39,-2.02,-3.91,-6.23,-6.95
40,1.61,-0.81,-2.14,-3.48
41,3.97,3.2,2.36,5.82
42,3.89,6.21,3.73,3.28
43,1.33,5.21,0.83,-3.32
44,-5.1,-5.48,-5.23,-7.62
45,-6.0,-12.55,-5.63,-11.91
46,0.15,-4.74,-0.99,-6.09
47,6.79,6.27,4.37,9.35
48,7.88,8.87,5.52,14.33
49,3.41,5.92,1.73,9.61
50,1.34,3.51,-0.59,7.54
51,-0.73,-0.02,-2.87,3.25
52,-5.08,-3.75,-4.15,-2.33
53,-6.57,-5.9,-2.05,-3.32
54,-3.46,-6.45,0.55,1.43
55,0.93,-2.29,2.17,5.61
56,0.1,0.83,1.05,-6.56
57,-2.97,-1.86,-1.13,-20.46
58,-3.83,-3.65,-0.42,-9.81
59,-5.35,-4.18,-0.11,6.66
60,-7.5,-4.72,-2.27,2.89
61,-7.89,-3.06,-2.44,-10.18
62,-3.65,-1.79,0.58,-11.66
63,-2.38,-1.47,1.2,-3.36
64,-5.47,-2.2,-2.15,0.05
65,-1.48,-1.24,-3.13,-5.06
66,2.76,2.42,-0.91,-8.11
67,1.84,3.68,1.71,-5.95
68,-2.33,1.47,-0.46,-3.68
69,-7.14,-2.69,-3.61,1.46
70,-5.75,-4.26,1.1,4.36
71,-4.04,-2.91,3.52,1.97
72,-1.59,-0.07,-0.45,-1.75
73,4.51,3.9,-3.17,-8.52
74,8.11,4.86,-0.66,-11.72
75,4.52,3.12,4.86,-1.33
76,-5.7,2.29,5.74,5.98
77,-6.77,5.95,4.62,-3.55
78,2.83,12.05,5.39,-7.56
79,11.69,18.82,9.11,6.89
80,15.39,18.63,12.5,26.39
81,8.26,5.34,7.18,27.42
82,-0.83,-2.1,0.69,4.05
83,-3.35,3.16,2.24,-22.33
84,-4.22,7.21,7.61,-31.46
85,-4.35,5.3,5.63,-17.97
86,-4.86,-1.39,-4.48,0.75
87,-2.25,-4.94,-7.84,12.25
88,2.49,-0.84,-3.3,19.94
89,3.26,-2.27,-2.49,17.51
90,2.96,-7.54,-5.76,10.82
91,1.33,-5.11,-4.56,7.27
92,4.96,-3.02,-1.26,1.32
93,9.41,-4.46,-3.48,-8.56
94,2.43,-2.27,-4.56,-12.65
95,-2.7,2.7,1.19,-10.94
96,-0.23,4.5,5.28,-19.18
97,2.22,4.91,5.08,-14.18
98,2.76,6.49,3.66,2.91
99,4.9,5.46,1.57,1.63
100,5.11,5.14,0.8,-2.12
101,-0.38,5.64,-1.43,-0.24
102,-2.19,4.88,-2.44,-0.74
103,-7.03,13.37,-3.86,4.55
104,-15.6,33.63,-11.32,18.06
105,-13.93,36.26,-13.72,16.31
106,-4.36,33.75,-0.61,-28.65
107,-6.36,8.09,8.14,-38.73
108,-26.94,-60.51,-10.27,39.18
109,-22.3,-53.18,-28.33,56.23
110,2.76,-7.69,-22.21,-8.93
111,0.07,-6.6,-3.99,-33.64
112,-9.39,6.29,8.97,-8.47
113,-7.36,-13.2,-6.0,33.92
114,4.35,-34.76,-24.0,56.62
115,14.98,46.65,-33.27,15.96
116,-1.5,124.98,-35.78,-55.75
117,-9.33,105.73,38.31,-60.13
118,18.86,33.3,121.29,-7.86
119,37.79,-19.11,94.56,36.61
120,28.31,-5.62,18.1,67.19
121,2.39,10.2,-36.15,49.95
122,-14.84,-11.69,-49.25,-18.29
123,-5.85,-34.15,-42.84,-51.19
124,5.35,-20.24,-46.51,-14.49
125,2.96,-11.03,-30.85,34.65
126,-4.49,-45.12,0.56,57.83
127,-5.34,-46.93,-3.37,35.4
128,-9.15,-7.12,-35.8,-20.81
129,-21.92,-22.77,-41.23,-33.12
130,-16.18,-46.72,-7.65,-1.53
131,17.48,-7.86,24.09,3.82
132,40.75,8.27,30.59,-2.53
133,22.76,-8.96,10.99,-5.59
134,-12.37,-12.63,-8.17,-31.58
135,-19.11,-16.68,1.45,-39.66
136,3.57,-24.44,17.88,-5.84
137,28.87,-21.05,29.01,10.25
138,40.29,-11.86,27.82,-5.96
139,19.45,-9.82,8.93,-7.55
140,-14.53,-14.4,3.9,-0.16
141,-18.77,-28.65,19.74,-9.39
142,13.69,-29.23,21.63,3.62
143,47.28,-8.55,14.4,32.81
144,59.11,6.3,34.38,26.82
145,51.82,4.14,52.73,13.95
146,30.0,-10.31,36.73,23.23
147,22.12,-7.35,22.28,25.87
148,21.27,6.13,15.22,14.01
149,-2.94,1.54,-1.38,6.8
150,-23.69,2.03,-4.74,-6.76
151,-6.58,21.03,7.74,-26.2
152,18.63,31.03,14.11,-18.59
153,13.56,18.61,6.04,4.2
154,-1.3,-0.69,-10.67,7.54
155,-5.1,-0.67,-10.61,-0.08
156,-12.76,21.97,6.28,3.48
157,-14.73,36.19,5.98,12.89
158,-9.41,24.88,-7.4,11.91
159,-16.18,12.29,-3.66,0.42
160,-16.2,20.79,7.28,-13.65
161,-15.42,41.68,5.03,-25.84
162,-32.95,63.53,6.75,-27.63
163,-39.61,71.57,11.25,-26.93
