,ch1,ch2,ch3,ch4
0,-4.91,-8.19,-8.98,-13.64
1,-4.98,-9.66,-8.85,-9.0
2,-3.58,-6.16,-3.59,1.16
3,-6.89,-4.71,-3.85,-1.06
4,-4.63,-4.13,-3.22,-6.38
5,-3.29,-5.06,-2.99,-10.33
6,-3.7,-4.71,-1.97,-6.46
7,0.01,-1.02,0.47,2.87
8,2.66,0.25,1.25,1.94
9,5.62,1.26,3.52,1.79
10,4.9,3.32,4.27,8.0
11,4.08,5.3,5.99,9.0
12,4.45,5.52,7.82,0.36
13,-0.38,3.15,7.42,-10.94
14,-4.14,1.54,6.7,-15.03
15,-5.32,-1.28,-0.16,-17.48
16,-2.68,-3.25,-5.05,-15.23
17,-0.68,-4.29,-5.1,-0.69
18,-3.41,-6.21,-7.63,13.94
19,-1.02,-2.93,-7.46,23.69
20,4.3,1.62,-6.48,27.95
21,8.2,4.39,-1.71,25.79
22,5.09,4.01,3.2,13.08
23,-6.0,-2.36,-2.78,-7.95
24,-9.19,-5.86,-7.63,-14.91
25,-6.09,-7.1,-7.7,-12.94
26,-0.93,-5.32,-3.54,-8.74
27,2.33,-1.02,2.21,-2.51
28,0.6,-1.04,2.25,-4.06
29,3.52,0.24,2.49,-4.53
30,5.53,2.09,3.49,-5.84
31,3.29,3.37,7.66,-7.64
32,-0.41,3.82,11.39,-4.25
33,-0.89,3.5,8.49,-0.17
34,2.67,4.35,2.77,0.5
35,-0.71,0.36,-5.29,-3.53
36,-2.05,-1.14,-8.36,-1.61
37,0.08,1.44,-5.88,0.61
38,-0.53,0.28,-1.8,-1.48
39,-1.62,-0.67,2.33,0.92
40,-9.6,-6.5,-0.17,-0.03
41,-11.18,-15.3,-4.05,-0.83
42,-2.69,-10.63,-6.67,-0.73
43,1.08,5.7,-6.54,-3.67
44,-0.58,9.88,-0.89,-0.25
45,-6.61,-5.29,0.71,2.98
46,-4.92,-9.81,-0.92,5.06
47,2.98,1.88,-3.88,7.07
48,-1.18,3.94,-4.03,1.7
49,-2.57,6.21,5.49,-2.36
50,6.97,15.03,12.77,0.69
51,11.53,14.37,13.99,3.32
52,8.43,7.72,10.35,-1.51
53,7.29,3.3,3.87,0.69
54,13.7,7.03,3.82,17.23
55,12.45,10.09,2.11,20.86
56,2.41,4.61,-1.27,12.15
57,3.22,4.28,2.11,9.53
58,11.14,6.68,2.48,10.8
59,8.16,2.97,-2.74,7.73
60,-5.23,-2.83,-6.35,-5.77
61,-9.3,-3.95,-6.19,-14.38
62,-5.39,-3.16,-5.86,-12.56
63,-8.56,-11.13,-8.1,-12.52
64,-9.05,-13.92,-9.2,-10.51
65,-4.18,-5.09,-5.19,-3.41
66,1.57,-1.35,2.89,3.92
67,2.78,-5.7,-0.03,3.22
68,-6.2,-1.41,-5.69,-6.33
69,-7.66,21.09,9.91,-18.91
70,-7.82,22.74,15.24,-29.2
71,-9.4,2.14,1.44,-17.22
72,-6.77,15.42,4.66,2.54
73,-14.54,36.92,15.29,-1.39
74,-36.81,22.33,11.82,-35.17
75,-52.1,-4.51,-0.24,-79.91
76,-31.06,13.54,8.9,-43.33
77,-8.62,34.28,19.67,25.25
78,-3.86,-14.67,-8.64,23.89
79,-26.55,-44.0,-35.52,55.65
80,-75.36,-19.87,-35.62,103.61
81,-53.81,24.16,-15.83,58.94
82,14.76,32.82,0.38,-16.04
83,40.97,-20.5,-2.53,-20.42
84,50.26,-11.89,14.49,35.94
85,49.18,40.85,32.52,60.26
86,43.75,7.42,14.27,24.73
87,49.27,-49.11,-3.52,-7.87
88,43.42,-23.3,-1.46,-7.06
89,19.48,27.04,-9.86,-17.7
90,1.36,36.4,-20.48,-41.47
91,18.78,30.62,-7.64,-19.77
92,30.18,21.68,-13.86,15.16
93,9.4,23.4,-46.94,-2.16
94,-12.34,18.34,-44.83,-24.53
95,-24.99,-25.0,-4.87,-12.53
96,-9.41,-31.06,28.28,-8.06
97,11.87,7.68,22.62,-19.66
98,1.03,18.4,-5.02,-20.51
99,-12.33,2.45,-7.81,-16.53
100,-6.62,-17.5,4.0,-21.75
101,-5.98,-28.44,-10.1,-20.52
102,-9.42,-10.5,-44.0,-9.93
103,-1.53,4.92,-41.82,-5.66
104,-8.33,-51.32,4.97,-4.84
105,-15.5,-108.54,37.43,2.78
106,12.48,-64.82,32.08,9.04
107,36.49,10.98,12.47,1.34
108,30.44,27.11,23.85,-0.64
109,16.34,-5.33,63.56,10.5
110,7.6,-18.06,61.23,12.46
111,4.19,-9.36,12.99,13.09
112,3.9,-32.06,-20.97,17.34
113,8.48,-49.17,-14.64,13.84
114,2.79,-25.04,9.24,9.44
115,-13.57,-11.17,20.99,4.19
116,-12.27,-18.27,25.47,-0.76
117,-2.54,-9.75,23.66,-0.04
118,-3.81,12.19,8.4,2.43
119,-3.88,38.29,0.09,2.16
120,-2.18,42.59,-6.63,-0.81
121,-11.08,22.19,-17.06,2.16
122,-18.8,32.37,-0.47,3.68
123,-7.03,61.74,27.94,-5.71
124,13.96,69.91,33.69,-6.06
125,17.53,55.05,17.66,0.58
126,8.77,27.39,1.97,-1.25
127,5.82,15.62,-3.18,-0.57
128,14.13,31.17,-9.58,11.35
129,25.79,32.58,-11.21,19.23
130,19.93,12.2,-2.46,5.62
131,8.25,3.68,-0.23,-7.84
132,-1.45,-18.98,-8.49,-10.79
133,-17.65,-55.48,-13.35,-25.11
134,-20.34,-68.35,-16.69,-42.44
135,-7.69,-54.8,-25.26,-30.84
136,0.39,-24.96,-22.22,17.58
137,-0.38,-19.49,-10.64,47.52
138,-12.96,-35.82,-9.23,32.49
139,-27.98,-35.45,-12.43,-12.01
140,-31.31,-50.4,-19.03,-61.06
141,-29.9,-64.89,-26.81,-38.13
142,-29.06,-33.7,-27.66,45.42
143,-12.28,-21.97,-21.28,78.82
144,9.19,-32.16,-13.66,41.85
145,2.35,-38.49,-16.13,13.86
146,-32.03,-84.91,-26.97,4.17
147,-61.04,-77.81,-20.49,-10.49
148,-44.1,-9.41,-2.94,-6.37
149,-2.3,-14.09,-6.91,6.01
150,17.22,-31.32,-16.77,5.62
151,17.25,-12.93,-9.11,-1.82
152,9.43,-21.59,1.34,-13.92
153,1.63,-46.8,-1.53,-15.43
154,9.21,-51.82,-7.65,5.7
155,27.39,-12.78,-7.13,21.78
156,39.28,47.61,-3.64,21.7
157,33.56,68.89,-2.84,16.32
158,17.61,42.93,5.95,0.88
159,8.77,17.99,14.33,-21.17
160,9.85,26.95,7.38,-23.72
161,20.96,54.28,2.32,-4.73
162,25.15,67.11,10.48,4.83
163,7.76,52.54,27.19,2.34
164,-13.27,24.95,32.06,-11.68
165,-21.79,3.9,40.57,-39.77
166,-13.95,4.53,55.87,-43.67
167,-3.12,18.66,36.0,-23.42
168,-4.68,26.18,1.69,-17.42
169,-3.93,28.33,-11.33,-12.83
170,6.9,28.46,-10.77,9.37
171,19.47,33.93,-0.63,29.96
172,20.91,42.89,7.23,24.26
