,ch1,ch2,ch3,ch4
0,2.41,2.23,2.22,5.89
1,-3.56,-2.99,0.22,-1.53
2,-2.64,-1.71,1.25,-9.95
3,1.42,1.14,0.72,-3.75
4,2.34,2.78,-0.65,3.64
5,2.84,4.77,1.8,4.35
6,3.04,4.73,4.49,5.42
7,-0.9,1.34,0.82,3.41
8,-3.61,-1.31,-3.6,-0.92
9,-3.7,-1.32,-4.98,-3.55
10,-1.89,2.6,-2.12,0.26
11,2.51,7.0,3.97,6.38
12,6.87,5.77,6.21,6.96
13,10.95,3.75,5.52,7.43
14,11.38,3.44,4.7,11.48
15,7.35,1.2,2.59,13.81
16,2.0,-0.9,-1.71,5.09
17,-0.05,0.77,-3.18,-3.41
18,1.04,2.96,-0.63,1.18
19,-2.29,-1.16,-3.13,5.38
20,-2.46,-5.08,-6.11,7.02
21,3.68,-2.87,-2.67,8.19
22,3.53,-0.86,1.89,4.19
23,-0.12,-0.37,3.32,3.83
24,-0.3,-1.52,0.58,7.19
25,0.96,-3.35,-0.73,3.79
26,-0.32,-3.25,0.44,-4.39
27,-4.8,-2.93,-1.35,-10.43
28,-4.51,-0.07,0.18,-7.05
29,1.81,3.59,5.73,3.25
30,9.91,5.23,7.89,9.33
31,11.98,6.05,6.97,3.38
32,1.75,2.12,2.61,-10.65
33,-7.34,-2.98,-1.49,-13.57
34,-7.84,-3.12,-2.28,-6.1
35,-4.58,-0.41,-2.65,-2.12
36,-1.15,1.01,-3.88,-4.84
37,-2.13,-1.04,-5.04,-11.89
38,-4.57,-3.13,-4.16,-10.36
39,-4.67,-2.86,-2.76,-1.1
40,-2.23,-0.7,-0.45,3.05
41,-3.35,-1.15,-0.48,-2.95
42,-8.2,-6.17,-4.8,-11.42
43,-6.36,-6.72,-4.65,-7.65
44,-3.26,-3.75,-2.45,0.24
45,-2.64,-2.2,-1.83,3.8
46,0.62,0.64,0.6,5.4
47,1.36,1.88,1.49,2.15
48,-1.23,0.16,0.78,-1.54
49,0.97,0.71,2.64,-1.63
50,8.06,4.54,4.8,1.12
51,8.86,6.29,3.32,3.12
52,3.53,5.5,1.78,0.78
53,2.03,4.74,2.24,-2.37
54,2.84,2.45,1.08,-2.05
55,4.56,0.66,0.31,3.25
56,2.93,1.18,0.52,5.26
57,-2.44,1.02,-0.27,2.83
58,-1.23,1.32,0.54,3.74
59,4.15,4.12,2.78,3.36
60,4.79,5.11,2.47,1.52
61,0.14,3.91,-1.1,0.96
62,-1.75,4.2,-2.3,-0.15
63,-0.2,2.8,-0.06,-3.81
64,-3.14,-2.69,-0.26,-9.23
65,-6.93,-8.0,-3.39,-7.37
66,-3.78,-7.81,-3.52,0.72
67,1.54,-3.37,0.66,3.9
68,1.66,0.04,3.53,2.16
69,-1.58,1.59,2.73,2.21
70,-1.44,1.03,2.57,3.19
71,1.49,-2.48,0.68,2.49
72,1.31,-5.16,-3.82,2.08
73,-1.92,-4.74,-3.76,-0.9
74,-3.4,-1.57,-0.16,-5.15
75,-2.17,-0.76,-0.09,-3.5
76,-6.71,-7.63,-8.64,-1.1
77,-13.15,-9.14,-14.56,-3.18
78,-8.32,0.32,-7.52,-5.94
79,-0.03,3.43,-0.21,-11.98
80,0.24,3.9,1.61,-27.85
81,-3.67,11.17,2.26,-37.34
82,-10.99,9.69,-3.48,-24.37
83,-15.92,3.41,-9.49,1.31
84,-18.91,5.36,-6.13,17.77
85,-19.48,5.91,-5.06,-6.1
86,-14.88,3.48,-10.82,-39.76
87,-20.68,2.23,-11.74,-20.36
88,-28.45,-3.84,-7.87,13.44
89,-34.05,-3.15,-3.33,6.87
90,-16.92,16.04,4.49,-16.61
91,17.49,11.49,3.93,-5.62
92,16.43,-19.42,-13.2,36.92
93,13.95,-15.97,-14.36,50.42
94,22.5,-0.22,12.18,36.73
95,6.47,-17.55,23.26,33.3
96,-3.02,-18.7,22.16,43.19
97,3.06,7.51,21.55,40.44
